地区,抓取日期,公司名,车票名称,目录发售期间,详情页标题,相关信息,咨询,自由乘车区间,可利用设备,限制事项,价格,有效期间,详情发售期间,利用期间,发售处,其他详情字段,详情全文,详情页链接,详情页内链接,详情页图片链接,目录页链接,抓取错误
近畿,2026-05-26,大阪市高速電気軌道 / (大阪メトロ),高野山おでかけきっぷ,2026/4/1 / ～11/30,高野山おでかけきっぷ,南海電気鉄道 阪急電鉄 大阪市高速電気軌道 阪神電気鉄道 山陽電気鉄道 北大阪急行電鉄,,"高野山おでかけきっぷ 発売社局有効区間 阪急電鉄共通フリー区間(上図) / 全線(神戸高速線を除く) / 大阪メトロ全線 大阪メトロ共通フリー区間(上図) / 大阪メトロ・大阪シティバス全線 近畿日本鉄道共通フリー区間(上図) / 大阪府,京都府,奈良県内の近鉄線全線 山陽電気鉄道 / (明石以東)共通フリー区間(上図) / 山陽電気鉄道：明石～西代間 / 神戸高速鉄道：西代～阪神元町 / 阪神電気鉄道全線 山陽電気鉄道 / 山陽版(全線)共通フリー区間(上図) / 山陽電気鉄道全線 / 神戸高速鉄道：西代～阪神元町 / 阪神電気鉄道全線 北大阪急行電鉄共通フリー区間(上図) / 北大阪急行全線 / 大阪メトロ全線 大阪高速鉄道共通フリー区間(上図) / 大阪モノレール全線 / 北大阪急行全線 / 大阪メトロ全線 神戸高速鉄道共通フリー区間(上図) / 神戸高速鉄道全線 / 阪神電気鉄道全線",,大人券のみの設定 南海・高野線で特急「こうや」を利用する際は別途特急券が必要,"発売社局発売額発売社局発売額 阪急電鉄4,400円阪神電気鉄道4,300円 神戸高速鉄道4,350円大阪メトロ4,300円 山陽版(全線)4,950円山陽版(明石以東)4,650円 京阪版4,500円近鉄版4,600円 北大阪急行電鉄4,400円",１日間,2026年4月1日～2026年11月30日,2026年4月1日～2026年11月30日,阪急電鉄スルッとQRtto 阪神電気鉄道スルッとQRtto 神戸高速鉄道スルッとQRtto 大阪メトロスルッとQRtto 山陽電気鉄道 / 山陽版(明石以東)スルッとQRtto 山陽電気鉄道 / 山陽版(全線)スルッとQRtto 北大阪急行電鉄スルッとQRtto / 京阪電気鉄道スルッとQRtto 近畿日本鉄道スルッとQRtto /,,"高野山おでかけきっぷ || 関連情報 | 南海電気鉄道 阪急電鉄 大阪市高速電気軌道 阪神電気鉄道 山陽電気鉄道 北大阪急行電鉄 || 問合わせ || フリー区間 | 高野山おでかけきっぷ 発売社局有効区間 阪急電鉄共通フリー区間(上図) / 全線(神戸高速線を除く) / 大阪メトロ全線 大阪メトロ共通フリー区間(上図) / 大阪メトロ・大阪シティバス全線 近畿日本鉄道共通フリー区間(上図) / 大阪府,京都府,奈良県内の近鉄線全線 山陽電気鉄道 / (明石以東)共通フリー区間(上図) / 山陽電気鉄道：明石～西代間 / 神戸高速鉄道：西代～阪神元町 / 阪神電気鉄道全線 山陽電気鉄道 / 山陽版(全線)共通フリー区間(上図) / 山陽電気鉄道全線 / 神戸高速鉄道：西代～阪神元町 / 阪神電気鉄道全線 北大阪急行電鉄共通フリー区間(上図) / 北大阪急行全線 / 大阪メトロ全線 大阪高速鉄道共通フリー区間(上図) / 大阪モノレール全線 / 北大阪急行全線 / 大阪メトロ全線 神戸高速鉄道共通フリー区間(上図) / 神戸高速鉄道全線 / 阪神電気鉄道全線 || 制限事項 | 大人券のみの設定 南海・高野線で特急「こうや」を利用する際は別途特急券が必要 || ねだん | 発売社局発売額発売社局発売額 阪急電鉄4,400円阪神電気鉄道4,300円 神戸高速鉄道4,350円大阪メトロ4,300円 山陽版(全線)4,950円山陽版(明石以東)4,650円 京阪版4,500円近鉄版4,600円 北大阪急行電鉄4,400円 || 有効期間 | １日間 || 発売期間 | 2026年4月1日～2026年11月30日 || 利用期間 | 2026年4月1日～2026年11月30日 || 発売箇所 | 阪急電鉄スルッとQRtto 阪神電気鉄道スルッとQRtto 神戸高速鉄道スルッとQRtto 大阪メトロスルッとQRtto 山陽電気鉄道 / 山陽版(明石以東)スルッとQRtto 山陽電気鉄道 / 山陽版(全線)スルッとQRtto 北大阪急行電鉄スルッとQRtto / 京阪電気鉄道スルッとQRtto 近畿日本鉄道スルッとQRtto /",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/koyasan.htm,https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=NK&item=SA_NK_000006 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=NK&item=SA_NK_000007 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=NK&item=SA_NK_000008 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=NK&item=SA_NK_000009 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=NK&item=SA_NK_000010 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=NK&item=SA_NK_000011 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=NK&item=SA_NK_000012 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=NK&item=SA_NK_000013 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=NK&item=SA_NK_000014 | https://subway.osakametro.co.jp/guide/fare/category_digital_tickets/digital_tickets/digital_joshaken.php#kouyasan | https://www.hankyu.co.jp/ticket/otoku/013814.html | https://www.hanshin.co.jp/ticket/otoku/#koyasan | https://www.kita-kyu.co.jp/train/ticket/value/#plan_digital | https://www.nankai.co.jp/traffic/digital/koyasan_odekake.html | https://www.sanyo-railway.co.jp/railway/untin/ticket11.html,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/koyasan.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kinki.htm,
近畿,2026-05-26,大阪市高速電気軌道 / (大阪メトロ),Osaka Metro・大阪シティバス1日乗車券,～2027/3/31,Osaka Metro・大阪シティバス 1日乗車券,大阪市高速電気軌道,大阪市高速電気軌道 TEL:06-6585-6229,Osaka Metro・大阪シティバス 1日乗車券,,"夢洲駅は乗降不可 IKEA鶴浜行,ユニバーサル・スタジオ・ジャパン行バス,オンデマンドバス,森之宮・京橋周遊バスは利用不可",平日 大人：820円／小人：310円 / 土休日 大人：620円／小人：310円,１日間,2026年4月1日～2027年3月31日,2026年4月1日～2027年3月31日,平日用：e METRO スルッとQRtto / 休日用：e METROアプリ スルッとQRtto /,,"Osaka Metro・大阪シティバス 1日乗車券 || 関連情報 | 大阪市高速電気軌道 || 問合わせ | 大阪市高速電気軌道 TEL:06-6585-6229 || フリー区間 | Osaka Metro・大阪シティバス 1日乗車券 || 制限事項 | 夢洲駅は乗降不可 IKEA鶴浜行,ユニバーサル・スタジオ・ジャパン行バス,オンデマンドバス,森之宮・京橋周遊バスは利用不可 || ねだん | 平日 大人：820円／小人：310円 / 土休日 大人：620円／小人：310円 || 有効期間 | １日間 || 発売期間 | 2026年4月1日～2027年3月31日 || 利用期間 | 2026年4月1日～2027年3月31日 || 発売箇所 | 平日用：e METRO スルッとQRtto / 休日用：e METROアプリ スルッとQRtto /",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/osaka04.htm,https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=OC&item=SA_OC_000026 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=OC&item=SA_OC_000027 | https://subway.osakametro.co.jp/guide/fare/category_digital_tickets/digital_tickets/digital_joshaken.php#onedaypass | https://www.osakametro.co.jp/page/emetro_app_page.php,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/osaka01.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kinki.htm,
近畿,2026-05-26,大阪市高速電気軌道 / (大阪メトロ),京阪・Osaka Metro1日フリーチケット,～2027/3/31,京阪・Osaka Metro1日フリーチケット,京阪電鉄 大阪市高速電気軌道,京阪電鉄：TEL 06-6945-4560,京阪・Osaka Metro1日フリーチケット,,,"大人：2,160円",１日間,2026年4月1日～2027年3月31日,2026年4月1日～2027年3月31日,スルッとQRtto,,"京阪・Osaka Metro1日フリーチケット || 関連情報 | 京阪電鉄 大阪市高速電気軌道 || 問合わせ | 京阪電鉄：TEL 06-6945-4560 || フリー区間 | 京阪・Osaka Metro1日フリーチケット || 制限事項 || ねだん | 大人：2,160円 || 有効期間 | １日間 || 発売期間 | 2026年4月1日～2027年3月31日 || 利用期間 | 2026年4月1日～2027年3月31日 || 発売箇所 | スルッとQRtto",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/keihan11.htm,https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=KH&item=SA_KH_039063 | https://subway.osakametro.co.jp/guide/fare/category_digital_tickets/digital_tickets/digital_joshaken.php#keihan | https://www.keihan.co.jp/traffic/valueticket/detail/osakametro.html,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/keihan_metro.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kinki.htm,
近畿,2026-05-26,大阪市高速電気軌道 / (大阪メトロ),1日乗車券シニア,終了,1日乗車券シニア,大阪市高速電気軌道,Osaka Metro・シティバスお客さまセンター TEL:050-3355-8208,1日乗車券シニア,,"70歳以上(購入時に年齢が確認できる公的証明書等(健康保険証,運転免許証など)の提示が必要) IKEA鶴浜行バス,ユニバーサル・スタジオ・ジャパン行バス,空港バス,オンデマンドバスは利用不可",大人：670円,1日,2025年10月14日～2025年12月26日,2025年10月14日～2025年12月26日,"Osaka Metro / 定期券発売所梅田,なんば,天王寺 Osaka Metro / 駅長室御堂筋線：江坂,北花田,新金岡,なかもず / 谷町線：大日,守口,太子橋今市,八尾南 / 中央線：高井田,長田 / 長堀鶴見緑地線：門真南 / 今里筋線：太子橋今市 / Osaka Metro / 案内窓口新大阪案内カウンター e METROアプリ",,"1日乗車券シニア || 関連情報 | 大阪市高速電気軌道 || 問合わせ | Osaka Metro・シティバスお客さまセンター TEL:050-3355-8208 || フリー区間 | 1日乗車券シニア || 制限事項 | 70歳以上(購入時に年齢が確認できる公的証明書等(健康保険証,運転免許証など)の提示が必要) IKEA鶴浜行バス,ユニバーサル・スタジオ・ジャパン行バス,空港バス,オンデマンドバスは利用不可 || ねだん | 大人：670円 || 有効期間 | 1日 || 発売期間 | 2025年10月14日～2025年12月26日 || 利用期間 | 2025年10月14日～2025年12月26日 || 発売箇所 | Osaka Metro / 定期券発売所梅田,なんば,天王寺 Osaka Metro / 駅長室御堂筋線：江坂,北花田,新金岡,なかもず / 谷町線：大日,守口,太子橋今市,八尾南 / 中央線：高井田,長田 / 長堀鶴見緑地線：門真南 / 今里筋線：太子橋今市 / Osaka Metro / 案内窓口新大阪案内カウンター e METROアプリ",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/osakametoro92.htm,https://subway.osakametro.co.jp/news/news_release/20250924_1day_pass_senior.php | https://www.osakametro.co.jp/page/digital_tickets.php,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/osakametoro01.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kinki.htm,
近畿,2026-05-26,大阪市高速電気軌道 / (大阪メトロ),Osaka Metro 26時間券,2025/10/14 / ～2026/9/30,Osaka Metro 26時間券,大阪市高速電気軌道,Osaka Metro・シティバスお客さまセンター TEL:050-3355-8208,Osaka Metro 48時間券,,いまざとライナーは利用不可,"大人：1,000円／小人：500円 /",利用開始後26時間,2025年10月14日～2026年9月30日,購入日から30日以内,e METROアプリ スルッとQRttoサイト,,"Osaka Metro 26時間券 || 関連情報 | 大阪市高速電気軌道 || 問合わせ | Osaka Metro・シティバスお客さまセンター TEL:050-3355-8208 || フリー区間 | Osaka Metro 48時間券 || 制限事項 | いまざとライナーは利用不可 || ねだん | 大人：1,000円／小人：500円 / || 有効期間 | 利用開始後26時間 || 発売期間 | 2025年10月14日～2026年9月30日 || 利用期間 | 購入日から30日以内 || 発売箇所 | e METROアプリ スルッとQRttoサイト",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/osakametoro94.htm,https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=OC&item=SA_OC_000011 | https://subway.osakametro.co.jp/guide/fare/category_digital_tickets/digital_tickets/digital_joshaken.php#jikanken | https://www.osakametro.co.jp/page/emetro_app_page.php,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/osakametoro01.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kinki.htm,
近畿,2026-05-26,大阪市高速電気軌道 / (大阪メトロ),Osaka Metro 48時間券,2025/10/14 / ～2026/9/30,Osaka Metro 48時間券,大阪市高速電気軌道,Osaka Metro・シティバスお客さまセンター TEL:050-3355-8208,Osaka Metro 48時間券,,いまざとライナーは利用不可,"大人：1,700円／小人：850円 /",利用開始後48時間,2025年10月14日～2026年9月30日,購入日から30日以内,e METROアプリ スルッとQRttoサイト,,"Osaka Metro 48時間券 || 関連情報 | 大阪市高速電気軌道 || 問合わせ | Osaka Metro・シティバスお客さまセンター TEL:050-3355-8208 || フリー区間 | Osaka Metro 48時間券 || 制限事項 | いまざとライナーは利用不可 || ねだん | 大人：1,700円／小人：850円 / || 有効期間 | 利用開始後48時間 || 発売期間 | 2025年10月14日～2026年9月30日 || 利用期間 | 購入日から30日以内 || 発売箇所 | e METROアプリ スルッとQRttoサイト",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/osakametoro95.htm,https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=OC&item=SA_OC_000013 | https://subway.osakametro.co.jp/guide/fare/category_digital_tickets/digital_tickets/digital_joshaken.php#jikanken | https://www.osakametro.co.jp/page/emetro_app_page.php,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/osakametoro01.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kinki.htm,
近畿,2026-05-26,大阪市高速電気軌道 / (大阪メトロ),Osaka Metro ＆ 北大阪急行1日乗車券,2026/4/1 / ～2027/3/31,Osaka Metro ＆ 北大阪急行1日乗車券,大阪市高速電気軌道 北大阪急行電鉄,Osaka Metro・シティバスお客さまセンター TEL:050-3355-8208,Osaka Metro ＆ 北大阪急行1日乗車券,,いまざとライナーは利用不可,"大人：1,500円",１日間,2026年4月1日～2027年3月31日,2026年4月1日～2027年3月31日,e METROアプリ スルッとQRtto,,"Osaka Metro ＆ 北大阪急行1日乗車券 || 関連情報 | 大阪市高速電気軌道 北大阪急行電鉄 || 問合わせ | Osaka Metro・シティバスお客さまセンター TEL:050-3355-8208 || フリー区間 | Osaka Metro ＆ 北大阪急行1日乗車券 || 制限事項 | いまざとライナーは利用不可 || ねだん | 大人：1,500円 || 有効期間 | １日間 || 発売期間 | 2026年4月1日～2027年3月31日 || 利用期間 | 2026年4月1日～2027年3月31日 || 発売箇所 | e METROアプリ スルッとQRtto",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/osakametoro96.htm,https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=OC&item=SA_OC_000131&affiliate-id=OC_KE-HP | https://subway.osakametro.co.jp/guide/fare/category_digital_tickets/digital_tickets/digital_joshaken.php#kitakyu_train_pass | https://www.kita-kyu.co.jp/train/ticket/value/#plan_digital | https://www.osakametro.co.jp/page/emetro_app_page.php,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/osakametoro96.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kinki.htm,
近畿,2026-05-26,大阪市高速電気軌道 / (大阪メトロ),ONE KANSAI 大阪スマートアクセスパス,～2027/3/31,ONE KANSAI 大阪スマートアクセスパス,Osaka Metro JR西日本,Osaka Metro TEL:050-3355-8208,ONE KANSAI 大阪スマートアクセスパス,,,"大人：1,000円",1日間,2025年10月17日～2027年3月31日,2025年11月1日～2027年3月31日,KANSAI MaaS,,"ONE KANSAI 大阪スマートアクセスパス || 関連情報 | Osaka Metro JR西日本 || 問合わせ | Osaka Metro TEL:050-3355-8208 || フリー区間 | ONE KANSAI 大阪スマートアクセスパス || 制限事項 || ねだん | 大人：1,000円 || 有効期間 | 1日間 || 発売期間 | 2025年10月17日～2027年3月31日 || 利用期間 | 2025年11月1日～2027年3月31日 || 発売箇所 | KANSAI MaaS",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/osaka_maas_01.htm,https://app.kansai-maas.jp/tickets/KMOM100300 | https://subway.osakametro.co.jp/guide/fare/category_digital_tickets/digital_tickets/digital_joshaken.php#onekansai | https://www.jr-odekake.net/ticket/tokutoku/osaka-smart_om/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/osaka_maas01.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kinki.htm,
近畿,2026-05-26,大阪市高速電気軌道 / (大阪メトロ),大阪周遊パス,2026/3/25 / ～2027/3/31,大阪周遊パス,大阪周遊パス /,株式会社スルッとKANSAI：06-7730-9171,阪周遊パス,,IKEA鶴浜バス、USJシャトルバスは利用できない,"1日 大人：3,500円 / 2日 大人：5,000円",１日/2日,2026年3月25日～2027年3月31日 /,１日券：2026年3月25日～2027年3月31日 / ２日券：2026年3月25日～2027年4月1日 /,１日券：スルッとQRtto / ２日券：スルッとQRtto,,"大阪周遊パス || 関連情報 | 大阪周遊パス / || 問合わせ | 株式会社スルッとKANSAI：06-7730-9171 || フリー区間 | 阪周遊パス || 制限事項 | IKEA鶴浜バス、USJシャトルバスは利用できない || ねだん | 1日 大人：3,500円 / 2日 大人：5,000円 || 有効期間 | １日/2日 || 発売期間 | 2026年3月25日～2027年3月31日 / || 利用期間 | １日券：2026年3月25日～2027年3月31日 / ２日券：2026年3月25日～2027年4月1日 / || 発売箇所 | １日券：スルッとQRtto / ２日券：スルッとQRtto",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/surukan10.htm,https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=SU&item=SA_SU_100006 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=SU&item=SA_SU_100007 | https://osaka-amazing-pass.com/info.html#info-2,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/surukan06.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kinki.htm,
近畿,2026-05-26,大阪市高速電気軌道 / (大阪メトロ),大阪周遊パス(大阪伊丹空港版),2026/3/25 / ～2027/3/31,大阪周遊パス(大阪伊丹空港版),大阪周遊パス /,株式会社スルッとKANSAI：06-7730-9171,大阪周遊パス(大阪伊丹空港版),,IKEA鶴浜バス、USJシャトルバスは利用できない,"1日 大人：3,800円 / 2日 大人：5,400円",１日/2日,2026年3月25日～2027年3月31日 /,１日券：2026年3月25日～2027年3月31日 / ２日券：2026年3月25日～2027年4月1日 /,１日券：スルッとQRtto / ２日券：スルッとQRtto,,"大阪周遊パス(大阪伊丹空港版) || 関連情報 | 大阪周遊パス / || 問合わせ | 株式会社スルッとKANSAI：06-7730-9171 || フリー区間 | 大阪周遊パス(大阪伊丹空港版) || 制限事項 | IKEA鶴浜バス、USJシャトルバスは利用できない || ねだん | 1日 大人：3,800円 / 2日 大人：5,400円 || 有効期間 | １日/2日 || 発売期間 | 2026年3月25日～2027年3月31日 / || 利用期間 | １日券：2026年3月25日～2027年3月31日 / ２日券：2026年3月25日～2027年4月1日 / || 発売箇所 | １日券：スルッとQRtto / ２日券：スルッとQRtto",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/osakamono87.htm,https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=SU&item=SA_SU_100008 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=SU&item=SA_SU_100009 | https://osaka-amazing-pass.com/info.html#info-2,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/osakamono87.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kinki.htm,
近畿,2026-05-26,大阪市高速電気軌道 / (大阪メトロ),ひらパーGo!Go!チケット(Osaka Metro版),2025/3/20 / ～2027/3/31,ひらパーGo!Go!チケット【Osaka Metro版】,大阪市高速電気軌道 北大阪急行電鉄,Osaka Metro・シティバスお客さまセンター TEL:050-3355-8208,ひらパーGo!Go!チケット【Osaka Metro版】,,いまざとライナーは利用不可,"大人：2,660円／小人：1,380円",１日間,2026年3月20日～2027年3月31日,2026年4月1日～2027年3月31日,スルッとQRtto,,"ひらパーGo!Go!チケット【Osaka Metro版】 || 関連情報 | 大阪市高速電気軌道 北大阪急行電鉄 || 問合わせ | Osaka Metro・シティバスお客さまセンター TEL:050-3355-8208 || フリー区間 | ひらパーGo!Go!チケット【Osaka Metro版】 || 制限事項 | いまざとライナーは利用不可 || ねだん | 大人：2,660円／小人：1,380円 || 有効期間 | １日間 || 発売期間 | 2026年3月20日～2027年3月31日 || 利用期間 | 2026年4月1日～2027年3月31日 || 発売箇所 | スルッとQRtto",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/osakametoro51.htm,https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=KH&item=SA_KH_039057 | https://subway.osakametro.co.jp/guide/fare/category_digital_tickets/digital_tickets/digital_joshaken.php#hirapa | https://www.kita-kyu.co.jp/train/ticket/value/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/osakametoro51.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kinki.htm,
近畿,2026-05-26,大阪市高速電気軌道 / (大阪メトロ),「メトロ謎解き物語－ワケアリ勇者と魔王の復活－」１日乗車券,2025/10/24 / ～2026/5/31,「メトロ謎解き物語－ワケアリ勇者と魔王の復活－」１日乗車券,大阪市高速電気軌道,Osaka Metro・シティバスお客さまセンター TEL:050-3355-8208,「メトロ謎解き物語－ワケアリ勇者と魔王の復活－」１日乗車券,,いまざとライナーは利用不可,"大人：2,800円／小人：---円 /",利用開始後26時間,2025年10月24日～2026年5月31日,2025年10月24日～2026年5月31日,"定期券発売所(梅田,なんば,天王寺の各駅),案内カウンター(新大阪駅),駅構内ローソン売店(12店舗)",,"「メトロ謎解き物語－ワケアリ勇者と魔王の復活－」１日乗車券 || 関連情報 | 大阪市高速電気軌道 || 問合わせ | Osaka Metro・シティバスお客さまセンター TEL:050-3355-8208 || フリー区間 | 「メトロ謎解き物語－ワケアリ勇者と魔王の復活－」１日乗車券 || 制限事項 | いまざとライナーは利用不可 || ねだん | 大人：2,800円／小人：---円 / || 有効期間 | 利用開始後26時間 || 発売期間 | 2025年10月24日～2026年5月31日 || 利用期間 | 2025年10月24日～2026年5月31日 || 発売箇所 | 定期券発売所(梅田,なんば,天王寺の各駅),案内カウンター(新大阪駅),駅構内ローソン売店(12店舗)",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/osakametoro98.htm,https://subway.osakametro.co.jp/news/news/other/20251021_nazotoki_event.php,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/osakametoro01.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kinki.htm,
近畿,2026-05-26,大阪市高速電気軌道 / (大阪メトロ),映画『8番出口』Osaka Metro 脱出ゲーム謎解きキット1日乗車券,終了,,,,,,,,,,,,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/osakametoro83.htm,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kinki.htm,原网站详情链接返回 HTTP 404（目录记录已保留）
近畿,2026-05-26,大阪市高速電気軌道 / (大阪メトロ),大阪マラソン2day pass,2026/2/16 / ～2/22,大阪マラソン2day pass,大阪市高速電気軌道,Osaka Metro・シティバスお客さまセンター TEL:050-3355-8208,大阪マラソン2day pass,,"大阪シティバス,いまざとライナー,オンデマンドバスは利用不可","大人：1,100円／小人：---円 /",任意の連続する2日間,2026年2月16日～2026年2月22日,2026年2月20日～2026年2月23日,スルッとQRtto,,"大阪マラソン2day pass || 関連情報 | 大阪市高速電気軌道 || 問合わせ | Osaka Metro・シティバスお客さまセンター TEL:050-3355-8208 || フリー区間 | 大阪マラソン2day pass || 制限事項 | 大阪シティバス,いまざとライナー,オンデマンドバスは利用不可 || ねだん | 大人：1,100円／小人：---円 / || 有効期間 | 任意の連続する2日間 || 発売期間 | 2026年2月16日～2026年2月22日 || 利用期間 | 2026年2月20日～2026年2月23日 || 発売箇所 | スルッとQRtto",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/osakametoro99.htm,https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=OC&item=SA_OC_000128&affiliate-id=OC_marathon-ouen | https://www.osakametro.co.jp/news/news/notice/20260201_osakamarathon_cheer.php,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/osakametoro01.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kinki.htm,
