地区,抓取日期,公司名,车票名称,目录发售期间,详情页标题,相关信息,咨询,自由乘车区间,可利用设备,限制事项,价格,有效期间,详情发售期间,利用期间,发售处,其他详情字段,详情全文,详情页链接,详情页内链接,详情页图片链接,目录页链接,抓取错误
四国,2026-05-26,土佐電気鉄道,電車１日乗車券～市内均一料金区間版～,発売中,電車１日乗車券 / ～市内均一料金区間版～,土佐電気鉄道 ジョルダンモバイルチケット,土佐電気鉄道・電車課 TEL:088-833-7121,/,,,大人：500円／小人：250円,１日,通年,通年 /,"電車車内 / はりまや橋サービスセンター,高知駅バス案内所,ごめん町サービスセンター,とさでん交通(株)桟橋窓口 / とさてらす,城西館,ザクラウンパレス新阪急高知,三翠園,オリエントホテル高知,ホテル日航高知旭ロイヤル / ジョルダンモバイルチケット",,"電車１日乗車券 / ～市内均一料金区間版～ || 関連情報 | 土佐電気鉄道 ジョルダンモバイルチケット || 問合わせ | 土佐電気鉄道・電車課 TEL:088-833-7121 || フリー区間 | / || 制限事項 || ねだん | 大人：500円／小人：250円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 / || 発売箇所 | 電車車内 / はりまや橋サービスセンター,高知駅バス案内所,ごめん町サービスセンター,とさでん交通(株)桟橋窓口 / とさてらす,城西館,ザクラウンパレス新阪急高知,三翠園,オリエントホテル高知,ホテル日航高知旭ロイヤル / ジョルダンモバイルチケット",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tosaden01.htm,http://www.tosaden.co.jp/train/oneday.php | https://ticket.jorudan.co.jp/tosaden/train/ja/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tosaden02.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sikoku.htm,
四国,2026-05-26,土佐電気鉄道,電車24時間乗車券～市内均一料金区間版～,発売中,電車24時間乗車券 / ～市内均一料金区間版～,土佐電気鉄道 ジョルダンモバイルチケット,土佐電気鉄道・電車課 TEL:088-833-7121,電車24時間乗車券 /,,,大人：600円／小人：300円,１日,通年,通年 /,ジョルダンモバイルチケット,,電車24時間乗車券 / ～市内均一料金区間版～ || 関連情報 | 土佐電気鉄道 ジョルダンモバイルチケット || 問合わせ | 土佐電気鉄道・電車課 TEL:088-833-7121 || フリー区間 | 電車24時間乗車券 / || 制限事項 || ねだん | 大人：600円／小人：300円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 / || 発売箇所 | ジョルダンモバイルチケット,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tosaden03.htm,https://ticket.jorudan.co.jp/tosaden/train/ja/ | https://www.tosaden.co.jp/info/dtl.php?ID=1875,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tosaden02.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sikoku.htm,
四国,2026-05-26,土佐電気鉄道,電車１日乗車券～軌道全線版～,発売中,電車１日乗車券 / ～軌道全線版～,土佐電気鉄道 ジョルダンモバイルチケット,土佐電気鉄道・電車課 TEL:088-833-7121,/,,,"大人：1,000円／小人：500円",１日,通年,通年 /,"電車車内 / はりまや橋サービスセンター,高知駅バス案内所,ごめん町サービスセンター,とさでん交通(株)桟橋窓口 / とさてらす,城西館,ザクラウンパレス新阪急高知,三翠園,オリエントホテル高知,ホテル日航高知旭ロイヤル / ジョルダンモバイルチケット",,"電車１日乗車券 / ～軌道全線版～ || 関連情報 | 土佐電気鉄道 ジョルダンモバイルチケット || 問合わせ | 土佐電気鉄道・電車課 TEL:088-833-7121 || フリー区間 | / || 制限事項 || ねだん | 大人：1,000円／小人：500円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 / || 発売箇所 | 電車車内 / はりまや橋サービスセンター,高知駅バス案内所,ごめん町サービスセンター,とさでん交通(株)桟橋窓口 / とさてらす,城西館,ザクラウンパレス新阪急高知,三翠園,オリエントホテル高知,ホテル日航高知旭ロイヤル / ジョルダンモバイルチケット",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tosaden02.htm,http://www.tosaden.co.jp/train/oneday.php | https://ticket.jorudan.co.jp/sapporo/stsp/ja/ | https://ticket.jorudan.co.jp/tosaden/train/ja/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tosaden01.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sikoku.htm,
四国,2026-05-26,土佐電気鉄道,電車24時間乗車券～軌道全線版～,発売中,電車24時間乗車券 / ～軌道全線版～,土佐電気鉄道 ジョルダンモバイルチケット,土佐電気鉄道・電車課 TEL:088-833-7121,電車24時間乗車券 /,,,"大人：1,200円／小人：600円",１日,通年,通年 /,ジョルダンモバイルチケット,,"電車24時間乗車券 / ～軌道全線版～ || 関連情報 | 土佐電気鉄道 ジョルダンモバイルチケット || 問合わせ | 土佐電気鉄道・電車課 TEL:088-833-7121 || フリー区間 | 電車24時間乗車券 / || 制限事項 || ねだん | 大人：1,200円／小人：600円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 / || 発売箇所 | ジョルダンモバイルチケット",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tosaden04.htm,http://www.tosaden.co.jp/train/oneday.php | https://ticket.jorudan.co.jp/sapporo/stsp/ja/ | https://ticket.jorudan.co.jp/tosaden/train/ja/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tosaden01.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sikoku.htm,
四国,2026-05-26,土佐電気鉄道,バス・路面電車一日乗車券 モバイルチケット,発売中,とさでん交通 バス・路面電車一日乗車券,土佐電気鉄道 ジョルダンモバイルチケット,土佐電気鉄道・電車課 TEL:088-833-7121,とさでん交通 バス・路面電車一日乗車券 /,,,"大人：1,800円／小人：900円",１日,通年,通年 /,ジョルダンモバイルチケット,,"とさでん交通 バス・路面電車一日乗車券 || 関連情報 | 土佐電気鉄道 ジョルダンモバイルチケット || 問合わせ | 土佐電気鉄道・電車課 TEL:088-833-7121 || フリー区間 | とさでん交通 バス・路面電車一日乗車券 / || 制限事項 || ねだん | 大人：1,800円／小人：900円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 / || 発売箇所 | ジョルダンモバイルチケット",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tosaden05.htm,https://ticket.jorudan.co.jp/tosaden/train/ja/ | https://www.tosaden.co.jp/info/dtl.php?ID=2007,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tosaden05.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sikoku.htm,
四国,2026-05-26,土佐電気鉄道,とさでん交通設立10周年記念1日乗車券,終了,とさでん交通設立10周年記念1日乗車券,とさでん交通,とさでん交通株式会社 経営企画室 088-833-7112,/,,"高速バス,ＭＹ遊バス,臨時バス,イベントバスの利用不可","大人：2,500円",１日,2024年11月11日～2025年12月31日 /,2024年11月11日～2025年12月31日 /,はりまや橋サービスセンター,,"とさでん交通設立10周年記念1日乗車券 || 関連情報 | とさでん交通 || 問合わせ | とさでん交通株式会社 経営企画室 088-833-7112 || フリー区間 | / || 制限事項 | 高速バス,ＭＹ遊バス,臨時バス,イベントバスの利用不可 || ねだん | 大人：2,500円 || 有効期間 | １日 || 発売期間 | 2024年11月11日～2025年12月31日 / || 利用期間 | 2024年11月11日～2025年12月31日 / || 発売箇所 | はりまや橋サービスセンター",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tosaden92.htm,https://www.tosaden.co.jp/info/dtl.php?ID=2208,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tosaden92.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sikoku.htm,
四国,2026-05-26,土佐電気鉄道,バス・路面電車 夏休み親子ワンデーパス,終了,バス・路面電車 夏休み親子ワンデーパス,とさでん交通 RYDE PASS,とさでん交通株式会社 / 電車 TEL:088-833-7122 / バス TEL:088-833-7171,バス・路面電車 夏休み親子ワンデーパス /,,"高速バス,ＭＹ遊バス,臨時バス,イベントバスの利用不可","大人：1,800円 (大人1名＋小人2名)",1日間,2025年8月1日～2025年8月31日 /,2025年8月1日～2025年8月31日 /,RYDE PASS,,"バス・路面電車 夏休み親子ワンデーパス || 関連情報 | とさでん交通 RYDE PASS || 問合わせ | とさでん交通株式会社 / 電車 TEL:088-833-7122 / バス TEL:088-833-7171 || フリー区間 | バス・路面電車 夏休み親子ワンデーパス / || 制限事項 | 高速バス,ＭＹ遊バス,臨時バス,イベントバスの利用不可 || ねだん | 大人：1,800円 (大人1名＋小人2名) || 有効期間 | 1日間 || 発売期間 | 2025年8月1日～2025年8月31日 / || 利用期間 | 2025年8月1日～2025年8月31日 / || 発売箇所 | RYDE PASS",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tosaden93.htm,https://pass.ryde-go.com/products/D132L4SDG7RV | https://www.tosaden.co.jp/info/dtl.php?ID=2342,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tosaden93.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sikoku.htm,
四国,2026-05-26,土佐電気鉄道,「高知だいすきポケモン ヌオー」電車一日乗車券,2025/12/12～,「高知だいすきポケモン ヌオー」 / 電車一日乗車券,とさでん交通,とさでん交通(株) はりまや橋サービスセンター / TEL：088-882-0119,「高知だいすきポケモン ヌオー」電車一日乗車券 /,,,"【市内均一区間】大人：500円／小人：250円 / 【軌道全線】大人：1,000円／小人：500円 /",1日間,2025年12月12日～ /,2025年12月12日～ /,はりまや橋サービスセンター,,"「高知だいすきポケモン ヌオー」 / 電車一日乗車券 || 関連情報 | とさでん交通 || 問合わせ | とさでん交通(株) はりまや橋サービスセンター / TEL：088-882-0119 || フリー区間 | 「高知だいすきポケモン ヌオー」電車一日乗車券 / || 制限事項 || ねだん | 【市内均一区間】大人：500円／小人：250円 / 【軌道全線】大人：1,000円／小人：500円 / || 有効期間 | 1日間 || 発売期間 | 2025年12月12日～ / || 利用期間 | 2025年12月12日～ / || 発売箇所 | はりまや橋サービスセンター",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tosaden94.htm,https://www.tosaden.co.jp/info/dtl.php?ID=2379,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tosaden94.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sikoku.htm,
四国,2026-05-26,土佐電気鉄道,新春初詣きっぷ,終了,新春初詣きっぷ,とさでん交通,とさでん交通株式会社 / 電車 TEL:088-833-7122 / バス TEL:088-833-7171,/,,"高速バス,ＭＹ遊バス,臨時バス,イベントバスの利用不可","大人：2,000円／小人：1,000円",5日間,2025年12月16日～2026年1月3日 /,2025年12月30日～2026年1月3日 /,"はりまや橋サービスセンター,高知駅バスターミナル窓口,桟橋高知営業所,一宮バスターミナル,高岡営業所,ごめん町サービスセンター / ジョルダンモバイルチケット",,"新春初詣きっぷ || 関連情報 | とさでん交通 || 問合わせ | とさでん交通株式会社 / 電車 TEL:088-833-7122 / バス TEL:088-833-7171 || フリー区間 | / || 制限事項 | 高速バス,ＭＹ遊バス,臨時バス,イベントバスの利用不可 || ねだん | 大人：2,000円／小人：1,000円 || 有効期間 | 5日間 || 発売期間 | 2025年12月16日～2026年1月3日 / || 利用期間 | 2025年12月30日～2026年1月3日 / || 発売箇所 | はりまや橋サービスセンター,高知駅バスターミナル窓口,桟橋高知営業所,一宮バスターミナル,高岡営業所,ごめん町サービスセンター / ジョルダンモバイルチケット",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tosaden91.htm,https://ticket.jorudan.co.jp/tosaden/train/ja/ | https://www.tosaden.co.jp/info/dtl.php?ID=2398,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tosaden91.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sikoku.htm,
四国,2026-05-26,土佐くろしお鉄道,ごめん・なはり線フリーきっぷ,発売中,ごめん・なはり線観光1日フリーきっぷ,土佐くろしお鉄道 ジョルダンモバイルチケット,土佐くろしお鉄道・安芸駅 TEL：0887-34-8800,ごめん・なはり線観光1日フリーきっぷ,,,"大人：2,200円／小人：1,100円",１日,通年,通年 /,"御免(JR四国窓口),のいち,安芸,奈半利,中村 / ごめん・なはり線車内(車掌が乗務している列車) / 高知観光情報発信館「とさてらす」(JR高知駅隣接) / ジョルダンモバイルチケット 「しこくスマートえきちゃん」 / オンラインストア /",,"ごめん・なはり線観光1日フリーきっぷ || 関連情報 | 土佐くろしお鉄道 ジョルダンモバイルチケット || 問合わせ | 土佐くろしお鉄道・安芸駅 TEL：0887-34-8800 || フリー区間 | ごめん・なはり線観光1日フリーきっぷ || 制限事項 || ねだん | 大人：2,200円／小人：1,100円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 / || 発売箇所 | 御免(JR四国窓口),のいち,安芸,奈半利,中村 / ごめん・なはり線車内(車掌が乗務している列車) / 高知観光情報発信館「とさてらす」(JR高知駅隣接) / ジョルダンモバイルチケット 「しこくスマートえきちゃん」 / オンラインストア /",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kurosio01.htm,https://ticket.jorudan.co.jp/tosakuro/gns-1d/ja/ | https://tosakuro.theshop.jp/ | https://www.tosakuro.com/discounts-tickets | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/しこくスマートえきちゃん,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kurosio01.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sikoku.htm,
四国,2026-05-26,土佐くろしお鉄道,くろしお1日フリーきっぷ,発売中,中村・宿毛線フリーきっぷ,土佐くろしお鉄道,土佐くろしお鉄道 TEL:,,,,"フリー区間タイプ大人小人 中村・宿毛線(全線)普通列車2,080円1,040円 中村線(窪川～中村)特急自由席 / 普通列車2,600円1,300円",１日,通年,通年 /,"中村,宿毛,窪川 / 旅アプリ「しこくるり」 / 「しこくスマートえきちゃん」",,"中村・宿毛線フリーきっぷ || 関連情報 | 土佐くろしお鉄道 || 問合わせ | 土佐くろしお鉄道 TEL: || フリー区間 || 制限事項 || ねだん | フリー区間タイプ大人小人 中村・宿毛線(全線)普通列車2,080円1,040円 中村線(窪川～中村)特急自由席 / 普通列車2,600円1,300円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 / || 発売箇所 | 中村,宿毛,窪川 / 旅アプリ「しこくるり」 / 「しこくスマートえきちゃん」",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kurosio02.htm,https://shikokururi.com/ | https://www.tosakuro.com/discounts-tickets | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tosakuro81.htm | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/しこくスマートえきちゃん,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kurosio02.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sikoku.htm,
四国,2026-05-26,土佐くろしお鉄道,四万十・宇和海フリーきっぷ,発売中,四万十・宇和海フリーきっぷ,ＪＲ四国 土佐くろしお鉄道,ＪＲ四国 TEL:,四万十・宇和海フリーきっぷ /,在来線特急列車サンライズ瀬戸号快速・普通ＪＲ四国バス グリーン車普通車指定普通車自由グリーンライナー指定自由高速バス路線バス ▲▲○×▲▲▲○×× ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,,"大人：4,100円／小人：2,050円",３日,通年,通年,"ＪＲ四国の駅のみどりの窓口,みどりの券売機プラス,ワープ支店及び四国内の主な旅行会社 / 土佐くろしお鉄道の安芸,中村,宿毛駅 / 「しこくスマートえきちゃん」",,"四万十・宇和海フリーきっぷ || 関連情報 | ＪＲ四国 土佐くろしお鉄道 || 問合わせ | ＪＲ四国 TEL: || フリー区間 | 四万十・宇和海フリーきっぷ / || 利用可能設備 | 在来線特急列車サンライズ瀬戸号快速・普通ＪＲ四国バス グリーン車普通車指定普通車自由グリーンライナー指定自由高速バス路線バス ▲▲○×▲▲▲○×× ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 || ねだん | 大人：4,100円／小人：2,050円 || 有効期間 | ３日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | ＪＲ四国の駅のみどりの窓口,みどりの券売機プラス,ワープ支店及び四国内の主な旅行会社 / 土佐くろしお鉄道の安芸,中村,宿毛駅 / 「しこくスマートえきちゃん」",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrsikoku11.htm,https://www.jr-eki.com/smart-eki/index.html | https://www.jr-eki.com/ticket/brand/2-5G4 | https://www.tosakuro.com/discounts-tickets,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrsikoku11.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sikoku.htm,
四国,2026-05-26,土佐くろしお鉄道,ひがしこうち1日フリーきっぷ,～2027/3/31,ひがしこうち観光1日フリーきっぷ,土佐くろしお鉄道 JR四国,土佐くろしお鉄道・安芸駅 TEL:0887-34-8800,ひがしこうち観光1日フリーきっぷ /,,,"大人：2,900円 小人：1,450円",1日,～2027年3月31日,～2027年3月31日 /,"土佐くろしお鉄道：安芸,のいち,奈半利駅物産館無花果,車掌,オンラインストア / ＪＲ四国：駅のみどりの窓口,みどりの券売機プラス,ＪＲ四国ツアー支店 / 「しこくスマートえきちゃん」 / 高知観光情報発信館とさてらす",,"ひがしこうち観光1日フリーきっぷ || 関連情報 | 土佐くろしお鉄道 JR四国 || 問合わせ | 土佐くろしお鉄道・安芸駅 TEL:0887-34-8800 || フリー区間 | ひがしこうち観光1日フリーきっぷ / || 制限事項 || ねだん | 大人：2,900円 小人：1,450円 || 有効期間 | 1日 || 発売期間 | ～2027年3月31日 || 利用期間 | ～2027年3月31日 / || 発売箇所 | 土佐くろしお鉄道：安芸,のいち,奈半利駅物産館無花果,車掌,オンラインストア / ＪＲ四国：駅のみどりの窓口,みどりの券売機プラス,ＪＲ四国ツアー支店 / 「しこくスマートえきちゃん」 / 高知観光情報発信館とさてらす",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tosakuro92.htm,https://tosakuro.theshop.jp/ | https://www.jr-eki.com/smart-eki/index.html | https://www.jr-eki.com/ticket/brand/2-5I5 | https://www.tosakuro.com/discounts-tickets,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tosakuro92.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sikoku.htm,
四国,2026-05-26,土佐くろしお鉄道,土佐くろおでかけきっぷ,～2027/3/31,土佐くろおでかけきっぷ,土佐くろしお鉄道 ジョルダンモバイルチケット,土佐くろしお鉄道 TEL:0880-35-4961,土佐くろおでかけきっぷ,,特急列車は利用不可,大人：500円／小人：300円,１日,～2027年3月31日,～2027年3月31日の土日祝日 / 2026年4月29日～2026年5月5日 / 2026年8月11日～2026年8月16日 / 2026年12月27日～2027年1月5日,"中村,宿毛,窪川,安芸,奈半利駅 / 中村・宿毛線の車内 / オンラインストア / ジョルダンモバイルチケット / 旅アプリ「しこくるり」 / 「しこくスマートえきちゃん」",,"土佐くろおでかけきっぷ || 関連情報 | 土佐くろしお鉄道 ジョルダンモバイルチケット || 問合わせ | 土佐くろしお鉄道 TEL:0880-35-4961 || フリー区間 | 土佐くろおでかけきっぷ || 制限事項 | 特急列車は利用不可 || ねだん | 大人：500円／小人：300円 || 有効期間 | １日 || 発売期間 | ～2027年3月31日 || 利用期間 | ～2027年3月31日の土日祝日 / 2026年4月29日～2026年5月5日 / 2026年8月11日～2026年8月16日 / 2026年12月27日～2027年1月5日 || 発売箇所 | 中村,宿毛,窪川,安芸,奈半利駅 / 中村・宿毛線の車内 / オンラインストア / ジョルダンモバイルチケット / 旅アプリ「しこくるり」 / 「しこくスマートえきちゃん」",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tosakuro81.htm,https://shikokururi.com/ | https://ticket.jorudan.co.jp/tosakuro/wkn-1d/ja/ | https://tosakuro.theshop.jp/ | https://www.tosakuro.com/discounts-tickets | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/しこくスマートえきちゃん,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tosakuro94.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sikoku.htm,
四国,2026-05-26,土佐くろしお鉄道,土佐くろまるごときっぷ,～2027/3/29,土佐くろまるごときっぷ,土佐くろしお鉄道,土佐くろしお鉄道・安芸駅 TEL:0887-34-8800 / 土佐くろしお鉄道・中村駅 TEL:0880-35-4961,土佐くろまるごときっぷ /,,接続するJR四国のきっぷ(窪川～後免間)を同時購入するか、事前にJR四国の周遊きっぷ、フリーきっぷ等を提示した場合のみ発売土佐くろしお鉄道の特急乗車可,"大人：3,000円 小人：1,500円",3日間,～2027年3月29日,～2027年3月31日 /,"安芸,中村,宿毛,列車に乗務中の車掌",,"土佐くろまるごときっぷ || 関連情報 | 土佐くろしお鉄道 || 問合わせ | 土佐くろしお鉄道・安芸駅 TEL:0887-34-8800 / 土佐くろしお鉄道・中村駅 TEL:0880-35-4961 || フリー区間 | 土佐くろまるごときっぷ / || 制限事項 | 接続するJR四国のきっぷ(窪川～後免間)を同時購入するか、事前にJR四国の周遊きっぷ、フリーきっぷ等を提示した場合のみ発売土佐くろしお鉄道の特急乗車可 || ねだん | 大人：3,000円 小人：1,500円 || 有効期間 | 3日間 || 発売期間 | ～2027年3月29日 || 利用期間 | ～2027年3月31日 / || 発売箇所 | 安芸,中村,宿毛,列車に乗務中の車掌",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tosakuro96.htm,https://www.tosakuro.com/discounts-tickets,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tosakuro95.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sikoku.htm,
四国,2026-05-26,土佐くろしお鉄道,土佐くろ1dayユースパス【年齢制限】,終了,土佐くろ1dayユースパス,土佐くろしお鉄道,土佐くろしお鉄道・安芸駅 TEL:0887-34-8800 / 土佐くろしお鉄道・中村駅 TEL:0880-35-4961,土佐くろ1dayユースパス /,,13～29歳限定(年齢を確認できる身分証明書等必要)土佐くろしお鉄道の特急乗車可,"大人：1,000円",1日,～2026年3月28日 / 利用前日までの購入,～2026年3月31日の土・日・祝日 /,"安芸,中村,宿毛",,"土佐くろ1dayユースパス || 関連情報 | 土佐くろしお鉄道 || 問合わせ | 土佐くろしお鉄道・安芸駅 TEL:0887-34-8800 / 土佐くろしお鉄道・中村駅 TEL:0880-35-4961 || フリー区間 | 土佐くろ1dayユースパス / || 制限事項 | 13～29歳限定(年齢を確認できる身分証明書等必要)土佐くろしお鉄道の特急乗車可 || ねだん | 大人：1,000円 || 有効期間 | 1日 || 発売期間 | ～2026年3月28日 / 利用前日までの購入 || 利用期間 | ～2026年3月31日の土・日・祝日 / || 発売箇所 | 安芸,中村,宿毛",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tosakuro97.htm,https://www.tosakuro.com/discounts-tickets,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tosakuro95.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sikoku.htm,
四国,2026-05-26,土佐くろしお鉄道,やなせたかしさんふるさとの地を巡る高知ものべ周遊パス,2026/3/1 / ～2027/3/31,やなせたかしさんふるさとの地を巡る高知ものべ周遊パス,ＪＲ四国 土佐くろしお鉄道,ＪＲ四国電話案内センター TEL:0570-00-4592,やなせたかしさんふるさとの地を巡る高知ものべ周遊パス /,在来線特急列車サンライズ瀬戸号快速・普通ＪＲ四国バス グリーン車普通車指定普通車自由グリーンライナー指定自由高速バス路線バス ▲▲▲×▲▲▲○×○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,,"大人：2,000円 小人：1,000円 /",1日間,2026年3月1日～2027年3月31日,2026年4月1日～2027年3月31日 /,"ＪＲ四国の駅のみどりの窓口,みどりの券売機プラス / ＪＲ四国ツアー支店 / 「しこくスマートえきちゃん」 / 四国内の主な旅行会社 /",,"やなせたかしさんふるさとの地を巡る高知ものべ周遊パス || 関連情報 | ＪＲ四国 土佐くろしお鉄道 || 問合わせ | ＪＲ四国電話案内センター TEL:0570-00-4592 || フリー区間 | やなせたかしさんふるさとの地を巡る高知ものべ周遊パス / || 利用可能設備 | 在来線特急列車サンライズ瀬戸号快速・普通ＪＲ四国バス グリーン車普通車指定普通車自由グリーンライナー指定自由高速バス路線バス ▲▲▲×▲▲▲○×○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 || ねだん | 大人：2,000円 小人：1,000円 / || 有効期間 | 1日間 || 発売期間 | 2026年3月1日～2027年3月31日 || 利用期間 | 2026年4月1日～2027年3月31日 / || 発売箇所 | ＪＲ四国の駅のみどりの窓口,みどりの券売機プラス / ＪＲ四国ツアー支店 / 「しこくスマートえきちゃん」 / 四国内の主な旅行会社 /",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrsikoku67.htm,https://www.jr-eki.com/smart-eki | https://www.jr-eki.com/ticket/brand/2-5IM | https://www.tosakuro.com/discounts-tickets,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrshikoku67.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sikoku.htm,
四国,2026-05-26,土佐くろしお鉄道,徳島・室戸・高知55フリーきっぷ,～2027/3/29,徳島・室戸・高知55フリーきっぷ,ＪＲ四国,ＪＲ四国電話案内センター TEL:0570-00-4592,四国みぎした55フリーきっぷ /,在来線特急列車サンライズ瀬戸号快速・普通ＪＲ四国バス グリーン車普通車指定普通車自由グリーンライナー指定自由高速バス路線バス ▲▲○×▲▲▲○×× ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,DMVは座席の事前予約はできない。 DMVの土日祝日運行の室戸便は利用できない。,"大人：5,800円／小人：2,900円",３日間,～2027年3月31日,～2027年4月2日,"JR四国の駅のみどりの窓口,みどりの券売機プラス / ＪＲ四国ツアー支店,四国内の主な旅行会社 / 阿佐海岸鉄道：宍喰駅 / 土佐くろしお鉄道：のいち駅,安芸駅 / 奈半利駅物産館「無花果」 / 高知龍馬空港総合案内所 / 「しこくスマートえきちゃん」",,"徳島・室戸・高知55フリーきっぷ || 関連情報 | ＪＲ四国 || 問合わせ | ＪＲ四国電話案内センター TEL:0570-00-4592 || フリー区間 | 四国みぎした55フリーきっぷ / || 利用可能設備 | 在来線特急列車サンライズ瀬戸号快速・普通ＪＲ四国バス グリーン車普通車指定普通車自由グリーンライナー指定自由高速バス路線バス ▲▲○×▲▲▲○×× ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 | DMVは座席の事前予約はできない。 DMVの土日祝日運行の室戸便は利用できない。 || ねだん | 大人：5,800円／小人：2,900円 || 有効期間 | ３日間 || 発売期間 | ～2027年3月31日 || 利用期間 | ～2027年4月2日 || 発売箇所 | JR四国の駅のみどりの窓口,みどりの券売機プラス / ＪＲ四国ツアー支店,四国内の主な旅行会社 / 阿佐海岸鉄道：宍喰駅 / 土佐くろしお鉄道：のいち駅,安芸駅 / 奈半利駅物産館「無花果」 / 高知龍馬空港総合案内所 / 「しこくスマートえきちゃん」",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrsikoku87.htm,https://www.jr-eki.com/smart-eki/index.html | https://www.jr-eki.com/ticket/brand/2-5HA,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrshikoku87.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sikoku.htm,
