地区,抓取日期,公司名,车票名称,目录发售期间,详情页标题,相关信息,咨询,自由乘车区间,可利用设备,限制事项,价格,有效期间,详情发售期间,利用期间,发售处,其他详情字段,详情全文,详情页链接,详情页内链接,详情页图片链接,目录页链接,抓取错误
東北,2026-05-26,IGRいわて銀河鉄道,ＩＧＲでＧＯ！でたとこきっぷ,終了,ＩＧＲでＧＯ！でたとこきっぷ,IGRいわて銀河鉄道,IGRインフォメーション TEL:019-626-9151,ＩＧＲでＧＯ！でたとこきっぷ,,"スクラッチを削って表示された駅(渋民,いわて沼宮内,奥中山高原,目時)まで","大人：1,000円／小人：---円",1日,2025年9月1日～2025年11月30日,2025年9月1日～2025年11月30日,盛岡駅,,"ＩＧＲでＧＯ！でたとこきっぷ || 関連情報 | IGRいわて銀河鉄道 || 問合わせ | IGRインフォメーション TEL:019-626-9151 || フリー区間 | ＩＧＲでＧＯ！でたとこきっぷ || 制限事項 | スクラッチを削って表示された駅(渋民,いわて沼宮内,奥中山高原,目時)まで || ねだん | 大人：1,000円／小人：---円 || 有効期間 | 1日 || 発売期間 | 2025年9月1日～2025年11月30日 || 利用期間 | 2025年9月1日～2025年11月30日 || 発売箇所 | 盛岡駅",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/igr97.htm,https://igr.jp/2025/08/22/detatoko_kippu/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/igr97.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,IGRいわて銀河鉄道,金田一温泉湯めぐりきっぷ,2025/10/17 / ～2026/3/30,金田一温泉湯めぐりきっぷ,IGRいわて銀河鉄道 RIDE PASS,IGRインフォメーション TEL:019-626-9151,金田一温泉湯めぐりきっぷ,,,"大人：5,000円／小人：---円",２日,2025年10月17日～2026年3月30日,2025年10月17日～2026年3月31日,RIDE PASS,,"金田一温泉湯めぐりきっぷ || 関連情報 | IGRいわて銀河鉄道 RIDE PASS || 問合わせ | IGRインフォメーション TEL:019-626-9151 || フリー区間 | 金田一温泉湯めぐりきっぷ || 制限事項 || ねだん | 大人：5,000円／小人：---円 || 有効期間 | ２日 || 発売期間 | 2025年10月17日～2026年3月30日 || 利用期間 | 2025年10月17日～2026年3月31日 || 発売箇所 | RIDE PASS",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/igr98.htm,https://igr.jp/2025/10/09/yumeguri_kippu/ | https://pass.ryde-go.com/products/9G3M61S4M08W,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/igr98.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,三陸鉄道,リアス線全線フリー乗車券,発売中,三陸鉄道全線フリー乗車券,三陸鉄道 セブンイレブンチケット,三陸鉄道・旅客営業部 TEL:0193-62-7000,三陸鉄道全線フリー乗車券,,,"大人：6,500円／小人：3,250円",2日間,通年,通年,"盛,釜石,大槌,陸中山田,宮古,岩泉小本,島越,田野畑,普代,陸中野田,久慈",,"三陸鉄道全線フリー乗車券 || 関連情報 | 三陸鉄道 セブンイレブンチケット || 問合わせ | 三陸鉄道・旅客営業部 TEL:0193-62-7000 || フリー区間 | 三陸鉄道全線フリー乗車券 || 制限事項 || ねだん | 大人：6,500円／小人：3,250円 || 有効期間 | 2日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 盛,釜石,大槌,陸中山田,宮古,岩泉小本,島越,田野畑,普代,陸中野田,久慈",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sanriku11.htm,https://7ticket.jp/g/002384 | https://www.sanrikutetsudou.com/%E3%81%8A%E5%BE%97%E3%81%8D%E3%81%A3%E3%81%B7%E6%83%85%E5%A0%B1/%E4%BC%81%E7%94%BB%E4%B9%97%E8%BB%8A%E5%88%B8/#a,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sanrikuall.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,三陸鉄道,１日フリー乗車券(盛～釜石間用),発売中,１日フリー乗車券(盛～釜石間用),三陸鉄道 セブンイレブンチケット,三陸鉄道・旅客営業部 TEL:0193-62-7000,１日フリー乗車券(盛～釜石間用),,,"大人：1,700円／小人：850円",１日間,土休日,土休日,"盛,釜石",,"１日フリー乗車券(盛～釜石間用) || 関連情報 | 三陸鉄道 セブンイレブンチケット || 問合わせ | 三陸鉄道・旅客営業部 TEL:0193-62-7000 || フリー区間 | １日フリー乗車券(盛～釜石間用) || 制限事項 || ねだん | 大人：1,700円／小人：850円 || 有効期間 | １日間 || 発売期間 | 土休日 || 利用期間 | 土休日 || 発売箇所 | 盛,釜石",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sanriku12.htm,https://7ticket.jp/g/002384 | https://www.sanrikutetsudou.com/%E3%81%8A%E5%BE%97%E3%81%8D%E3%81%A3%E3%81%B7%E6%83%85%E5%A0%B1/%E4%BC%81%E7%94%BB%E4%B9%97%E8%BB%8A%E5%88%B8/#b,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sanrikus.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,三陸鉄道,１日フリー乗車券(釜石～宮古間用),発売中,１日フリー乗車券(釜石～宮古間用),三陸鉄道 セブンイレブンチケット,三陸鉄道・旅客営業部 TEL:0193-62-7000,１日フリー乗車券(釜石～宮古間用),,,"大人：2,700円／小人：1,350円",１日間,土休日,土休日,"盛,釜石,大槌,陸中山田,宮古",,"１日フリー乗車券(釜石～宮古間用) || 関連情報 | 三陸鉄道 セブンイレブンチケット || 問合わせ | 三陸鉄道・旅客営業部 TEL:0193-62-7000 || フリー区間 | １日フリー乗車券(釜石～宮古間用) || 制限事項 || ねだん | 大人：2,700円／小人：1,350円 || 有効期間 | １日間 || 発売期間 | 土休日 || 利用期間 | 土休日 || 発売箇所 | 盛,釜石,大槌,陸中山田,宮古",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sanriku13.htm,https://7ticket.jp/g/002384 | https://www.sanrikutetsudou.com/%E3%81%8A%E5%BE%97%E3%81%8D%E3%81%A3%E3%81%B7%E6%83%85%E5%A0%B1/%E4%BC%81%E7%94%BB%E4%B9%97%E8%BB%8A%E5%88%B8/#b,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sanrikum.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,三陸鉄道,１日フリー乗車券(宮古～久慈間用),発売中,１日フリー乗車券(宮古～久慈間用),三陸鉄道 RIDE PASS セブンイレブンチケット,三陸鉄道・旅客営業部 TEL:0193-62-7000,１日フリー乗車券(宮古～久慈間用),,,"大人：2,900円／小人：1,450円",１日間,土休日,土休日,"宮古,岩泉小本,島越,田野畑,普代,陸中野田,久慈 / RIDE PASS セブンイレブンチケット",,"１日フリー乗車券(宮古～久慈間用) || 関連情報 | 三陸鉄道 RIDE PASS セブンイレブンチケット || 問合わせ | 三陸鉄道・旅客営業部 TEL:0193-62-7000 || フリー区間 | １日フリー乗車券(宮古～久慈間用) || 制限事項 || ねだん | 大人：2,900円／小人：1,450円 || 有効期間 | １日間 || 発売期間 | 土休日 || 利用期間 | 土休日 || 発売箇所 | 宮古,岩泉小本,島越,田野畑,普代,陸中野田,久慈 / RIDE PASS セブンイレブンチケット",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sanriku14.htm,https://7ticket.jp/g/002384 | https://pass.ryde-go.com/products/VG8J2QSKLZ8W | https://www.sanrikutetsudou.com/%E3%81%8A%E5%BE%97%E3%81%8D%E3%81%A3%E3%81%B7%E6%83%85%E5%A0%B1/%E4%BC%81%E7%94%BB%E4%B9%97%E8%BB%8A%E5%88%B8/#b,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sanrikun.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,三陸鉄道,中高生用フリー乗車券(盛～釜石間用),2025/4/1 / ～2026/3/31,中高生用フリー乗車券（盛～釜石間用）,三陸鉄道,三陸鉄道・旅客営業部 TEL:0193-62-7000,中高生用フリー乗車券（盛～釜石間用）,,中学生・高校生限定(購入時に学生証などの証明書必要),"中高生：1,100円",１日間,2025年4月1日～2026年3月31日,2025年4月1日～2026年3月31日の土休日 / 2025年4月28日～5月6日の毎日 / 2025年7月22日～8月15日の毎日 / 2025年12月29日～2026年1月16日の毎日,"盛,釜石",,"中高生用フリー乗車券（盛～釜石間用） || 関連情報 | 三陸鉄道 || 問合わせ | 三陸鉄道・旅客営業部 TEL:0193-62-7000 || フリー区間 | 中高生用フリー乗車券（盛～釜石間用） || 制限事項 | 中学生・高校生限定(購入時に学生証などの証明書必要) || ねだん | 中高生：1,100円 || 有効期間 | １日間 || 発売期間 | 2025年4月1日～2026年3月31日 || 利用期間 | 2025年4月1日～2026年3月31日の土休日 / 2025年4月28日～5月6日の毎日 / 2025年7月22日～8月15日の毎日 / 2025年12月29日～2026年1月16日の毎日 || 発売箇所 | 盛,釜石",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sanriku22.htm,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sanrikus.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,三陸鉄道,中高生用フリー乗車券(釜石～宮古間用),2025/7/19 / ～2026/3/31,中高生用フリー乗車券（釜石～宮古間）,三陸鉄道,三陸鉄道・旅客営業部 TEL:0193-62-7000,中高生用フリー乗車券（釜石～宮古間）,,中学生・高校生限定(購入時に学生証などの証明書必要),"中高生：1,540円",１日間,2025年7月19日～2026年3月31日,2025年7月19日～2026年3月31日の土休日 / 2025年7月22日～8月15日の毎日 / 2025年12月29日～2026年1月16日の毎日,"釜石,大槌,陸中山田,宮古",,"中高生用フリー乗車券（釜石～宮古間） || 関連情報 | 三陸鉄道 || 問合わせ | 三陸鉄道・旅客営業部 TEL:0193-62-7000 || フリー区間 | 中高生用フリー乗車券（釜石～宮古間） || 制限事項 | 中学生・高校生限定(購入時に学生証などの証明書必要) || ねだん | 中高生：1,540円 || 有効期間 | １日間 || 発売期間 | 2025年7月19日～2026年3月31日 || 利用期間 | 2025年7月19日～2026年3月31日の土休日 / 2025年7月22日～8月15日の毎日 / 2025年12月29日～2026年1月16日の毎日 || 発売箇所 | 釜石,大槌,陸中山田,宮古",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sanriku23.htm,https://www.sanrikutetsudou.com/2025/07/01/%e4%b8%ad%e9%ab%98%e7%94%9f%e7%94%a8%e3%83%95%e3%83%aa%e3%83%bc%e4%b9%97%e8%bb%8a%e5%88%b8%ef%bc%88%e9%87%9c%e7%9f%b3%ef%bd%9e%e5%ae%ae%e5%8f%a4%e9%96%93%ef%bc%89%e7%99%ba%e5%a3%b2%e3%81%ae%e3%81%8a/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sanrikum.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,三陸鉄道,三鉄ワンコインフリーパス,終了,三鉄ワンコインフリーパス,三陸鉄道,三陸鉄道・旅客営業部 TEL:0193-62-7000,三鉄ワンコインフリーパス,,,大人：500円／小人：500円,1日間,2025年8月16日～2025年11月1日,2025年9月6日 / 2025年10月11日 / 2025年11月1日,"盛,釜石,大槌,陸中山田,宮古,岩泉小本,島越,田野畑,普代,陸中野田,久慈",,"三鉄ワンコインフリーパス || 関連情報 | 三陸鉄道 || 問合わせ | 三陸鉄道・旅客営業部 TEL:0193-62-7000 || フリー区間 | 三鉄ワンコインフリーパス || 制限事項 || ねだん | 大人：500円／小人：500円 || 有効期間 | 1日間 || 発売期間 | 2025年8月16日～2025年11月1日 || 利用期間 | 2025年9月6日 / 2025年10月11日 / 2025年11月1日 || 発売箇所 | 盛,釜石,大槌,陸中山田,宮古,岩泉小本,島越,田野畑,普代,陸中野田,久慈",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sanriku86.htm,https://www.sanrikutetsudou.com/2025/08/07/%e4%b8%89%e9%89%84%e3%83%af%e3%83%b3%e3%82%b3%e3%82%a4%e3%83%b3%e3%83%95%e3%83%aa%e3%83%bc%e3%83%91%e3%82%b9%ef%bc%88%e7%9b%9b%ef%bd%9e%e4%b9%85%e6%85%88%e9%96%93%ef%bc%89%e7%99%ba%e5%a3%b2%e3%81%ab/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sanrikuall.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,三陸鉄道,やませジョイフルよ市きっぷ,終了,やませジョイフルよ市きっぷ,三陸鉄道,三陸鉄道 TEL:0193-62-7000,やませジョイフルよ市きっぷ,,小人用は商品券なし。,"大人：1,500円／小人：500円",１日間,"2023年10月14日,15日,28日",発売当日限り,"久慈,陸中野田,普代",,"やませジョイフルよ市きっぷ || 関連情報 | 三陸鉄道 || 問合わせ | 三陸鉄道 TEL:0193-62-7000 || フリー区間 | やませジョイフルよ市きっぷ || 制限事項 | 小人用は商品券なし。 || ねだん | 大人：1,500円／小人：500円 || 有効期間 | １日間 || 発売期間 | 2023年10月14日,15日,28日 || 利用期間 | 発売当日限り || 発売箇所 | 久慈,陸中野田,普代",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sanriku84.htm,https://www.sanrikutetsudou.com/?p=20168,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sanriku84.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,三陸鉄道,400円きっぷ,終了,400円きっぷ,三陸鉄道,三陸鉄道・旅客営業部 TEL:0193-62-7000,400円きっぷ,,,大人：400円／小人：400円,1日間,2024年9月1日～2024年9月14日 / 2024年9月29日～2024年10月12日 / 2024年10月22日～2024年11月4日 /,2024年9月14日 / 2024年10月12日 / 2024年11月4日 /,"盛,釜石,大槌,陸中山田,宮古,岩泉小本,島越,田野畑,普代,陸中野田,久慈",,"400円きっぷ || 関連情報 | 三陸鉄道 || 問合わせ | 三陸鉄道・旅客営業部 TEL:0193-62-7000 || フリー区間 | 400円きっぷ || 制限事項 || ねだん | 大人：400円／小人：400円 || 有効期間 | 1日間 || 発売期間 | 2024年9月1日～2024年9月14日 / 2024年9月29日～2024年10月12日 / 2024年10月22日～2024年11月4日 / || 利用期間 | 2024年9月14日 / 2024年10月12日 / 2024年11月4日 / || 発売箇所 | 盛,釜石,大槌,陸中山田,宮古,岩泉小本,島越,田野畑,普代,陸中野田,久慈",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sanriku85.htm,https://www.sanrikutetsudou.com/2024/08/30/400%e5%86%86%e3%81%a7%e3%83%aa%e3%82%a2%e3%82%b9%e7%b7%9a%e5%85%a8%e7%b7%9a%e4%b9%97%e3%82%8a%e6%94%be%e9%a1%8c%ef%bc%81400%e5%86%86%e3%81%8d%e3%81%a3%e3%81%b7%e7%99%ba%e5%a3%b2%e6%b1%ba%e5%ae%9a/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sanrikuall.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,山形鉄道,もっちぃ親子・孫乗り放題きっぷ,発売中,もっちぃ親子・孫乗り放題きっぷ,山形鉄道 RYDE PASS,山形鉄道 TEL:0238-88-2002,もっちぃ親子・孫乗り放題きっぷ,,大人1名と小学生以下2名まで(大人だけでの利用不可),"1,000円",１日,通年,平日のみ,"赤湯,宮内,長井,荒砥,車内 / RYDE PASS",,"もっちぃ親子・孫乗り放題きっぷ || 関連情報 | 山形鉄道 RYDE PASS || 問合わせ | 山形鉄道 TEL:0238-88-2002 || フリー区間 | もっちぃ親子・孫乗り放題きっぷ || 制限事項 | 大人1名と小学生以下2名まで(大人だけでの利用不可) || ねだん | 1,000円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 平日のみ || 発売箇所 | 赤湯,宮内,長井,荒砥,車内 / RYDE PASS",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/flower02.htm,https://flower-liner.jp/ticket/ | https://pass.ryde-go.com/products/6PV8ZDMSD3G5,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yamagata.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,山形鉄道,土休日フリーきっぷ,発売中,土休日フリーきっぷ,山形鉄道 RYDE PASS,山形鉄道 TEL:0238-88-2002,土休日フリーきっぷ,,,"大人：1,000円(小学生二人まで利用可)",１日,通年,土休日,"赤湯,宮内,長井,荒砥,車内 / RYDE PASS",,"土休日フリーきっぷ || 関連情報 | 山形鉄道 RYDE PASS || 問合わせ | 山形鉄道 TEL:0238-88-2002 || フリー区間 | 土休日フリーきっぷ || 制限事項 || ねだん | 大人：1,000円(小学生二人まで利用可) || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 土休日 || 発売箇所 | 赤湯,宮内,長井,荒砥,車内 / RYDE PASS",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/flower01.htm,http://flower-liner.jp/ticket/ | https://pass.ryde-go.com/products/KVD3E94SQ30J,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yamagata.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,仙台市交通局,地下鉄一日乗車券,発売中,地下鉄一日乗車券,仙台市交通局,仙台市交通局 TEL:022-222-2256,地下鉄一日乗車券,,,平日 大人：840円／小人：420円 / 土休日 大人：620円／小人：310円,１日間,通年,通年,地下鉄各駅,,地下鉄一日乗車券 || 関連情報 | 仙台市交通局 || 問合わせ | 仙台市交通局 TEL:022-222-2256 || フリー区間 | 地下鉄一日乗車券 || 制限事項 || ねだん | 平日 大人：840円／小人：420円 / 土休日 大人：620円／小人：310円 || 有効期間 | １日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 地下鉄各駅,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sendai01.htm,https://www.kotsu.city.sendai.jp/fare/waribiki.html,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/sendai.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sendai01.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,仙台市交通局,るーぷる仙台・地下鉄共通一日乗車券,発売中,るーぷる仙台・地下鉄共通一日乗車券,仙台市交通局 宮城 MaaS(スマートフォン),仙台市交通局 TEL:022-222-2256,るーぷる仙台・地下鉄共通一日乗車券,,土休日のみ利用可,大人：920円／小人：460円,１日間,通年,土・日・休日,仙台駅西口バスプール案内所 仙台市交通局各営業所・出張所および乗車券発売所 地下鉄南北線・東西線各駅の窓口 るーぷる仙台車内 宮城 MaaS(スマートフォン) TOHOKU MaaS(スマートフォン),,るーぷる仙台・地下鉄共通一日乗車券 || 関連情報 | 仙台市交通局 宮城 MaaS(スマートフォン) || 問合わせ | 仙台市交通局 TEL:022-222-2256 || フリー区間 | るーぷる仙台・地下鉄共通一日乗車券 || 制限事項 | 土休日のみ利用可 || ねだん | 大人：920円／小人：460円 || 有効期間 | １日間 || 発売期間 | 通年 || 利用期間 | 土・日・休日 || 発売箇所 | 仙台駅西口バスプール案内所 仙台市交通局各営業所・出張所および乗車券発売所 地下鉄南北線・東西線各駅の窓口 るーぷる仙台車内 宮城 MaaS(スマートフォン) TOHOKU MaaS(スマートフォン),https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sendai03.htm,https://cs.sendai-maas.jp/tabs/home/merchandises/select-ticket?agency-id=8000020041009&item=looplesubway1dayfree_QR | https://maas-portal.com/tohoku/tickets/3688 | https://www.kotsu.city.sendai.jp/fare/waribiki.html,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sendai03.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,仙台市交通局,Pokemon GO Fest 2024:仙台 地下鉄24時間券・地下鉄36時間券,終了,Pokemon GO Fest 2024:仙台 地下鉄24時間券・地下鉄36時間券,仙台市交通局,仙台市交通局 TEL:022-222-2256,Pokemon GO Fest 2024:仙台 地下鉄24時間券・地下鉄36時間券,,,【24時間券】 大人：500円 小人：250円 / 【36時間券】 大人：700円 小人：350円 /,１日間,2024年5月22日～2024年6月2日,2024年5月30日～2024年6月2日,仙台MaaS,,Pokemon GO Fest 2024:仙台 地下鉄24時間券・地下鉄36時間券 || 関連情報 | 仙台市交通局 || 問合わせ | 仙台市交通局 TEL:022-222-2256 || フリー区間 | Pokemon GO Fest 2024:仙台 地下鉄24時間券・地下鉄36時間券 || 制限事項 || ねだん | 【24時間券】 大人：500円 小人：250円 / 【36時間券】 大人：700円 小人：350円 / || 有効期間 | １日間 || 発売期間 | 2024年5月22日～2024年6月2日 || 利用期間 | 2024年5月30日～2024年6月2日 || 発売箇所 | 仙台MaaS,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sendai92.htm,http://www.kotsu.city.sendai.jp/subway/news/event/1anni_event2.html#nenmatsu | https://cs.sendai-maas.jp/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sendai01.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,仙台市交通局,東北絆まつり2024仙台 地下鉄24時間券・地下鉄36時間券,終了,東北絆まつり2024仙台 地下鉄24時間券・地下鉄36時間券,仙台市交通局,仙台市交通局 TEL:022-222-2256,東北絆まつり2024仙台 地下鉄24時間券・地下鉄36時間券,,,【24時間券】 大人：500円 小人：250円 / 【36時間券】 大人：700円 小人：350円 /,１日間,2024年5月30日～2024年6月9日,2024年6月7日～2024年6月9日,仙台MaaS,,東北絆まつり2024仙台 地下鉄24時間券・地下鉄36時間券 || 関連情報 | 仙台市交通局 || 問合わせ | 仙台市交通局 TEL:022-222-2256 || フリー区間 | 東北絆まつり2024仙台 地下鉄24時間券・地下鉄36時間券 || 制限事項 || ねだん | 【24時間券】 大人：500円 小人：250円 / 【36時間券】 大人：700円 小人：350円 / || 有効期間 | １日間 || 発売期間 | 2024年5月30日～2024年6月9日 || 利用期間 | 2024年6月7日～2024年6月9日 || 発売箇所 | 仙台MaaS,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sendai93.htm,http://www.kotsu.city.sendai.jp/subway/news/event/1anni_event2.html#nenmatsu | https://cs.sendai-maas.jp/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sendai01.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,仙台空港鉄道,仙台まるごとパス,発売中,仙台まるごとパス,仙台まるごとパス運営協議会 ＪＲ東日本 / ＪＲ東日本,仙台まるごとパス運営協議会 TEL:022-268-9603,仙台まるごとパス,新幹線特急・急行快速・普通 グリーン指定グリーン自由ライナー指定自由 －▲▲▲▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,,"大人：2,930円／小人：1,470円",２日,通年,通年,ＪＲ東日本の主な駅のみどりの窓口・びゅうプラザ・提携販売センター・営業販売センター及びJTB等の主な旅行会社、仙台空港駅 / TOHOKU MaaS(スマートフォン),,"仙台まるごとパス || 関連情報 | 仙台まるごとパス運営協議会 ＪＲ東日本 / ＪＲ東日本 || 問合わせ | 仙台まるごとパス運営協議会 TEL:022-268-9603 || フリー区間 | 仙台まるごとパス || 利用可能設備 | 新幹線特急・急行快速・普通 グリーン指定グリーン自由ライナー指定自由 －▲▲▲▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 || ねだん | 大人：2,930円／小人：1,470円 || 有効期間 | ２日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | ＪＲ東日本の主な駅のみどりの窓口・びゅうプラザ・提携販売センター・営業販売センター及びJTB等の主な旅行会社、仙台空港駅 / TOHOKU MaaS(スマートフォン)",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sendaimarugoto.htm,http://sendaitravelpass.jp/ | http://www.jreast.co.jp/tickets/info.aspx?GoodsCd=2991 | https://maas-portal.com/tohoku/tickets/10231 | https://www.jreast.co.jp/sendai/tohoku_tickets/#ticket06,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sendaimarugoto.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,阿武隈急行,飯坂温泉日帰りきっぷ,発売中,飯坂温泉日帰りきっぷ,阿武隈急行 阿武隈急行・伊達なTRAIN NAVI,阿武隈急行 TEL:024-577-7132／飯坂温泉観光協会 TEL:024-542-4241,飯坂温泉日帰りきっぷ・フリーエリア /,,,"大人：1,500円／小人：750円",1日間,通年,通年,"福島,保原,梁川,丸森,角田",,"飯坂温泉日帰りきっぷ || 関連情報 | 阿武隈急行 阿武隈急行・伊達なTRAIN NAVI || 問合わせ | 阿武隈急行 TEL:024-577-7132／飯坂温泉観光協会 TEL:024-542-4241 || フリー区間 | 飯坂温泉日帰りきっぷ・フリーエリア / || 制限事項 || ねだん | 大人：1,500円／小人：750円 || 有効期間 | 1日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 福島,保原,梁川,丸森,角田",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/abukyu12.htm,http://www.abukyu.co.jp/?page_id=7 | http://www.abukyu.co.jp/datenatrain/special/144/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/iisakahigaeri.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,阿武隈急行,「阿武急の日」フリー乗車券,発売中,「阿武急の日」フリー乗車券,阿武隈急行,阿武隈急行 TEL:024-577-7132,阿武隈急行線,,,大人：600円 小人：300円,１日間,利用当日,毎月第一日曜日と10月14日，1月1日,"福島,保原,梁川,丸森,角田、当日の車内",,"「阿武急の日」フリー乗車券 || 関連情報 | 阿武隈急行 || 問合わせ | 阿武隈急行 TEL:024-577-7132 || フリー区間 | 阿武隈急行線 || 制限事項 || ねだん | 大人：600円 小人：300円 || 有効期間 | １日間 || 発売期間 | 利用当日 || 利用期間 | 毎月第一日曜日と10月14日，1月1日 || 発売箇所 | 福島,保原,梁川,丸森,角田、当日の車内",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/abukyu01.htm,http://www.abukyu.co.jp/?page_id=7,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/abukyu.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/abukyu.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
