sortOrder,id,name_cn,description,price_adult_regular,price_adult_phone,price_child_regular,price_child_phone,price_over65,price_under25,price_under18,price_under15,price_free,bestFor,duration,validityPeriod_startDate,validityPeriod_endDate,validityPeriod_description,coverage_regions,coverage_map,targetAudience,trainTypes,officialLinks,purchaseLinks,category,popularity,isLimitedPeriod,ticket_note
100,tokai_100,県民の日 電車バス乗り放題きっぷ,"県民の日 電車バス乗り放題きっぷ || 関連情報 | 名古屋鉄道 || 問合わせ | 名古屋鉄道 TEL:052-582-5151 || フリー区間 | 県民の日 電車バス乗り放題きっぷ || 利用可能設備 | ミュースカイ・快速特急・特急急行・普通 特別車自由 ▲○○ ○：乗車可 / ▲：特別車両券が必要 / ×：乗車不可 / || 制限事項 | 愛知県の公立学校(幼稚園･小学校･特別支援学校)の児童限定 / 特別車の利用は、特別車両券(ミューチケット)が必要。 / || ねだん | 小人：150円 || 有効期間 | １日間 || 発売期間 | 2025年10月21日～2025年11月27日 || 利用期間 | 2025年11月21日 / 2025年11月25日～2025年11月27日 / || 発売箇所 | 出札係員配置駅(弥富、赤池は除く) / 名鉄名古屋駅サービスセンター /
限制事项: 愛知県の公立学校(幼稚園･小学校･特別支援学校)の児童限定 / 特別車の利用は、特別車両券(ミューチケット)が必要。 /
相关信息: 名古屋鉄道
咨询: 名古屋鉄道 TEL:052-582-5151",小人：150円,,,,,,,,,,１日間,2025年10月21日～2025年11月27日,,2025年11月21日 / 2025年11月25日～2025年11月27日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/meitetu02.gif,,ミュースカイ・快速特急・特急急行・普通 特別車自由 ▲○○ ○：乗車可 / ▲：特別車両券が必要 / ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/meitetu100.htm | https://www.meitetsu.co.jp/plan/gourmet/detail/1286880_8036.html,出札係員配置駅(弥富、赤池は除く) / 名鉄名古屋駅サービスセンター /,,,,
101,tokai_101,3・3・SUNデジタルフリーきっぷ,"3・3・SUNデジタルフリーきっぷ || 関連情報 | 南海電気鉄道 近畿日本鉄道 名古屋鉄道 || 問合わせ | 南海電気鉄道・コールセンター TEL：050-3090-2608 / 近畿日本鉄道・テレフォンセンター TEL:050-3536-3957 / 名古屋鉄道・お客様サポートセンター TEL：0570-02-5151 || フリー区間 | 3・3・SUNデジタルフリーきっぷ || 制限事項 | QRコード対応改札機設置駅のみ乗降可近鉄線は係員またはインターホンでの取扱いあり。 特急利用時は別途特急券が必要。 || ねだん | 2日間 大人：6,200円 / 3日間 大人：8,200円 || 有効期間 | 2日間／3日間 || 発売期間 | 2025年4月7日～2026年3月31日 / 乗車開始日の30日前から発売 || 利用期間 | 2025年4月7日～2026年4月29日 || 発売箇所 | 専用サイト /
限制事项: QRコード対応改札機設置駅のみ乗降可近鉄線は係員またはインターホンでの取扱いあり。 特急利用時は別途特急券が必要。
相关信息: 南海電気鉄道 近畿日本鉄道 名古屋鉄道
咨询: 南海電気鉄道・コールセンター TEL：050-3090-2608 / 近畿日本鉄道・テレフォンセンター TEL:050-3536-3957 / 名古屋鉄道・お客様サポートセンター TEL：0570-02-5151","2日間 大人：6,200円 / 3日間 大人：8,200円",,,,,,,,,,2日間／3日間,2025年4月7日～2026年3月31日 / 乗車開始日の30日前から発売,,2025年4月7日～2026年4月29日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/33SUN.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/333.htm | https://ars-kintetsu333.triplabo.com/home | https://www.nankai.co.jp/contents/3-3-sun/,専用サイト /,,,,
102,tokai_102,ポケモン１DAYフリーきっぷ,"ポケモン１DAYフリーきっぷ || 関連情報 | 名古屋鉄道 || 問合わせ | 名古屋鉄道 TEL:052-582-5151 || フリー区間 | ポケモン１DAYフリーきっぷ || 利用可能設備 | ミュースカイ・快速特急・特急急行・普通 特別車自由 ▲○○ ○：乗車可 ▲：特別車両券が必要 ×：乗車不可 / || 制限事項 || ねだん | 大人：3,800円 小人：2,100円 || 有効期間 | １日 || 発売期間 | 2025年7月19日～2025年9月15日 || 利用期間 | 2025年7月19日～2025年9月15日 || 発売箇所 | 名鉄出札係員配置駅（弥富駅・赤池駅を除く） / 名鉄名古屋駅サービスセンター
相关信息: 名古屋鉄道
咨询: 名古屋鉄道 TEL:052-582-5151","大人：3,800円 小人：2,100円",,,,,,,,,,１日,2025年7月19日～2025年9月15日,,2025年7月19日～2025年9月15日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/meitetu01.gif,,ミュースカイ・快速特急・特急急行・普通 特別車自由 ▲○○ ○：乗車可 ▲：特別車両券が必要 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/meitetu90.htm | https://www.meitetsu.co.jp/profile/news/2025/__icsFiles/afieldfile/2025/07/10/25-07-10pokemon2025.pdf,名鉄出札係員配置駅（弥富駅・赤池駅を除く） / 名鉄名古屋駅サービスセンター,,,,
103,tokai_103,迎春1DAYフリーきっぷ,"迎春1DAYフリーきっぷ || 関連情報 | 名古屋鉄道 || 問合わせ | 名古屋鉄道・お客さまセンター TEL:052-582-5151 || フリー区間 | 迎春1DAYフリーきっぷ || 利用可能設備 | ミュースカイ・快速特急・特急急行・普通 特別車自由 ▲○○ ○：乗車可 △：乗車開始時刻が10時～16時のみ乗車可 / ▲：特別車両券が必要 ×：乗車不可 / || 制限事項 | 特別車の利用は、特別車両券(ミューチケット)が必要。 || ねだん | 大人：2,200円 || 有効期間 | １日間 || 発売期間 | 2023年12月1日～2023年12月31日 || 利用期間 | 2024年1月1日～2024年1月8日 || 発売箇所 | 出札係員配置駅(弥富、赤池は除く) / 名鉄名古屋駅サービスセンター / 名鉄観光サービス(豊橋支店,東岡崎駅旅行センター,刈谷支店,名古屋伏見支店,一宮支店,名駅地下支店,名鉄岐阜駅旅行センター）
限制事项: 特別車の利用は、特別車両券(ミューチケット)が必要。
相关信息: 名古屋鉄道
咨询: 名古屋鉄道・お客さまセンター TEL:052-582-5151","大人：2,200円",,,,,,,,,,１日間,2023年12月1日～2023年12月31日,,2024年1月1日～2024年1月8日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/meitetu01.gif,,ミュースカイ・快速特急・特急急行・普通 特別車自由 ▲○○ ○：乗車可 △：乗車開始時刻が10時～16時のみ乗車可 / ▲：特別車両券が必要 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/meitetu95.htm | https://www.meitetsu.co.jp/profile/news/2023/__icsFiles/afieldfile/2023/11/21/hpgeisyunfree.pdf,"出札係員配置駅(弥富、赤池は除く) / 名鉄名古屋駅サービスセンター / 名鉄観光サービス(豊橋支店,東岡崎駅旅行センター,刈谷支店,名古屋伏見支店,一宮支店,名駅地下支店,名鉄岐阜駅旅行センター）",,,,
104,tokai_104,近鉄週末フリーパス,"近鉄週末フリーパス || 関連情報 | 近畿日本鉄道 || 問合わせ | 近畿日本鉄道・旅客案内テレフォンセンター / TEL:06-6771-3105/052-561-1604 || フリー区間 | 近鉄週末フリーパス || 制限事項 | 特急利用時は別途特急券が必要。乗車開始日当日の発売はできません。 || ねだん | 大人：5,000円 小人：2,500円 || 有効期間 | ３日間 || 発売期間 | 通年（～乗車前日までの発売） || 利用期間 | 金土日もしくは土日月 || 発売箇所 | 近鉄主要駅(特急券うりばのある駅) / 特急券等自動発売機MT型 / 近畿日本ツーリスト主要支店,営業所 / インターネット通信販売
限制事项: 特急利用時は別途特急券が必要。乗車開始日当日の発売はできません。
相关信息: 近畿日本鉄道
咨询: 近畿日本鉄道・旅客案内テレフォンセンター / TEL:06-6771-3105/052-561-1604","大人：5,000円 小人：2,500円",,,,,,,,,,３日間,通年（～乗車前日までの発売）,,金土日もしくは土日月,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kintetu01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kintetu03.htm | http://www.kintetsu.co.jp/senden/Railway/Ticket/weekend_free/index.html | https://hplink.we-can.co.jp/hplink/PR_CHK_DOMAIN?HV_USER_CODE=KINTETSU&HV_TOUR_CD=KIK028&HV_PTN_NO=B&HV_PTN_EDA=006&HV_S_DEP_FROM=&HV_S_DEP_TO=&HV_OPENER_URL=,"近鉄主要駅(特急券うりばのある駅) / 特急券等自動発売機MT型 / 近畿日本ツーリスト主要支店,営業所 / インターネット通信販売",,,,
105,tokai_105,近鉄全線２日間フリーきっぷ,"近鉄全線２日間フリーきっぷ || 関連情報 | 近畿日本鉄道 || 問合わせ | 近畿日本鉄道・旅客案内テレフォンセンター / TEL:06-6771-3105/052-561-1604 || フリー区間 | 近鉄全線２日間フリーきっぷ || 制限事項 | 特急利用時は別途特急券が必要。乗車開始日当日の発売はできません。 || ねだん | 大人：3,000円 小人：1,500円 || 有効期間 | ２日間 || 発売期間 | 2023年8月8日～2023年9月28日 / 2023年5月8日～2023年6月28日 / 乗車開始日の1か月前から前日までの発売 || 利用期間 | 2023年9月1日～2023年9月30日 / 2023年6月1日～2023年6月30日 || 発売箇所 | 駅窓口発売 / 定期券・特急券自動発売機 / インターネット通信販売 /
限制事项: 特急利用時は別途特急券が必要。乗車開始日当日の発売はできません。
相关信息: 近畿日本鉄道
咨询: 近畿日本鉄道・旅客案内テレフォンセンター / TEL:06-6771-3105/052-561-1604","大人：3,000円 小人：1,500円",,,,,,,,,,２日間,2023年8月8日～2023年9月28日 / 2023年5月8日～2023年6月28日 / 乗車開始日の1か月前から前日までの発売,,2023年9月1日～2023年9月30日 / 2023年6月1日～2023年6月30日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kintetu01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kintetu71.htm | https://www.kintetsu.co.jp/senden/Railway/Ticket/kintetsu2days/,駅窓口発売 / 定期券・特急券自動発売機 / インターネット通信販売 /,,,,
106,tokai_106,リアル桃鉄でガチ沿線めぐり 東武 vs 近鉄 新幹線で東西制覇！(名古屋・津編)フリーきっぷ,"リアル桃鉄でガチ沿線めぐり 東武 vs 近鉄 新幹線で東西制覇！(名古屋・津編)フリーきっぷ || 関連情報 | 近畿日本鉄道 || 問合わせ | 近鉄電車テレフォンセンター / TEL:050-3536-3957 || フリー区間 | リアル桃鉄でガチ沿線めぐり 東武 vs 近鉄 新幹線で東西制覇！(名古屋・津編)フリーきっぷ || 制限事項 | 特急利用時は別途特急券が必要。 || ねだん | 大人：3,800円 小人：2,400円 (参加券込み) || 有効期間 | １日間 || 発売期間 | 2025年11月1日～2026年3月31日 / || 利用期間 | 2025年11月1日～2026年3月31日 || 発売箇所 | きんてつチケット E モール /
限制事项: 特急利用時は別途特急券が必要。
相关信息: 近畿日本鉄道
咨询: 近鉄電車テレフォンセンター / TEL:050-3536-3957","大人：3,800円 小人：2,400円 (参加券込み)",,,,,,,,,,１日間,2025年11月1日～2026年3月31日 /,,2025年11月1日～2026年3月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kintetsu63.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kintetu63.htm | https://tobu-kintetsu-realmomotetsu.com/ | https://www.kintetsu.co.jp/senden/Railway/eticket/,きんてつチケット E モール /,,,,
107,tokai_107,リアル謎解きゲーム オリジナルデザイン1日乗車券,"リアル謎解きゲーム / オリジナルデザイン1日乗車券 || 関連情報 | 近畿日本鉄道 || 問合わせ | 近鉄電車テレフォンセンター / TEL:050-3536-3957 || フリー区間 | リアル謎解きゲーム<br>オリジナルデザイン1日乗車券 || 制限事項 | フリー区間外から乗車時は松阪駅までの乗車券が必要特急利用時は、別途特急券が必要 || ねだん | 大人／小人：2,500円 || 有効期間 | １日間 || 発売期間 | 2024年10月29日～2025年8月31日 || 利用期間 | 2024年10月29日～2025年8月31日 / || 発売箇所 | 特急券販売窓口 / 大阪難波,大阪上本町,鶴橋,大和八木,京都,大和西大寺,大阪阿部野橋,近鉄名古屋,桑名,近鉄四日市,白子,津,伊勢中川,松阪,伊勢市,宇治山田,鳥羽,鵜方,賢島 || 発売枚数 | 枚
限制事项: フリー区間外から乗車時は松阪駅までの乗車券が必要特急利用時は、別途特急券が必要
其他详情: {""発売枚数"": ""枚""}
相关信息: 近畿日本鉄道
咨询: 近鉄電車テレフォンセンター / TEL:050-3536-3957","大人／小人：2,500円",,,,,,,,,,１日間,2024年10月29日～2025年8月31日,,2024年10月29日～2025年8月31日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kintetu73.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kintetu73.htm | https://files.microcms-assets.io/assets/f76cb3f097104533921f6d6262a336ee/dc1ce992a05646ca87027bd28a3b1bf8/20241018_3.pdf,"特急券販売窓口 / 大阪難波,大阪上本町,鶴橋,大和八木,京都,大和西大寺,大阪阿部野橋,近鉄名古屋,桑名,近鉄四日市,白子,津,伊勢中川,松阪,伊勢市,宇治山田,鳥羽,鵜方,賢島",,,,
108,tokai_108,3・3・SUNデジタルフリーきっぷ,"3・3・SUNデジタルフリーきっぷ || 関連情報 | 南海電気鉄道 近畿日本鉄道 名古屋鉄道 || 問合わせ | 南海電気鉄道・コールセンター TEL：050-3090-2608 / 近畿日本鉄道・テレフォンセンター TEL:050-3536-3957 / 名古屋鉄道・お客様サポートセンター TEL：0570-02-5151 || フリー区間 | 3・3・SUNデジタルフリーきっぷ || 制限事項 | QRコード対応改札機設置駅のみ乗降可近鉄線は係員またはインターホンでの取扱いあり。 特急利用時は別途特急券が必要。 || ねだん | 2日間 大人：6,200円 / 3日間 大人：8,200円 || 有効期間 | 2日間／3日間 || 発売期間 | 2025年4月7日～2026年3月31日 / 乗車開始日の30日前から発売 || 利用期間 | 2025年4月7日～2026年4月29日 || 発売箇所 | 専用サイト /
限制事项: QRコード対応改札機設置駅のみ乗降可近鉄線は係員またはインターホンでの取扱いあり。 特急利用時は別途特急券が必要。
相关信息: 南海電気鉄道 近畿日本鉄道 名古屋鉄道
咨询: 南海電気鉄道・コールセンター TEL：050-3090-2608 / 近畿日本鉄道・テレフォンセンター TEL:050-3536-3957 / 名古屋鉄道・お客様サポートセンター TEL：0570-02-5151","2日間 大人：6,200円 / 3日間 大人：8,200円",,,,,,,,,,2日間／3日間,2025年4月7日～2026年3月31日 / 乗車開始日の30日前から発売,,2025年4月7日～2026年4月29日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/33SUN.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/333.htm | https://ars-kintetsu333.triplabo.com/home | https://www.nankai.co.jp/contents/3-3-sun/,専用サイト /,,,,
109,tokai_109,1DAYフリーきっぷ,"1DAYフリーきっぷ || 関連情報 | 愛知高速交通 || 問合わせ | 愛知高速交通・総務部総務課 TEL:0561-61-4781 || フリー区間 | / 1DAYフリーきっぷ / || 制限事項 || ねだん | 大人：800円／小人：400円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 各駅
相关信息: 愛知高速交通
咨询: 愛知高速交通・総務部総務課 TEL:0561-61-4781",大人：800円／小人：400円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/linimo.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/linimo01.htm | http://www.linimo.jp/use/2018020914391287.html,各駅,,,,
110,tokai_110,休日のりのり愛環１dayパス,"休日のりのり愛環１dayパス || 関連情報 | 愛知環状鉄道 RYDE PASS(ライドパス) my route(マイルート) || 問合わせ | 愛知環状鉄道 TEL: || フリー区間 | 休日のりのり愛環１dayパス / || 制限事項 || ねだん | 大人：1,700円／小人：850円 || 有効期間 | １日 || 発売期間 | ～2027年3月28日 || 利用期間 | 2026年4月4日～2026年4月19日の土・日 / 2026年4月25日～2026年5月6日 / 2026年5月9日～2026年7月20日の土・日 / 2026年8月2日 / 2026年8月8日～2026年8月16日 / 2026年8月22日～2026年12月20日の土・日 / 2026年12月26日～2027年1月3日 / 2027年1月9日～2027年3月28日の土・日 / || 発売箇所 | 中岡崎,北岡崎,三河豊田,新豊田,八草,瀬戸口,瀬戸市 / RYDE PASS(ライドパス)アプリ my route(マイルート)
相关信息: 愛知環状鉄道 RYDE PASS(ライドパス) my route(マイルート)
咨询: 愛知環状鉄道 TEL:","大人：1,700円／小人：850円",,,,,,,,,,１日,～2027年3月28日,,2026年4月4日～2026年4月19日の土・日 / 2026年4月25日～2026年5月6日 / 2026年5月9日～2026年7月20日の土・日 / 2026年8月2日 / 2026年8月8日～2026年8月16日 / 2026年8月22日～2026年12月20日の土・日 / 2026年12月26日～2027年1月3日 / 2027年1月9日～2027年3月28日の土・日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/aikan.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/aikan81.htm | https://pass.ryde-go.com/products/1N3XL4SGKX3Q | https://top.myroute.fun/ticket/aichi | https://www.aikanrailway.co.jp/information/info_data_7_38_1.html,"中岡崎,北岡崎,三河豊田,新豊田,八草,瀬戸口,瀬戸市 / RYDE PASS(ライドパス)アプリ my route(マイルート)",,,,
111,tokai_111,魔女の谷開園記念 1日フリー乗車券,"魔女の谷開園記念 1日フリー乗車券 || 関連情報 | 愛知環状鉄道 || 問合わせ | 愛知環状鉄道 TEL: || フリー区間 | 魔女の谷開園記念 1日フリー乗車券 / || 制限事項 || ねだん | 大人：1,500円／小人：750円 || 有効期間 | １日 || 発売期間 | 2024年3月16日～2024年5月15日 || 利用期間 | 2024年3月16日～2024年5月15日 || 発売箇所 | 中岡崎,北岡崎,三河豊田,新豊田,八草,瀬戸口,瀬戸市
相关信息: 愛知環状鉄道
咨询: 愛知環状鉄道 TEL:","大人：1,500円／小人：750円",,,,,,,,,,１日,2024年3月16日～2024年5月15日,,2024年3月16日～2024年5月15日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/aikan.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/aikan96.htm | https://www.aikanrailway.co.jp/information/info_data_6_31.html,"中岡崎,北岡崎,三河豊田,新豊田,八草,瀬戸口,瀬戸市",,,,
112,tokai_112,モバイルホリデー１日乗車券,"モバイルホリデー１日乗車券 || 関連情報 | 名古屋ガイドウェイバス ジョルダンモバイルチケット || 問合わせ | 名古屋ガイドウェイバス株式会社総務課 TEL:052-758-5620 || フリー区間 | / / || 制限事項 || ねだん | 大人：500円／小人：250円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 土日祝日 / 環境保全の日(毎月8日) || 発売箇所 | ジョルダンモバイルチケット
相关信息: 名古屋ガイドウェイバス ジョルダンモバイルチケット
咨询: 名古屋ガイドウェイバス株式会社総務課 TEL:052-758-5620",大人：500円／小人：250円,,,,,,,,,,１日,通年,,土日祝日 / 環境保全の日(毎月8日),,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/guideway01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/guideway91.htm | https://ticket.jorudan.co.jp/nagoya-guideway/holiday/ja/ | https://www.guideway.co.jp/fare/pdf/mobileholiday.pdf,ジョルダンモバイルチケット,,,,
113,tokai_113,グッズ付きホリデー１日乗車券 【EXサービス会員】,"グッズ付きホリデー1日乗車券 || 関連情報 | 名古屋ガイドウェイバス ジェイアール東海ツアーズ || 問合わせ | 名古屋ガイドウェイバス株式会社総務課 TEL:052-758-5620 || フリー区間 | / グッズ付きホリデー1日乗車券 / || 制限事項 | EXサービス会員限定 引き換えは、ゆとりーとライン大曽根駅 || ねだん | 大人：1,000円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 土日祝日 / 環境保全の日(毎月8日) || 発売箇所 | EXサービス会員向けサイト「EX旅先予約」
限制事项: EXサービス会員限定 引き換えは、ゆとりーとライン大曽根駅
相关信息: 名古屋ガイドウェイバス ジェイアール東海ツアーズ
咨询: 名古屋ガイドウェイバス株式会社総務課 TEL:052-758-5620","大人：1,000円",,,,,,,,,,１日,通年,,土日祝日 / 環境保全の日(毎月8日),,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/guideway01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/guideway92.htm | https://ec.travel.jr-central.co.jp/tp/optionalFacilities/000L017/plans/000L017-C013928-M015150/detail?lang=ja&utm_source=shisetsu&utm_medium=referral&utm_campaign=yutorito_holiday25_HP | https://www.guideway.co.jp/cgi_system/multieditor/info.cgi?action=data_view&key=1743473981264894&mode=news | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/guideway91.htm,EXサービス会員向けサイト「EX旅先予約」,,,,
114,tokai_114,あおなみ線一日乗車券,"あおなみ線一日乗車券 || 関連情報 | 名古屋臨海高速鉄道 || 問合わせ | 名古屋臨海高速鉄道・総務課 TEL:052-383-0960 || フリー区間 | あおなみ線一日乗車券 / || 制限事項 || ねだん | 大人：800円／小人：400円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 各駅券売機
相关信息: 名古屋臨海高速鉄道
咨询: 名古屋臨海高速鉄道・総務課 TEL:052-383-0960",大人：800円／小人：400円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/aonami.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/aonami91.htm | http://www.aonamiline.co.jp/pc/pdf/itinitizyousyaken20191201.pdf,各駅券売機,,,,
115,tokai_115,あけてつ全線フリー切符,"あけてつ全線フリー切符 || 関連情報 | 明知鉄道 RYDE PASS || 問合わせ | 明知鉄道 TEL:0573-54-4101 || フリー区間 | あけてつ全線フリー切符 / || 制限事項 || ねだん | 大人：1,380円／小人：700円 || 有効期間 | １日 || 発売期間 | 発売中 || 利用期間 | 発売中 || 発売箇所 | 恵那,岩村,明智 / RYDE PASS,ジョルダン
相关信息: 明知鉄道 RYDE PASS
咨询: 明知鉄道 TEL:0573-54-4101","大人：1,380円／小人：700円",,,,,,,,,,１日,発売中,,発売中,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/akechi.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/akechi03.htm | https://pass.ryde-go.com/products/EPYR6LKSYW31 | https://ticket.jorudan.co.jp/aketetsu/ja/ | https://www.aketetsu.co.jp/ticket/,"恵那,岩村,明智 / RYDE PASS,ジョルダン",,,,
116,tokai_116,明知鉄道うちわ切符,"明知鉄道 うちわ切符 || 関連情報 | 明知鉄道 || 問合わせ | 明知鉄道 TEL:0573-54-4101 || フリー区間 | 明知鉄道 うちわ切符 / || 制限事項 || ねだん | 大人：1,380円 || 有効期間 | １日 || 発売期間 | 7月～9月 || 利用期間 | 7月～9月 || 発売箇所 | 恵那,明智
相关信息: 明知鉄道
咨询: 明知鉄道 TEL:0573-54-4101","大人：1,380円",,,,,,,,,,１日,7月～9月,,7月～9月,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/akechi.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/akechi99.htm | https://www.aketetsu.co.jp/ticket/,"恵那,明智",,,,
117,tokai_117,くり切符,"くり切符 || 関連情報 | 明知鉄道 || 問合わせ | 明知鉄道 TEL:0573-54-4101 || フリー区間 | くり切符 / || 制限事項 || ねだん | 大人：1,380円 || 有効期間 | １日 || 発売期間 | 10月～11月 || 利用期間 | 10月～11月 || 発売箇所 | 恵那,明智
相关信息: 明知鉄道
咨询: 明知鉄道 TEL:0573-54-4101","大人：1,380円",,,,,,,,,,１日,10月～11月,,10月～11月,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/akechi.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/akechi91.htm | https://www.aketetsu.co.jp/ticket/,"恵那,明智",,,,
118,tokai_118,１日フリーきっぷ,"一日フリーきっぷ || 関連情報 | 長良川鉄道 長良川鉄道 QUICK RIDE || 問合わせ | 長良川鉄道 TEL:0575-23-3921 || フリー区間 | / 一日フリーきっぷ / || 制限事項 || ねだん | 大人：2,700円／小人：1,350円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 美濃太田,関,美濃市,郡上八幡,美濃白鳥 / マルチコピー機設置のセブンイレブン店舗,セブンチケットWEB,QUICK RIDE
相关信息: 長良川鉄道 長良川鉄道 QUICK RIDE
咨询: 長良川鉄道 TEL:0575-23-3921","大人：2,700円／小人：1,350円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/nagaragawa.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nagaragawa01.htm | http://www.nagatetsu.co.jp/deals/AllDayFree.html | http://www.nagatetsu.co.jp/gain/seventicket/ | https://7ticket.jp/ | https://www.quickride.jp/ticket.html,"美濃太田,関,美濃市,郡上八幡,美濃白鳥 / マルチコピー機設置のセブンイレブン店舗,セブンチケットWEB,QUICK RIDE",,,,
119,tokai_119,１日フリーきっぷ＆駅スタンプ帳,"１日フリーきっぷ＆駅スタンプ帳 || 関連情報 | 長良川鉄道 || 問合わせ | 長良川鉄道 TEL:0575-23-3921 || フリー区間 | / １日フリーきっぷ＆駅スタンプ帳 / || 制限事項 || ねだん | 大人：2,700円／小人：1,350円 || 有効期間 | １日 || 発売期間 | 2023年7月15日～2024年3月31日 || 利用期間 | 2023年7月15日～2024年3月31日 || 発売箇所 | 美濃太田,関,美濃市,郡上八幡,美濃白鳥 / 長良川鉄道WebShop
相关信息: 長良川鉄道
咨询: 長良川鉄道 TEL:0575-23-3921","大人：2,700円／小人：1,350円",,,,,,,,,,１日,2023年7月15日～2024年3月31日,,2023年7月15日～2024年3月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/nagaragawa.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nagaragawa91.htm | http://www.nagatetsu.co.jp/gain/1dayfreestamp/ | https://www.nagatetsushop.com/,"美濃太田,関,美濃市,郡上八幡,美濃白鳥 / 長良川鉄道WebShop",,,,
120,tokai_120,中高生1日フリー切符 (中高生限定),"中高生1日フリー切符 || 関連情報 | 長良川鉄道 RYDE PASS || 問合わせ | 長良川鉄道 TEL:0575-23-3921 || フリー区間 | / 中高生1日フリー切符 / || 制限事項 || ねだん | 中高生：2,000円 || 有効期間 | １日 || 発売期間 | 2024年7月21日～2024年8月31日 || 利用期間 | 2024年7月21日～2024年8月31日 || 発売箇所 | RYDE PASS
相关信息: 長良川鉄道 RYDE PASS
咨询: 長良川鉄道 TEL:0575-23-3921","中高生：2,000円",,,,,,,,,,１日,2024年7月21日～2024年8月31日,,2024年7月21日～2024年8月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/nagaragawa.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nagaragawa92.htm | http://www.nagatetsu.co.jp/gain/%e9%96%a2%e9%8d%9b%e5%86%b6%e4%bc%9d%e6%89%bf%e9%a4%a8%e3%80%80%e4%bc%81%e7%94%bb%e5%b1%95%e3%80%80%e8%a8%98%e5%bf%b5%e3%83%95%e3%83%aa%e3%83%bc%e5%88%87%e7%ac%a6%ef%bc%88%e7%be%8e%e6%bf%83%e5%a4%aa/ | https://pass.ryde-go.com/products/X937XQS0XQ3Q,RYDE PASS,,,,
