sortOrder,id,name_cn,description,price_adult_regular,price_adult_phone,price_child_regular,price_child_phone,price_over65,price_under25,price_under18,price_under15,price_free,bestFor,duration,validityPeriod_startDate,validityPeriod_endDate,validityPeriod_description,coverage_regions,coverage_map,targetAudience,trainTypes,officialLinks,purchaseLinks,category,popularity,isLimitedPeriod,ticket_note
25,kyusyu_25,GO QUEST西九州フリーきっぷ,"GO QUEST西九州フリーきっぷ || 関連情報 | ＪＲ九州 || 問合わせ | ＪＲ九州 || フリー区間 | GO QUEST西九州フリーきっぷ || 利用可能設備 | 山陽新幹線九州/西九州新幹線特急・急行快速・普通 グリーン普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由ライナー指定自由 ×■△○■■■△○■■○ ○：乗車可 △：3回まで有効 ■：乗車券のみ有効 ×：乗車不可 －：設定なし / || 制限事項 | J小人用は大人用と同時購入、同一行程の利用のみ可 || ねだん | ２日間用 大人：9,990円／小人：2,990円 / ３日間用 大人：10,990円／小人：3,990円 / || 有効期間 | 2日間 || 発売期間 | 2025年8月23日～2026年3月29日 / 利用日前日までの発売 || 利用期間 | 2025年9月7日～2026年3月31日 || 発売箇所 | ＪＲ九州インターネット予約限定
限制事项: J小人用は大人用と同時購入、同一行程の利用のみ可
相关信息: ＪＲ九州
咨询: ＪＲ九州","２日間用 大人：9,990円／小人：2,990円 / ３日間用 大人：10,990円／小人：3,990円 /",,,,,,,,,,2日間,2025年8月23日～2026年3月29日 / 利用日前日までの発売,,2025年9月7日～2026年3月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrkyusyu130.gif,,山陽新幹線九州/西九州新幹線特急・急行快速・普通 グリーン普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由ライナー指定自由 ×■△○■■■△○■■○ ○：乗車可 △：3回まで有効 ■：乗車券のみ有効 ×：乗車不可 －：設定なし /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrkyusyu130.htm | https://train.yoyaku.jrkyushu.co.jp/jr/pc/special/TicketClass?code=GWF | https://www.jrkyushu-kippu.jp/fare/ticket/443,ＪＲ九州インターネット予約限定,,,,
26,kyusyu_26,島原半島～長崎満喫きっぷ,"島原半島～長崎満喫きっぷ || 関連情報 | JR九州 ながさきバスツアー.net || 問合わせ | ＪＲ九州 || フリー区間 | 島原半島～長崎満喫きっぷ || 利用可能設備 | 山陽新幹線九州/西九州新幹線特急・急行快速・普通 グリーン普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由ライナー指定自由 ×▲▲▲▲▲▲▲▲▲▲○ ○：乗車可 △：６回まで有効 ▲：料金券が必要 ■：乗車券のみ有効 ×：乗車不可 －：設定なし / || 制限事項 || ねだん | 2日間きっぷ 大人：3,600円 小人：---円 / 3日間きっぷ 大人：4,950円 小人：---円 / || 有効期間 | 2日間きっぷ 2日間 / 3日間きっぷ 3日間 || 発売期間 | 2日間きっぷ 2026年2月1日～2026年3月30日 / 3日間きっぷ 2026年2月1日～2026年3月29日 / || 利用期間 | 2026年2月1日～2026年3月31日 / || 発売箇所 | 諫早,長崎駅の指定席券売機 / JR九州インターネット予約
相关信息: JR九州 ながさきバスツアー.net
咨询: ＪＲ九州","2日間きっぷ 大人：3,600円 小人：---円 / 3日間きっぷ 大人：4,950円 小人：---円 /",,,,,,,,,,2日間きっぷ 2日間 / 3日間きっぷ 3日間,2日間きっぷ 2026年2月1日～2026年3月30日 / 3日間きっぷ 2026年2月1日～2026年3月29日 /,,2026年2月1日～2026年3月31日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrkyusyu127.gif,,山陽新幹線九州/西九州新幹線特急・急行快速・普通 グリーン普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由ライナー指定自由 ×▲▲▲▲▲▲▲▲▲▲○ ○：乗車可 △：６回まで有効 ▲：料金券が必要 ■：乗車券のみ有効 ×：乗車不可 －：設定なし /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrkyusyu127.htm | https://nbtour.net/mankitsu_kippu/ | https://train.yoyaku.jrkyushu.co.jp/jr/pc/special/TicketClass?code=SNK,"諫早,長崎駅の指定席券売機 / JR九州インターネット予約",,,,
27,kyusyu_27,九州大冒険きっぷ(全九州版),"九州大冒険きっぷ(全九州版) || 関連情報 | ＪＲ九州 || 問合わせ | ＪＲ九州 || フリー区間 | 九州大冒険きっぷ(全九州版) || 利用可能設備 | 山陽新幹線九州/西九州新幹線特急・急行快速・普通 グリーン普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由ライナー指定自由 ×■■○■■■■○■■○ ○：乗車可 ■：乗車券のみ有効 ×：乗車不可 －：設定なし / || 制限事項 || ねだん | 大人：10,000円／小人：2,000円 || 有効期間 | 2日間 || 発売期間 | 2026年3月10日～2026年4月17日 / 利用日前日までの発売 || 利用期間 | 2026年4月10日～2026年4月19日 || 発売箇所 | ＪＲ九州インターネット予約限定
相关信息: ＪＲ九州
咨询: ＪＲ九州","大人：10,000円／小人：2,000円",,,,,,,,,,2日間,2026年3月10日～2026年4月17日 / 利用日前日までの発売,,2026年4月10日～2026年4月19日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrkyusyu92.gif,,山陽新幹線九州/西九州新幹線特急・急行快速・普通 グリーン普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由ライナー指定自由 ×■■○■■■■○■■○ ○：乗車可 ■：乗車券のみ有効 ×：乗車不可 －：設定なし /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrkyusyu129.htm | https://train.yoyaku.jrkyushu.co.jp/jr/pc/Top | https://www.jrkyushu-kippu.jp/fare/ticket/455,ＪＲ九州インターネット予約限定,,,,
28,kyusyu_28,九州大冒険きっぷ(北部九州版),"九州大冒険きっぷ(北部九州版) || 関連情報 | ＪＲ九州 || 問合わせ | ＪＲ九州 || フリー区間 | 九州大冒険きっぷ(北部九州版) || 利用可能設備 | 山陽新幹線九州/西九州新幹線特急・急行快速・普通 グリーン普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由ライナー指定自由 ×■■○■■■■○■■○ ○：乗車可 ■：乗車券のみ有効 ×：乗車不可 －：設定なし / || 制限事項 | J小人用は大人用と同時購入、同一行程の利用のみ可 || ねだん | 大人：10,000円／小人：2,000円 || 有効期間 | ２日間 || 発売期間 | 2026年3月10日～2026年4月17日 / 利用日前日までの発売 || 利用期間 | 2026年4月10日～2026年4月19日 || 発売箇所 | ＪＲ九州インターネット予約(要ログイン)
限制事项: J小人用は大人用と同時購入、同一行程の利用のみ可
相关信息: ＪＲ九州
咨询: ＪＲ九州","大人：10,000円／小人：2,000円",,,,,,,,,,２日間,2026年3月10日～2026年4月17日 / 利用日前日までの発売,,2026年4月10日～2026年4月19日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrkyusyu85.gif,,山陽新幹線九州/西九州新幹線特急・急行快速・普通 グリーン普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由ライナー指定自由 ×■■○■■■■○■■○ ○：乗車可 ■：乗車券のみ有効 ×：乗車不可 －：設定なし /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrkyusyu128.htm | https://train.yoyaku.jrkyushu.co.jp/jr/pc/Top | https://www.jrkyushu-kippu.jp/fare/ticket/455,ＪＲ九州インターネット予約(要ログイン),,,,
29,kyusyu_29,かごんまーベラスフリーきっぷ,"かごんまーベラスフリーきっぷ || 関連情報 | ＪＲ九州 || 問合わせ | ＪＲ九州 TEL: || フリー区間 | かごんまーベラスフリーきっぷ || 利用可能設備 | 九州新幹線特急・急行快速・普通 グリーン普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由ライナー指定自由 ×××▲▲▲▲〇▲▲〇 ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 | 乗車日の前日までの発売 || ねだん | 大人：3,500円 小人：1,500円 || 有効期間 | ２日 || 発売期間 | 2026年3月1日～2026年6月28日 || 利用期間 | 2026年3月12日～2026年6月30日 || 発売箇所 | インターネット列車予約
限制事项: 乗車日の前日までの発売
相关信息: ＪＲ九州
咨询: ＪＲ九州 TEL:","大人：3,500円 小人：1,500円",,,,,,,,,,２日,2026年3月1日～2026年6月28日,,2026年3月12日～2026年6月30日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrkyusyu132.gif,,九州新幹線特急・急行快速・普通 グリーン普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由ライナー指定自由 ×××▲▲▲▲〇▲▲〇 ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrkyusyu132.htm | https://train.yoyaku.jrkyushu.co.jp/jr/pc/special/TicketClass?code=KMF | https://www.jrkyushu-kippu.jp/fare/ticket/459,インターネット列車予約,,,,
30,kyusyu_30,JR・市電・市バス・シティビュー乗りまわレールきっぷ,"JR・市電・市バス・シティビュー乗りまわレールきっぷ || 関連情報 | 九州MaaS || 問合わせ | ＪＲ九州 TEL: || フリー区間 | JR・市電・市バス・シティビュー乗りまわレールきっぷ || 利用可能設備 | 九州新幹線特急・急行快速・普通 グリーン普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由ライナー指定自由 ×××▲▲▲▲▲▲▲〇 ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 | 乗車日の前日までの発売 || ねだん | 大人：1,000円 小人：500円 || 有効期間 | ２日 || 発売期間 | 2026年3月14日～2026年7月31日 || 利用期間 | 2026年3月14日～2026年7月31日 || 発売箇所 | my route
限制事项: 乗車日の前日までの発売
相关信息: 九州MaaS
咨询: ＪＲ九州 TEL:","大人：1,000円 小人：500円",,,,,,,,,,２日,2026年3月14日～2026年7月31日,,2026年3月14日～2026年7月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrkyusyu133.gif,,九州新幹線特急・急行快速・普通 グリーン普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由ライナー指定自由 ×××▲▲▲▲▲▲▲〇 ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrkyusyu133.htm | https://kyushu-maas.jp/ticket/1723 | https://ticket.myroute.fun/050700/050701,my route,,,,
31,kyusyu_31,北九州フリーきっぷ,"北九州フリーきっぷ || 関連情報 | ＪＲ九州 スターフライヤー || 問合わせ | ＪＲ九州 || フリー区間 | 北九州フリーきっぷ || 利用可能設備 | 山陽新幹線九州新幹線西九州新幹線特急･急行快速･普通ななつ星in九州或る列車かんぱち・いちろく36ぷらす3BRTひこぼしライン みずほグリーン普通車指定普通車自由普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由指定自由 ×××××××▲▲▲▲○▲○×××▲× ○：乗車可 ●：制限あり ▲：乗車券のみ有効 / ×：乗車不可 －：設定なし / || 制限事項 || ねだん | 大人：3,500円／小人：2,000円 || 有効期間 | ２日間 || 発売期間 | 2022年11月1日～2026年3月31日 || 利用期間 | 2022年11月1日～2026年4月9日 || 発売箇所 | スターフライヤー便：羽田発 → 北九州／福岡到着便機内 / 引換駅：小倉,博多
相关信息: ＪＲ九州 スターフライヤー
咨询: ＪＲ九州","大人：3,500円／小人：2,000円",,,,,,,,,,２日間,2022年11月1日～2026年3月31日,,2022年11月1日～2026年4月9日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/starflyer01.gif,,山陽新幹線九州新幹線西九州新幹線特急･急行快速･普通ななつ星in九州或る列車かんぱち・いちろく36ぷらす3BRTひこぼしライン みずほグリーン普通車指定普通車自由普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由指定自由 ×××××××▲▲▲▲○▲○×××▲× ○：乗車可 ●：制限あり ▲：乗車券のみ有効 / ×：乗車不可 －：設定なし /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/starflyer01.htm | https://www.starflyer.jp/campaign/2022/jr_freekippu/#tab1-03,"スターフライヤー便：羽田発 → 北九州／福岡到着便機内 / 引換駅：小倉,博多",,,,
32,kyusyu_32,西九州フリーきっぷ,"西九州フリーきっぷ || 関連情報 | ＪＲ九州 スターフライヤー || 問合わせ | ＪＲ九州 || フリー区間 | 西九州フリーきっぷ || 利用可能設備 | 山陽新幹線九州新幹線西九州新幹線特急･急行快速･普通ななつ星in九州或る列車かんぱち・いちろく36ぷらす3BRTひこぼしライン みずほグリーン普通車指定普通車自由普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由指定自由 ×××××××▲▲▲▲○▲○×××▲× ○：乗車可 ●：制限あり ▲：乗車券のみ有効 / ×：乗車不可 －：設定なし / || 制限事項 | 西九州新幹線は２回乗車可 || ねだん | ２日間用：大人：11,000円／小人：5,500円 / ３日間用：大人：12,000円／小人：6,000円 || 有効期間 | ２日間／３日間 || 発売期間 | 2022年11月1日～2026年3月31日 || 利用期間 | 2022年11月1日～2026年4月10日 || 発売箇所 | スターフライヤー便：羽田発 → 北九州／福岡到着便機内 / 引換駅：博多
限制事项: 西九州新幹線は２回乗車可
相关信息: ＪＲ九州 スターフライヤー
咨询: ＪＲ九州","２日間用：大人：11,000円／小人：5,500円 / ３日間用：大人：12,000円／小人：6,000円",,,,,,,,,,２日間／３日間,2022年11月1日～2026年3月31日,,2022年11月1日～2026年4月10日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/starflyer02.gif,,山陽新幹線九州新幹線西九州新幹線特急･急行快速･普通ななつ星in九州或る列車かんぱち・いちろく36ぷらす3BRTひこぼしライン みずほグリーン普通車指定普通車自由普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由指定自由 ×××××××▲▲▲▲○▲○×××▲× ○：乗車可 ●：制限あり ▲：乗車券のみ有効 / ×：乗車不可 －：設定なし /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/starflyer02.htm | https://www.starflyer.jp/campaign/2022/jr_freekippu/#tab1-02,スターフライヤー便：羽田発 → 北九州／福岡到着便機内 / 引換駅：博多,,,,
33,kyusyu_33,由布院・別府フリーきっぷ,"由布院・別府フリーきっぷ || 関連情報 | ＪＲ九州 スターフライヤー || 問合わせ | ＪＲ九州 || フリー区間 | 由布院・別府フリーきっぷ || 利用可能設備 | 山陽新幹線九州新幹線西九州新幹線特急･急行快速･普通ななつ星in九州或る列車かんぱち・いちろく36ぷらす3BRTひこぼしライン みずほグリーン普通車指定普通車自由普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由指定自由 ×××××××▲▲▲▲○▲○×××▲× ○：乗車可 ●：制限あり ▲：乗車券のみ有効 / ×：乗車不可 －：設定なし / || 制限事項 | 九州新幹線は乗車不可 || ねだん | ２日間用：大人：10,000円／小人：5,000円 / ３日間用：大人：11,000円／小人：5,500円 || 有効期間 | ２日間／３日間 || 発売期間 | 2022年11月1日～2026年3月31日 || 利用期間 | 2022年11月1日～2026年4月10日 || 発売箇所 | スターフライヤー便：羽田発 → 北九州／福岡到着便機内 / 引換駅：小倉,博多,行橋,別府,大分駅
限制事项: 九州新幹線は乗車不可
相关信息: ＪＲ九州 スターフライヤー
咨询: ＪＲ九州","２日間用：大人：10,000円／小人：5,000円 / ３日間用：大人：11,000円／小人：5,500円",,,,,,,,,,２日間／３日間,2022年11月1日～2026年3月31日,,2022年11月1日～2026年4月10日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/starflyer03.gif,,山陽新幹線九州新幹線西九州新幹線特急･急行快速･普通ななつ星in九州或る列車かんぱち・いちろく36ぷらす3BRTひこぼしライン みずほグリーン普通車指定普通車自由普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由指定自由 ×××××××▲▲▲▲○▲○×××▲× ○：乗車可 ●：制限あり ▲：乗車券のみ有効 / ×：乗車不可 －：設定なし /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/starflyer03.htm | https://www.starflyer.jp/campaign/2022/jr_freekippu/#tab1-01,"スターフライヤー便：羽田発 → 北九州／福岡到着便機内 / 引換駅：小倉,博多,行橋,別府,大分駅",,,,
34,kyusyu_34,鹿児島・宮崎フリーきっぷ,"鹿児島・宮崎フリーきっぷ || 関連情報 | ＪＲ九州 ソラシドエア || 問合わせ | ＪＲ九州 || フリー区間 | 鹿児島・宮崎フリーきっぷ || 利用可能設備 | 山陽新幹線九州新幹線西九州新幹線特急･急行快速･普通ななつ星in九州或る列車かんぱち・いちろく36ぷらす3BRTひこぼしライン みずほグリーン普通車指定普通車自由普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由指定自由 ×××××－－×××●○●○×××▲× ○：乗車可 ●：制限あり ▲：乗車券のみ有効 / ×：乗車不可 －：設定なし / ※指定席は６回まで || 制限事項 || ねだん | 有効期間一般Solaseed Airカード 大人小人大人小人 2日間7,100円3,600円6,390円3,240円 3日間8,400円4,200円7,560円3,780円 || 有効期間 | ２日間/３日間 || 発売期間 | 発売中 || 利用期間 | 発売中 || 発売箇所 | ソラシドエア便：羽田発 → 宮崎／熊本／長崎／鹿児島／大分到着便 / 引換駅：宮崎,宮崎空港,鹿児島中央,隼人,国分,霧島神宮,指宿
相关信息: ＪＲ九州 ソラシドエア
咨询: ＪＲ九州","有効期間一般Solaseed Airカード 大人小人大人小人 2日間7,100円3,600円6,390円3,240円 3日間8,400円4,200円7,560円3,780円",,,,,,,,,,２日間/３日間,発売中,,発売中,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/solaseed01.gif,,山陽新幹線九州新幹線西九州新幹線特急･急行快速･普通ななつ星in九州或る列車かんぱち・いちろく36ぷらす3BRTひこぼしライン みずほグリーン普通車指定普通車自由普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由指定自由 ×××××－－×××●○●○×××▲× ○：乗車可 ●：制限あり ▲：乗車券のみ有効 / ×：乗車不可 －：設定なし / ※指定席は６回まで,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/solaseed01.htm | https://www.solaseedair.jp/jrkyushu-freeticket/,"ソラシドエア便：羽田発 → 宮崎／熊本／長崎／鹿児島／大分到着便 / 引換駅：宮崎,宮崎空港,鹿児島中央,隼人,国分,霧島神宮,指宿",,,,
35,kyusyu_35,由布院・別府フリーきっぷ,"由布院・別府フリーきっぷ || 関連情報 | ＪＲ九州 ソラシドエア || 問合わせ | ＪＲ九州 || フリー区間 | 由布院・別府フリーきっぷ || 利用可能設備 | 山陽新幹線九州新幹線西九州新幹線特急・急行快速・普通ななつ星in九州或る列車かんぱち・いちろく36ぷらす3BRTひこぼしライン グリーン普通車指定普通車自由普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由ライナー指定自由 ××××－－▲▲▲○○▲○××××▲× ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 －：設定なし / || 制限事項 || ねだん | 有効期間一般Solaseed Airカード 大人小人大人小人 2日間9,600円4,800円8,640円4,320円 3日間10,900円5,500円9,810円4,950円 || 有効期間 | ２日間/３日間 || 発売期間 | 2024年7月1日～ || 利用期間 | 2024年7月1日～ || 発売箇所 | ソラシドエア便：羽田発 → 宮崎／熊本／長崎／鹿児島／大分到着便 / 引換駅：博多,小倉,鳥栖,別府,大分,由布院,行橋 /
相关信息: ＪＲ九州 ソラシドエア
咨询: ＪＲ九州","有効期間一般Solaseed Airカード 大人小人大人小人 2日間9,600円4,800円8,640円4,320円 3日間10,900円5,500円9,810円4,950円",,,,,,,,,,２日間/３日間,2024年7月1日～,,2024年7月1日～,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/solaseed02.gif,,山陽新幹線九州新幹線西九州新幹線特急・急行快速・普通ななつ星in九州或る列車かんぱち・いちろく36ぷらす3BRTひこぼしライン グリーン普通車指定普通車自由普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由ライナー指定自由 ××××－－▲▲▲○○▲○××××▲× ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 －：設定なし /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/solaseed02.htm | https://www.solaseedair.jp/jrkyushu-freeticket/,"ソラシドエア便：羽田発 → 宮崎／熊本／長崎／鹿児島／大分到着便 / 引換駅：博多,小倉,鳥栖,別府,大分,由布院,行橋 /",,,,
36,kyusyu_36,西九州フリーきっぷ,"西九州フリーきっぷ || 関連情報 | ＪＲ九州 ソラシドエア || 問合わせ | ＪＲ九州 || フリー区間 | 西九州フリーきっぷ || 利用可能設備 | 山陽新幹線九州新幹線西九州新幹線特急･急行快速･普通ななつ星in九州或る列車かんぱち・いちろく36ぷらす3BRTひこぼしライン みずほグリーン普通車指定普通車自由普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由指定自由 ×××××●●▲▲▲○○▲○×××▲× ○：乗車可 ●：制限あり ▲：乗車券のみ有効 / ×：乗車不可 －：設定なし / 西九州新幹線の乗車は2回と無制限がある。 || 制限事項 || ねだん | 西九州新幹線2回乗車可 / 有効期間一般Solaseed Airカード 大人小人大人小人 2日間10,200円5,100円9,180円4,590円 3日間11,000円5,500円9,900円4,950円 / 西九州新幹線乗車回数制限なし / 有効期間一般Solaseed Airカード 大人小人大人小人 2日間11,500円5,800円10,350円5,220円 3日間12,600円6,300円11,340円5,670円 || 有効期間 | ２日間/３日間 || 発売期間 | 2024年7月1日～ || 利用期間 | 2024年7月1日～ || 発売箇所 | ソラシドエア便：羽田発 → 宮崎／熊本／長崎／鹿児島／大分到着便 / 引換駅：博多,鳥栖,佐賀,長崎,諫早,佐世保,ハウステンボス,大村,新大村 /
相关信息: ＪＲ九州 ソラシドエア
咨询: ＪＲ九州","西九州新幹線2回乗車可 / 有効期間一般Solaseed Airカード 大人小人大人小人 2日間10,200円5,100円9,180円4,590円 3日間11,000円5,500円9,900円4,950円 / 西九州新幹線乗車回数制限なし / 有効期間一般Solaseed Airカード 大人小人大人小人 2日間11,500円5,800円10,350円5,220円 3日間12,600円6,300円11,340円5,670円",,,,,,,,,,２日間/３日間,2024年7月1日～,,2024年7月1日～,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/solaseed03.gif,,山陽新幹線九州新幹線西九州新幹線特急･急行快速･普通ななつ星in九州或る列車かんぱち・いちろく36ぷらす3BRTひこぼしライン みずほグリーン普通車指定普通車自由普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由指定自由 ×××××●●▲▲▲○○▲○×××▲× ○：乗車可 ●：制限あり ▲：乗車券のみ有効 / ×：乗車不可 －：設定なし / 西九州新幹線の乗車は2回と無制限がある。,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/solaseed03.htm | https://www.solaseedair.jp/jrkyushu-freeticket/,"ソラシドエア便：羽田発 → 宮崎／熊本／長崎／鹿児島／大分到着便 / 引換駅：博多,鳥栖,佐賀,長崎,諫早,佐世保,ハウステンボス,大村,新大村 /",,,,
37,kyusyu_37,中九州フリーきっぷ,"中九州フリーきっぷ || 関連情報 | ＪＲ九州 ソラシドエア || 問合わせ | ＪＲ九州 || フリー区間 | 中九州フリーきっぷ || 利用可能設備 | 山陽新幹線九州新幹線西九州新幹線特急･急行快速･普通ななつ星in九州或る列車かんぱち・いちろく36ぷらす3BRTひこぼしライン みずほグリーン普通車指定普通車自由普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由指定自由 ×××●●－－▲▲▲○○▲○×××▲× ○：乗車可 ●：制限あり ▲：乗車券のみ有効 / ×：乗車不可 －：設定なし / 九州新幹線の乗車は1回のみ || 制限事項 || ねだん | 有効期間一般Solaseed Airカード 大人小人大人小人 2日間12,400円6,200円11,160円5,580円 3日間13,800円6,900円12,420円6,210円 || 有効期間 | ２日間/３日間 || 発売期間 | 2024年7月1日～ || 利用期間 | 2024年7月1日～ || 発売箇所 | ソラシドエア便：羽田発 → 宮崎／熊本／長崎／鹿児島／大分到着便 / 引換駅：博多,鳥栖,別府,大分,由布院,熊本,肥後大津,阿蘇,宮地
相关信息: ＪＲ九州 ソラシドエア
咨询: ＪＲ九州","有効期間一般Solaseed Airカード 大人小人大人小人 2日間12,400円6,200円11,160円5,580円 3日間13,800円6,900円12,420円6,210円",,,,,,,,,,２日間/３日間,2024年7月1日～,,2024年7月1日～,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/solaseed04.gif,,山陽新幹線九州新幹線西九州新幹線特急･急行快速･普通ななつ星in九州或る列車かんぱち・いちろく36ぷらす3BRTひこぼしライン みずほグリーン普通車指定普通車自由普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由指定自由 ×××●●－－▲▲▲○○▲○×××▲× ○：乗車可 ●：制限あり ▲：乗車券のみ有効 / ×：乗車不可 －：設定なし / 九州新幹線の乗車は1回のみ,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/solaseed04.htm | https://www.solaseedair.jp/jrkyushu-freeticket/,"ソラシドエア便：羽田発 → 宮崎／熊本／長崎／鹿児島／大分到着便 / 引換駅：博多,鳥栖,別府,大分,由布院,熊本,肥後大津,阿蘇,宮地",,,,
38,kyusyu_38,全九州フリーきっぷ,"全九州フリーきっぷ || 関連情報 | ＪＲ九州 ソラシドエア || 問合わせ | ＪＲ九州 || フリー区間 | 全九州フリーきっぷ || 利用可能設備 | 山陽新幹線九州新幹線西九州新幹線特急･急行快速･普通ななつ星in九州或る列車かんぱち・いちろく36ぷらす3BRTひこぼしライン みずほグリーン普通車指定普通車自由普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由指定自由 ×××●○●○×××●○●○××××× ○：乗車可 ●：制限あり ▲：乗車券のみ有効 / ×：乗車不可 －：設定なし / ※指定席は６回まで || 制限事項 || ねだん | 有効期間一般Solaseed Airカード 大人小人大人小人 3日間36,100円18,100円32,490円16,290円 4日間37,400円18,700円33,660円16,830円 5日間38,700円19,400円34,830円17,460円 || 有効期間 | ３日間/４日間/５日間 || 発売期間 | 2024年7月1日～ || 利用期間 | 2024年7月1日～ || 発売箇所 | ソラシドエア便：羽田発 → 宮崎／熊本／長崎／鹿児島／大分到着便 / 引換駅：博多,小倉,佐賀,長崎,諫早,ハウステンボス,大村,新大村,別府,大分,由布院,熊本,肥後大津,宮崎,宮崎空港,鹿児島中央
相关信息: ＪＲ九州 ソラシドエア
咨询: ＪＲ九州","有効期間一般Solaseed Airカード 大人小人大人小人 3日間36,100円18,100円32,490円16,290円 4日間37,400円18,700円33,660円16,830円 5日間38,700円19,400円34,830円17,460円",,,,,,,,,,３日間/４日間/５日間,2024年7月1日～,,2024年7月1日～,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/solaseed05.gif,,山陽新幹線九州新幹線西九州新幹線特急･急行快速･普通ななつ星in九州或る列車かんぱち・いちろく36ぷらす3BRTひこぼしライン みずほグリーン普通車指定普通車自由普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由指定自由 ×××●○●○×××●○●○××××× ○：乗車可 ●：制限あり ▲：乗車券のみ有効 / ×：乗車不可 －：設定なし / ※指定席は６回まで,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/solaseed05.htm | https://www.solaseedair.jp/jrkyushu-freeticket/,"ソラシドエア便：羽田発 → 宮崎／熊本／長崎／鹿児島／大分到着便 / 引換駅：博多,小倉,佐賀,長崎,諫早,ハウステンボス,大村,新大村,別府,大分,由布院,熊本,肥後大津,宮崎,宮崎空港,鹿児島中央",,,,
