sortOrder,id,name_cn,description,price_adult_regular,price_adult_phone,price_child_regular,price_child_phone,price_over65,price_under25,price_under18,price_under15,price_free,bestFor,duration,validityPeriod_startDate,validityPeriod_endDate,validityPeriod_description,coverage_regions,coverage_map,targetAudience,trainTypes,officialLinks,purchaseLinks,category,popularity,isLimitedPeriod,ticket_note
115,kanto_115,「ラブライブ！サンシャイン!!×西武鉄道・伊豆箱根鉄道 Aqours９周年記念乗車券,"「ラブライブ！サンシャイン!!×西武鉄道・伊豆箱根鉄道 / Aqours９周年記念乗車券 || 関連情報 | 西武鉄道 伊豆箱根鉄道 || 問合わせ | 西武鉄道お客さまセンター TEL:0570-005-712 || フリー区間 | 「ラブライブ！サンシャイン!!×西武鉄道・伊豆箱根鉄道 Aqours９周年記念乗車券 / || 制限事項 | 伊豆長岡－修善寺：往復 / 伊豆長岡―三島 ：往復 / 伊豆長岡駅 普通入場券 付 / || ねだん | 大人：4,500円／小人：---円 || 有効期間 | １日間×3枚 || 発売期間 | 2025年6月14日～2025年7月27日 / || 利用期間 | 2025年6月14日～2025年12月31日 / || 発売箇所 | 発売期間発売箇所発売枚数 2025年6月14日 / ～2025年6月20日西武新宿1,000セット 2025年6月21日西武球場前1,500セット 2025年6月22日西武球場前500セット 2025年6月23日 / ～2025年7月27日西武新宿残数 2025年6月14日 / ～2025年7月27日三島,伊豆長岡,修善寺900セット
限制事项: 伊豆長岡－修善寺：往復 / 伊豆長岡―三島 ：往復 / 伊豆長岡駅 普通入場券 付 /
相关信息: 西武鉄道 伊豆箱根鉄道
咨询: 西武鉄道お客さまセンター TEL:0570-005-712","大人：4,500円／小人：---円",,,,,,,,,,１日間×3枚,2025年6月14日～2025年7月27日 /,,2025年6月14日～2025年12月31日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/seibu94.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/seibu112.htm | https://www.izuhakone.co.jp/sunzudaiyu/sunzudaiyu-info/p010576.html | https://www.seiburailway.jp/file.jsp?id=24886,"発売期間発売箇所発売枚数 2025年6月14日 / ～2025年6月20日西武新宿1,000セット 2025年6月21日西武球場前1,500セット 2025年6月22日西武球場前500セット 2025年6月23日 / ～2025年7月27日西武新宿残数 2025年6月14日 / ～2025年7月27日三島,伊豆長岡,修善寺900セット",,,,
116,kanto_116,スパルタンレースきっぷ,"スパルタンレースきっぷ || 関連情報 | 西武鉄道 || 問合わせ | 西武鉄道お客さまセンター TEL:0570-005-712 || フリー区間 | スパルタンレースきっぷ / || 制限事項 || ねだん | 大人：2,230円／小人：1,120円 || 有効期間 | ２日間 || 発売期間 | 2026年2月21日 ～16:00まで || 利用期間 | 2026年2月21日～2026年2月22日 / || 発売箇所 | 池袋,西武新宿,高田馬場
相关信息: 西武鉄道
咨询: 西武鉄道お客さまセンター TEL:0570-005-712","大人：2,230円／小人：1,120円",,,,,,,,,,２日間,2026年2月21日 ～16:00まで,,2026年2月21日～2026年2月22日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/seibu82.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/seibu113.htm | https://www.seiburailway.jp/file.jsp?newsroom/news/file/20260116_spartan.pdf,"池袋,西武新宿,高田馬場",,,,
117,kanto_117,LIONS THANKS FESTA 2025 記念乗車券,"LIONS THANKS FESTA 2025 記念乗車券 || 関連情報 | 西武鉄道 || 問合わせ | 西武鉄道お客さまセンター TEL:04-2996-2888 || フリー区間 | / || 制限事項 || ねだん | 大人：3,000円 || 有効期間 | １日×2セット || 発売期間 | 2025年11月23日 / 2025年11月26日～2025年12月25日 || 利用期間 | 2025年11月23日～2026年3月31日 / || 発売箇所 | 2025年11月23日：西武球場前(駅前広場) / 2025年11月26日～2025年12月25日：所沢,本川越,国分寺,拝島 || 発売枚数 | 3,000セット
其他详情: {""発売枚数"": ""3,000セット""}
相关信息: 西武鉄道
咨询: 西武鉄道お客さまセンター TEL:04-2996-2888","大人：3,000円",,,,,,,,,,１日×2セット,2025年11月23日 / 2025年11月26日～2025年12月25日,,2025年11月23日～2026年3月31日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/seibu.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/seibu105.htm | https://www.seiburailway.jp/file.jsp?id=26107,"2025年11月23日：西武球場前(駅前広場) / 2025年11月26日～2025年12月25日：所沢,本川越,国分寺,拝島",,,,
118,kanto_118,埼玉県民の日フリー乗車券,"埼玉県民の日フリー乗車券 / (西武鉄道) || 関連情報 | 埼玉県 西武鉄道 || 問合わせ | 西武鉄道お客さまセンター TEL:04-2926-2888 || フリー区間 | 埼玉県民の日フリー乗車券 || 制限事項 || ねだん | 大人：800円／小人：400円 || 有効期間 | １日間 || 発売期間 | 2025年11月14日～2024年11月17日 || 利用期間 | 当日限り || 発売箇所 | 埼玉県内の西武線各駅 / 武蔵横手,東吾野,西吾野,正丸,芦ヶ久保を除く
相关信息: 埼玉県 西武鉄道
咨询: 西武鉄道お客さまセンター TEL:04-2926-2888",大人：800円／小人：400円,,,,,,,,,,１日間,2025年11月14日～2024年11月17日,,当日限り,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/seibu.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/saitama_seibu.htm | https://www.pref.saitama.lg.jp/a0301/kenminnohi/kenminnohifreezyousyaken.html | https://www.seiburailway.jp/newsroom/news/20251028_KenminFree/,"埼玉県内の西武線各駅 / 武蔵横手,東吾野,西吾野,正丸,芦ヶ久保を除く",,,,
119,kanto_119,東京メトロ24時間券,"東京メトロ24時間券 || 関連情報 | 東京地下鉄 || 問合わせ | 東京メトロ TEL: || フリー区間 | / 東京メトロ24時間券 || 制限事項 || ねだん | 大人：700円／小人：350円 / || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 / || 発売箇所 | 磁気券定期券売場,駅の自動券売機 IC券定期券売場,駅の自動券売機 QR券東京メトロ販売サイト クレカタッチ東京メトロ販売サイト
相关信息: 東京地下鉄
咨询: 東京メトロ TEL:",大人：700円／小人：350円 /,,,,,,,,,,１日,通年,,通年 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/metro02.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/metro.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/metro02.htm | https://ars-tokyometrodt.triplabo.jp/activity/ja/LINKTIVITY-TTZJP | https://ars-tokyometrodt.triplabo.jp/activity/ja/LINKTIVITY-U2L1G | https://www.tokyometro.jp/ticket/value/1day/index.html,"磁気券定期券売場,駅の自動券売機 IC券定期券売場,駅の自動券売機 QR券東京メトロ販売サイト クレカタッチ東京メトロ販売サイト",,,,
120,kanto_120,都営地下鉄・東京メトロ共通一日乗車券,"都営地下鉄･東京メトロ / 共通一日乗車券 || 関連情報 | 東京都交通局 東京地下鉄 || 問合わせ | 東京都交通局 TEL:03-5320-6075 / 東京メトロお客様センター TEL:03-3941-2004 || フリー区間 | 都営地下鉄･東京メトロ共通一日乗車券 / || 制限事項 | 座席定員制のバスは乗車できません。 || ねだん | 大人：900円／小人：450円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 各駅の券売機
限制事项: 座席定員制のバスは乗車できません。
相关信息: 東京都交通局 東京地下鉄
咨询: 東京都交通局 TEL:03-5320-6075 / 東京メトロお客様センター TEL:03-3941-2004",大人：900円／小人：450円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/tokyo02-2.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tokyo02.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokyo02.htm | http://www.kotsu.metro.tokyo.jp/subway/fare/otoku_metro_1day.html | https://www.tokyometro.jp/ticket/value/1day/index.html#anc02,各駅の券売機,,,,
121,kanto_121,東京フリーきっぷ,"東京フリーきっぷ || 関連情報 | ＪＲ東日本 東京都交通局 東京地下鉄 || 問合わせ | 東京都交通局 TEL:03-5320-6075 / 東京メトロお客様センター TEL:03-3941-2004 || フリー区間 | 東京フリーきっぷ / || 利用可能設備 | 東海道新幹線東北新幹線 / 上越新幹線在来線 / 特急・急行快速・普通東京モノレールりんかい線 のぞみひかり / こだまグリーンライナー指定自由 ×▲▲▲▲▲▲○×× ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 | 「のぞみ」は乗車不可。 || ねだん | 大人：1,720円／小人：860円 || 有効期間 | １日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 都区内のＪＲ各駅、都営地下鉄各駅、東京地下鉄の定期券売場など
限制事项: 「のぞみ」は乗車不可。
相关信息: ＪＲ東日本 東京都交通局 東京地下鉄
咨询: 東京都交通局 TEL:03-5320-6075 / 東京メトロお客様センター TEL:03-3941-2004","大人：1,720円／小人：860円",,,,,,,,,,１日間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/tokyo01.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tokyofree.gif,,東海道新幹線東北新幹線 / 上越新幹線在来線 / 特急・急行快速・普通東京モノレールりんかい線 のぞみひかり / こだまグリーンライナー指定自由 ×▲▲▲▲▲▲○×× ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokyo01.htm | http://www.jreast.co.jp/tickets/info.aspx?GoodsCd=2487 | http://www.kotsu.metro.tokyo.jp/subway/fare/otoku_free.html | https://www.tokyometro.jp/ticket/value/1day/index.html#anc03,都区内のＪＲ各駅、都営地下鉄各駅、東京地下鉄の定期券売場など,,,,
122,kanto_122,東京メトロオリジナル24時間券「和柄」,"「和柄」 / 東京メトロオリジナル24時間券 || 関連情報 | 東京地下鉄 || 問合わせ | 東京メトロお客様センター TEL:0570-200-222 (平日9:00～17:00) || フリー区間 | / 「和柄」<br>東京メトロオリジナル24時間券 || 制限事項 || ねだん | 大人：700円 || 有効期間 | 使用開始から24時間 || 発売期間 | 2025年8月7日～2026年3月31日 || 利用期間 | 2025年8月7日～2026年9月30日 / || 発売箇所 | 東京メトロ 旅客案内所 / [東京,表参道,池袋,上野,銀座,新宿] 浅草文化観光センター[浅草] 中央区観光情報センター [京橋] 東京シティアイ 観光情報センター(KITTE B1F) [東京] / ツーリストサービスセンター TERMINAL GINZA（GINZA SIX 1F） [銀座] /
相关信息: 東京地下鉄
咨询: 東京メトロお客様センター TEL:0570-200-222 (平日9:00～17:00)",大人：700円,,,,,,,,,,使用開始から24時間,2025年8月7日～2026年3月31日,,2025年8月7日～2026年9月30日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/metro.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/metro102.htm | https://www.tokyometro.jp/news/2025/220191.html,"東京メトロ 旅客案内所 / [東京,表参道,池袋,上野,銀座,新宿] 浅草文化観光センター[浅草] 中央区観光情報センター [京橋] 東京シティアイ 観光情報センター(KITTE B1F) [東京] / ツーリストサービスセンター TERMINAL GINZA（GINZA SIX 1F） [銀座] /",,,,
123,kanto_123,劇場アニメ『不思議の国でアリスと -Dive in Wonderland-』公開記念 東京メトロオリジナル24時間券,"劇場アニメ『不思議の国でアリスと -Dive in Wonderland-』公開記念 / 東京メトロオリジナル24時間券 || 関連情報 | 東京地下鉄 || 問合わせ | 東京メトロお客様センター TEL:0570-200-222 (平日9:00～17:00) || フリー区間 | / 劇場アニメ『不思議の国でアリスと -Dive in Wonderland-』公開記念 東京メトロオリジナル24時間券 || 制限事項 || ねだん | 大人：700円 || 有効期間 | 使用開始から24時間 || 発売期間 | 2025年8月29日～2025年10月31日 || 利用期間 | 2025年8月29日～2026年3月31日 || 発売箇所 | アニメイト店舗（関東近郊) / アニメイト通販サイト
相关信息: 東京地下鉄
咨询: 東京メトロお客様センター TEL:0570-200-222 (平日9:00～17:00)",大人：700円,,,,,,,,,,使用開始から24時間,2025年8月29日～2025年10月31日,,2025年8月29日～2026年3月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/metro.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/metro106.htm | https://www.animate-onlineshop.jp/pn/pd/3169448/ | https://www.tokyometro.jp/news/2025/221351.html,アニメイト店舗（関東近郊) / アニメイト通販サイト,,,,
124,kanto_124,運慶 特別展開催記念 東京メトロオリジナル24時間券,"運慶 特別展開催記念 / 東京メトロオリジナル24時間券 || 関連情報 | 東京地下鉄 || 問合わせ | 東京メトロお客様センター TEL:0570-200-222 (平日9:00～17:00) || フリー区間 | / 運慶 特別展開催記念 東京メトロオリジナル24時間券 || 制限事項 || ねだん | 大人：700円 || 有効期間 | 使用開始から24時間 || 発売期間 | 2025年9月9日～2025年11月30日 || 利用期間 | 2025年9月9日～2026年5月31日 || 発売箇所 | 表参道,池袋,上野,銀座,新宿,東京の旅客案内所 / 東京国立博物館の特設ショップ / 中央区観光情報センター / TERMINAL GINZA観光案内所（GINZA SIX内）
相关信息: 東京地下鉄
咨询: 東京メトロお客様センター TEL:0570-200-222 (平日9:00～17:00)",大人：700円,,,,,,,,,,使用開始から24時間,2025年9月9日～2025年11月30日,,2025年9月9日～2026年5月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/metro.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/metro107.htm | https://www.tokyometro.jp/news/images_h/metroNews250903_67.pdf,"表参道,池袋,上野,銀座,新宿,東京の旅客案内所 / 東京国立博物館の特設ショップ / 中央区観光情報センター / TERMINAL GINZA観光案内所（GINZA SIX内）",,,,
125,kanto_125,葛飾北斎特別展 開催記念 東京メトロオリジナル24時間券,"葛飾北斎特別展 開催記念 / 東京メトロオリジナル24時間券 || 関連情報 | 東京地下鉄 || 問合わせ | 東京メトロお客様センター TEL:0570-200-222 (平日9:00～17:00) || フリー区間 | / 葛飾北斎特別展 開催記念 東京メトロオリジナル24時間券 || 制限事項 || ねだん | 大人：700円 || 有効期間 | 使用開始から24時間 || 発売期間 | 2025年9月13日～2025年11月30日 || 利用期間 | 2025年9月13日～2026年5月31日 || 発売箇所 | CREATIVE MUSEUM TOKYO特設ショップ / 表参道,池袋,上野,銀座,新宿,東京の旅客案内所 / 浅草文化観光センター / 中央区観光情報センター / 東京シティアイ 観光・ビジネス情報センター(KITTE地下1階) / TERMINAL GINZA観光案内所（GINZA SIX内）
相关信息: 東京地下鉄
咨询: 東京メトロお客様センター TEL:0570-200-222 (平日9:00～17:00)",大人：700円,,,,,,,,,,使用開始から24時間,2025年9月13日～2025年11月30日,,2025年9月13日～2026年5月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/metro.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/metro108.htm | https://www.tokyometro.jp/news/2025/221351.html,"CREATIVE MUSEUM TOKYO特設ショップ / 表参道,池袋,上野,銀座,新宿,東京の旅客案内所 / 浅草文化観光センター / 中央区観光情報センター / 東京シティアイ 観光・ビジネス情報センター(KITTE地下1階) / TERMINAL GINZA観光案内所（GINZA SIX内）",,,,
126,kanto_126,『オルセー美術館所蔵 印象派―室内をめぐる物語』開催記念 東京メトロオリジナル24時間券,"『オルセー美術館所蔵 印象派―室内をめぐる物語』開催記念 / 東京メトロオリジナル24時間券 || 関連情報 | 東京地下鉄 || 問合わせ | 東京メトロお客様センター TEL:0570-200-222 (平日9:00～17:00) || フリー区間 | / 『オルセー美術館所蔵 印象派―室内をめぐる物語』開催記念 東京メトロオリジナル24時間券 || 制限事項 || ねだん | 大人：700円 || 有効期間 | 使用開始から24時間 || 発売期間 | 2025年10月25日～2026年2月15日 || 利用期間 | 2025年10月25日～2026年8月31日 || 発売箇所 | 国立西洋美術館 特設ショップ / 表参道,池袋,銀座,新宿の旅客案内所 / 浅草文化観光センター / 中央区観光情報センター / 東京シティアイ 観光・ビジネス情報センター(KITTE地下1階) / TERMINAL GINZA観光案内所（GINZA SIX内）
相关信息: 東京地下鉄
咨询: 東京メトロお客様センター TEL:0570-200-222 (平日9:00～17:00)",大人：700円,,,,,,,,,,使用開始から24時間,2025年10月25日～2026年2月15日,,2025年10月25日～2026年8月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/metro.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/metro109.htm | https://www.tokyometro.jp/news/2025/221351.html,"国立西洋美術館 特設ショップ / 表参道,池袋,銀座,新宿の旅客案内所 / 浅草文化観光センター / 中央区観光情報センター / 東京シティアイ 観光・ビジネス情報センター(KITTE地下1階) / TERMINAL GINZA観光案内所（GINZA SIX内）",,,,
127,kanto_127,ＴＶアニメ「正反対な君と僕」放送記念 東京メトロオリジナル24時間券,"ＴＶアニメ「正反対な君と僕」放送記念 / 東京メトロオリジナル24時間券 || 関連情報 | 東京地下鉄 || 問合わせ | 東京メトロお客様センター TEL:0570-200-222 (平日9:00～17:00) || フリー区間 | / ＴＶアニメ「正反対な君と僕」放送記念 東京メトロオリジナル24時間券 || 制限事項 || ねだん | 大人：700円 || 有効期間 | 使用開始から24時間 || 発売期間 | 2026年1月11日～2026年2月23日 || 利用期間 | 2026年1月11日～2026年8月31日 || 発売箇所 | アニメイト,書泉グランデ,書泉ブックタワー / アニメイト通販,書泉オンラインショップ
相关信息: 東京地下鉄
咨询: 東京メトロお客様センター TEL:0570-200-222 (平日9:00～17:00)",大人：700円,,,,,,,,,,使用開始から24時間,2026年1月11日～2026年2月23日,,2026年1月11日～2026年8月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/metro.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/metro110.htm | https://shosen.tokyo/?pid=189399869 | https://www.animate-onlineshop.jp/pn/pd/3302525/ | https://www.tokyometro.jp/news/images_h/metroNews260107_01.pdf,"アニメイト,書泉グランデ,書泉ブックタワー / アニメイト通販,書泉オンラインショップ",,,,
128,kanto_128,OVERWATCH×HELLO KITTY AND FRIENDS 東京メトロオリジナル24時間券,"OVERWATCH×HELLO KITTY AND FRIENDS / 東京メトロオリジナル24時間券 || 関連情報 | 東京地下鉄 || 問合わせ | 東京メトロお客様センター TEL:0570-200-222 (平日9:00～17:00) || フリー区間 | / OVERWATCH×HELLO KITTY AND FRIENDS 東京メトロオリジナル24時間券 || 制限事項 || ねだん | 単品 大人：700円 / 3枚セット 大人：2,100円 || 有効期間 | 使用開始から24時間 || 発売期間 | 2026年2月14日～2026年3月15日 || 利用期間 | 2026年2月14日～2026年9月30日 || 発売箇所 | ビックカメラ(池袋本店,池袋西口店,有楽町店,日本橋三越店,赤坂見附駅店,新宿西口店,新宿東口店,AKIBA店,渋谷東口店,渋谷ハチ公口店,AirBicCamera東京スカイツリータウン・ソラマチ店,AirBicCameraダイバーシティ東京プラザ店) / ソフマップ(AKIBAパソコン・デジタル館,AKIBA駅前館,AKIBAアミューズメント館)
相关信息: 東京地下鉄
咨询: 東京メトロお客様センター TEL:0570-200-222 (平日9:00～17:00)","単品 大人：700円 / 3枚セット 大人：2,100円",,,,,,,,,,使用開始から24時間,2026年2月14日～2026年3月15日,,2026年2月14日～2026年9月30日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/metro.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/metro111.htm | https://www.tokyometro.jp/news/2026/223356.html,"ビックカメラ(池袋本店,池袋西口店,有楽町店,日本橋三越店,赤坂見附駅店,新宿西口店,新宿東口店,AKIBA店,渋谷東口店,渋谷ハチ公口店,AirBicCamera東京スカイツリータウン・ソラマチ店,AirBicCameraダイバーシティ東京プラザ店) / ソフマップ(AKIBAパソコン・デジタル館,AKIBA駅前館,AKIBAアミューズメント館)",,,,
129,kanto_129,都営まるごときっぷ,"都営まるごときっぷ || 関連情報 | 東京都交通局 || 問合わせ | 東京都交通局 TEL:03-5320-6075 || フリー区間 | / 都営まるごときっぷ || 制限事項 | 座席定員制のバスは乗車できません。 || ねだん | 大人：700円／小人：350円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | ６ヶ月前から発売：定期券売場、地下鉄事務所 / 当日発売：地下鉄券売機、都電・都バスの車内
限制事项: 座席定員制のバスは乗車できません。
相关信息: 東京都交通局
咨询: 東京都交通局 TEL:03-5320-6075",大人：700円／小人：350円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/toei02.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/toei03.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toei03.htm | http://www.kotsu.metro.tokyo.jp/subway/fare/otoku_metro.html,６ヶ月前から発売：定期券売場、地下鉄事務所 / 当日発売：地下鉄券売機、都電・都バスの車内,,,,
130,kanto_130,都営地下鉄・東京メトロ共通一日乗車券,"都営地下鉄･東京メトロ / 共通一日乗車券 || 関連情報 | 東京都交通局 東京地下鉄 || 問合わせ | 東京都交通局 TEL:03-5320-6075 / 東京メトロお客様センター TEL:03-3941-2004 || フリー区間 | 都営地下鉄･東京メトロ共通一日乗車券 / || 制限事項 | 座席定員制のバスは乗車できません。 || ねだん | 大人：900円／小人：450円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 各駅の券売機
限制事项: 座席定員制のバスは乗車できません。
相关信息: 東京都交通局 東京地下鉄
咨询: 東京都交通局 TEL:03-5320-6075 / 東京メトロお客様センター TEL:03-3941-2004",大人：900円／小人：450円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/tokyo02-2.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tokyo02.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokyo02.htm | http://www.kotsu.metro.tokyo.jp/subway/fare/otoku_metro_1day.html | https://www.tokyometro.jp/ticket/value/1day/index.html#anc02,各駅の券売機,,,,
131,kanto_131,東京フリーきっぷ,"東京フリーきっぷ || 関連情報 | ＪＲ東日本 東京都交通局 東京地下鉄 || 問合わせ | 東京都交通局 TEL:03-5320-6075 / 東京メトロお客様センター TEL:03-3941-2004 || フリー区間 | 東京フリーきっぷ / || 利用可能設備 | 東海道新幹線東北新幹線 / 上越新幹線在来線 / 特急・急行快速・普通東京モノレールりんかい線 のぞみひかり / こだまグリーンライナー指定自由 ×▲▲▲▲▲▲○×× ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 | 「のぞみ」は乗車不可。 || ねだん | 大人：1,720円／小人：860円 || 有効期間 | １日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 都区内のＪＲ各駅、都営地下鉄各駅、東京地下鉄の定期券売場など
限制事项: 「のぞみ」は乗車不可。
相关信息: ＪＲ東日本 東京都交通局 東京地下鉄
咨询: 東京都交通局 TEL:03-5320-6075 / 東京メトロお客様センター TEL:03-3941-2004","大人：1,720円／小人：860円",,,,,,,,,,１日間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/tokyo01.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tokyofree.gif,,東海道新幹線東北新幹線 / 上越新幹線在来線 / 特急・急行快速・普通東京モノレールりんかい線 のぞみひかり / こだまグリーンライナー指定自由 ×▲▲▲▲▲▲○×× ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokyo01.htm | http://www.jreast.co.jp/tickets/info.aspx?GoodsCd=2487 | http://www.kotsu.metro.tokyo.jp/subway/fare/otoku_free.html | https://www.tokyometro.jp/ticket/value/1day/index.html#anc03,都区内のＪＲ各駅、都営地下鉄各駅、東京地下鉄の定期券売場など,,,,
132,kanto_132,都電一日乗車券/都電IC一日乗車券,"都電一日乗車券/都電IC一日乗車券 || 関連情報 | 東京都交通局 RYDE PASS || 問合わせ | 交通局電車部電車課 TEL:03-5320-6076 || フリー区間 | / 都電一日乗車券 || 制限事項 || ねだん | 大人：400円／小人：200円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 都電一日乗車券早稲田,大塚駅前,王子駅前,三ノ輪橋の定期券販売所,荒川電車営業所,車内 / RYDE PASS 都電ＩＣ一日乗車券車内
相关信息: 東京都交通局 RYDE PASS
咨询: 交通局電車部電車課 TEL:03-5320-6076",大人：400円／小人：200円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/toden.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/arakawasen.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toei02.htm | http://www.kotsu.metro.tokyo.jp/toden/fare/otoku_toden_oneday.html | https://pass.ryde-go.com/products/X987XQS0LX8Q,"都電一日乗車券早稲田,大塚駅前,王子駅前,三ノ輪橋の定期券販売所,荒川電車営業所,車内 / RYDE PASS 都電ＩＣ一日乗車券車内",,,,
133,kanto_133,都営地下鉄ワンデーパス,"都営地下鉄ワンデーパス / PASMOワンデーパス || 関連情報 | 東京都交通局 || 問合わせ | 東京都交通局 電車部営業課 TEL:03-5320-6075 || フリー区間 | 都営地下鉄ワンデーパス || 制限事項 | 都電、都バスは乗車できません。 || ねだん | 大人：500円／小人：100円 || 有効期間 | 1日間(発売当日限り) || 発売期間 | 春2026年3月20日～2026年4月5日の土日休日 / 2026年4月25日～2026年5月6日 夏2025年7月19日～2025年8月31日の土日休日 / 2025年8月12日～2025年8月15日 秋 冬2025年12月27日～2026年1月4日 / 2026年1月10日～2026年1月12日 || 利用期間 | 夏2025年7月19日～2025年8月31日の土日休日 / 2025年8月12日～2025年8月15日 秋 冬2025年12月27日～2026年1月4日 / 2026年1月10日～2026年1月12日 || 発売箇所 | 都営地下鉄各駅 / (押上,目黒,白金台,白金高輪及び新宿線新宿を除く。)
限制事项: 都電、都バスは乗車できません。
相关信息: 東京都交通局
咨询: 東京都交通局 電車部営業課 TEL:03-5320-6075",大人：500円／小人：100円,,,,,,,,,,1日間(発売当日限り),春2026年3月20日～2026年4月5日の土日休日 / 2026年4月25日～2026年5月6日 夏2025年7月19日～2025年8月31日の土日休日 / 2025年8月12日～2025年8月15日 秋 冬2025年12月27日～2026年1月4日 / 2026年1月10日～2026年1月12日,,夏2025年7月19日～2025年8月31日の土日休日 / 2025年8月12日～2025年8月15日 秋 冬2025年12月27日～2026年1月4日 / 2026年1月10日～2026年1月12日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/toei23.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/toei02.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toei23.htm | https://www.kotsu.metro.tokyo.jp/subway/fare/otoku_subway_oneday.html,"都営地下鉄各駅 / (押上,目黒,白金台,白金高輪及び新宿線新宿を除く。)",,,,
