sortOrder,id,name_cn,description,price_adult_regular,price_adult_phone,price_child_regular,price_child_phone,price_over65,price_under25,price_under18,price_under15,price_free,bestFor,duration,validityPeriod_startDate,validityPeriod_endDate,validityPeriod_description,coverage_regions,coverage_map,targetAudience,trainTypes,officialLinks,purchaseLinks,category,popularity,isLimitedPeriod,ticket_note
33,hokusinetu_33,上高地線ふるさと鉄道まつりWebフリー乗車券,"上高地線ふるさと鉄道まつりWebフリー乗車券 || 関連情報 | アルピコ交通 || 問合わせ | アルピコ交通新島々駅 TEL:0263-87-3166 / || フリー区間 | 上高地線ふるさと鉄道まつりWebフリー乗車券 || 制限事項 || ねだん | 大人：1,000円／小人：300円 || 有効期間 | １日 || 発売期間 | 2026年3月3日～2026年3月22日 || 利用期間 | 2026年3月22日 || 発売箇所 | Web専用ページ || 発売枚数
相关信息: アルピコ交通
咨询: アルピコ交通新島々駅 TEL:0263-87-3166 /","大人：1,000円／小人：300円",,,,,,,,,,１日,2026年3月3日～2026年3月22日,,2026年3月22日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/matuden.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/matuden92.htm | https://cs.alpico-ticket.com/tabs/home/merchandises?keyword=TETSUDO | https://www.alpico.co.jp/traffic/news/1551/,Web専用ページ,,,,
34,hokusinetu_34,上高地線 謎解きイベント専用きっぷ,"上高地線 謎解きイベント専用きっぷ || 関連情報 | アルピコ交通 || 問合わせ | アルピコ交通新島々駅 TEL:0263-87-3166 / || フリー区間 | 上高地線 謎解きイベント専用きっぷ || 制限事項 | イベント公式LINEアカウントに友達登録後、送られてくるアンケートに回答後、クーポンが発行され、そのクーポンの提示を係員に提示して購入。 || ねだん | 大人：700円 小人：350円 || 有効期間 | １日 || 発売期間 | 2024年9月14日～2024年10月14日 || 利用期間 | 2024年9月14日～2024年10月14日 || 発売箇所 | 松本バスターミナル,新村,波田,新島々
限制事项: イベント公式LINEアカウントに友達登録後、送られてくるアンケートに回答後、クーポンが発行され、そのクーポンの提示を係員に提示して購入。
相关信息: アルピコ交通
咨询: アルピコ交通新島々駅 TEL:0263-87-3166 /",大人：700円 小人：350円,,,,,,,,,,１日,2024年9月14日～2024年10月14日,,2024年9月14日～2024年10月14日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/matuden.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/matuden94.htm | https://lin.ee/zEteu5I | https://www.alpico.co.jp/topics/train/-20249141014.php,"松本バスターミナル,新村,波田,新島々",,,,
35,hokusinetu_35,鉄道線・市内電車２日フリーきっぷ,"鉄道線・市内電車２日フリーきっぷ || 関連情報 | 富山地方鉄道 || 問合わせ | 富山地方鉄道 TEL:0764-32-3456 || フリー区間 | / 鉄道線・市内電車２日フリーきっぷ / || 制限事項 | 座席指定を利用の際は座席指定料金が必要 || ねだん | 大人：6,000円／小人：3,000円 || 有効期間 | ２日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 有人駅 / 富山乗車券センター,西町乗車券センター / ＡＮＡクラウンプラザホテル富山 / ホテルＪＡＬシティ富山
限制事项: 座席指定を利用の際は座席指定料金が必要
相关信息: 富山地方鉄道
咨询: 富山地方鉄道 TEL:0764-32-3456","大人：6,000円／小人：3,000円",,,,,,,,,,２日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/titetu.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/titetu01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/titetu01.htm | http://www.chitetsu.co.jp/?p=1073,"有人駅 / 富山乗車券センター,西町乗車券センター / ＡＮＡクラウンプラザホテル富山 / ホテルＪＡＬシティ富山",,,,
36,hokusinetu_36,鉄道線・市内電車１日フリーきっぷ,"鉄道線・市内電車１日フリーきっぷ || 関連情報 | 富山地方鉄道 my route || 問合わせ | 富山地方鉄道 TEL:0764-32-3456 || フリー区間 | / 鉄道線・市内電車１日フリーきっぷ / || 制限事項 | 座席指定を利用の際は座席指定料金が必要 || ねだん | 大人：3,400円／小人：1,700円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 有人駅 / 富山乗車券センター,西町乗車券センター / ＡＮＡクラウンプラザホテル富山 / ホテルＪＡＬシティ富山 / my route
限制事项: 座席指定を利用の際は座席指定料金が必要
相关信息: 富山地方鉄道 my route
咨询: 富山地方鉄道 TEL:0764-32-3456","大人：3,400円／小人：1,700円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/titetu01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/titetu05.htm | https://top.myroute.fun/ticket/toyama#toyamawide | https://www.chitetsu.co.jp/?p=20987,"有人駅 / 富山乗車券センター,西町乗車券センター / ＡＮＡクラウンプラザホテル富山 / ホテルＪＡＬシティ富山 / my route",,,,
37,hokusinetu_37,市内電車・バス１日ふりーきっぷ,"市内電車・バス１日ふりーきっぷ || 関連情報 | 富山地方鉄道 my route tabiwa || 問合わせ | 富山地方鉄道・地鉄テレホンセンター：076-432-3456 || フリー区間 | 市内電車・バス１日ふりーきっぷ / || 制限事項 || ねだん | 大人：650円／小人：330円 || 有効期間 | １日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 富山地鉄乗車券センター,富山地鉄西町乗車券センター / 電鉄富山,稲荷町,南富山 / 富山駅前地鉄バス案内所,富山自動車営業所 / 市内電車内 / my route tabiwa
相关信息: 富山地方鉄道 my route tabiwa
咨询: 富山地方鉄道・地鉄テレホンセンター：076-432-3456",大人：650円／小人：330円,,,,,,,,,,１日間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/titetu021.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/titetu02.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/titetu02.htm | http://www.chitetsu.co.jp/?p=1002 | https://app.tabi-wester.westjr.co.jp/eticketDetails?ticket_id=N3005600 | https://top.myroute.fun/ticket/toyama#toyamawide,"富山地鉄乗車券センター,富山地鉄西町乗車券センター / 電鉄富山,稲荷町,南富山 / 富山駅前地鉄バス案内所,富山自動車営業所 / 市内電車内 / my route tabiwa",,,,
38,hokusinetu_38,ぐるっとグルメぐりクーポン,"ぐるっとグルメぐりクーポン || 関連情報 | 富山地方鉄道 || 問合わせ | 富山地方鉄道・地鉄テレホンセンター：076-432-3456 || フリー区間 | ぐるっとグルメぐりクーポン / || 制限事項 || ねだん | クーポン5枚付き 大人：1,500円 / クーポン2枚付き 大人：1,000円 || 有効期間 | １日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 富山乗車券センター,西町乗車券センター / 電鉄富山駅,南富山駅 / とやま観光案内所（富山駅構内クラルテ１Ｆ） / 路面電車等公共交通案内所
相关信息: 富山地方鉄道
咨询: 富山地方鉄道・地鉄テレホンセンター：076-432-3456","クーポン5枚付き 大人：1,500円 / クーポン2枚付き 大人：1,000円",,,,,,,,,,１日間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/titetu09.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/titetu09.htm | https://www.chitetsu.co.jp/?p=17407,"富山乗車券センター,西町乗車券センター / 電鉄富山駅,南富山駅 / とやま観光案内所（富山駅構内クラルテ１Ｆ） / 路面電車等公共交通案内所",,,,
39,hokusinetu_39,岩瀬おさんぽフリーチケット,"岩瀬おさんぽフリーチケット || 関連情報 | 富山地方鉄道 my route || 問合わせ | 富山地方鉄道・地鉄テレホンセンター：076-432-3456 || フリー区間 | 岩瀬おさんぽフリーチケット / || 制限事項 || ねだん | 大人：1,250円／小人：1,030円 || 有効期間 | 利用開始後、6時間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | my route
相关信息: 富山地方鉄道 my route
咨询: 富山地方鉄道・地鉄テレホンセンター：076-432-3456","大人：1,250円／小人：1,030円",,,,,,,,,,利用開始後、6時間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/titetu06.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/titetu06.htm | https://top.myroute.fun/ticket/toyama#iwase | https://www.chitetsu.co.jp/ticket/,my route,,,,
40,hokusinetu_40,富山市内まちなかおでかけチケット,"富山市内まちなかおでかけチケット || 関連情報 | 富山地方鉄道 my route || 問合わせ | 富山地方鉄道・地鉄テレホンセンター：076-432-3456 || フリー区間 | 富山市内まちなかおでかけチケット / || 制限事項 || ねだん | 大人：950円／小人：700円 || 有効期間 | 利用開始後、8時間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | my route
相关信息: 富山地方鉄道 my route
咨询: 富山地方鉄道・地鉄テレホンセンター：076-432-3456",大人：950円／小人：700円,,,,,,,,,,利用開始後、8時間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/titetu07.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/titetu07.htm | https://top.myroute.fun/ticket/toyama#pagetop | https://www.chitetsu.co.jp/ticket/,my route,,,,
41,hokusinetu_41,富山空港まちなかフリーチケット,"富山空港まちなかフリーチケット || 関連情報 | 富山地方鉄道 my route || 問合わせ | 富山地方鉄道・地鉄テレホンセンター：076-432-3456 || フリー区間 | 富山空港まちなかフリーチケット / || 制限事項 || ねだん | 大人：1,500円／小人：980円 || 有効期間 | 利用開始後、30時間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | my route
相关信息: 富山地方鉄道 my route
咨询: 富山地方鉄道・地鉄テレホンセンター：076-432-3456","大人：1,500円／小人：980円",,,,,,,,,,利用開始後、30時間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/titetu08.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/titetu08.htm | https://top.myroute.fun/ticket/toyama#toyamaairport | https://www.chitetsu.co.jp/?p=63201,my route,,,,
42,hokusinetu_42,宇奈月満喫きっぷ(全線版),"宇奈月満喫きっぷ(全線版) || 関連情報 | 富山地方鉄道 富山MYROTE推進協議会 || 問合わせ | 富山MYROTE推進協議会：076-444-4141 || フリー区間 | 宇奈月満喫きっぷ(全線版) / || 制限事項 || ねだん | 大人：4,500円／小人：2,700円 || 有効期間 | 利用開始後30時間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | my route
相关信息: 富山地方鉄道 富山MYROTE推進協議会
咨询: 富山MYROTE推進協議会：076-444-4141","大人：4,500円／小人：2,700円",,,,,,,,,,利用開始後30時間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/titetu93.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/titetu93.htm | https://top.myroute.fun/ticket/toyama#unazuki | https://toyama-city.myroute.fun/info/653/ | https://www.chitetsu.co.jp/?p=64673,my route,,,,
43,hokusinetu_43,宇奈月満喫きっぷ(魚津・黒部版),"宇奈月満喫きっぷ(魚津・黒部版) || 関連情報 | 富山地方鉄道 富山MYROTE推進協議会 || 問合わせ | 富山MYROTE推進協議会：076-444-4141 || フリー区間 | 宇奈月満喫きっぷ(魚津・黒部版) / || 制限事項 | 500円クーポン×2枚付き || ねだん | 大人：3,000円／小人：1,950円 || 有効期間 | 利用開始後30時間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | my route
限制事项: 500円クーポン×2枚付き
相关信息: 富山地方鉄道 富山MYROTE推進協議会
咨询: 富山MYROTE推進協議会：076-444-4141","大人：3,000円／小人：1,950円",,,,,,,,,,利用開始後30時間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/titetu94.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/titetu94.htm | https://top.myroute.fun/ticket/toyama#unazuki | https://toyama-city.myroute.fun/info/653/ | https://www.chitetsu.co.jp/?p=64673,my route,,,,
44,hokusinetu_44,とやま周遊２dayパス,"とやま周遊２dayパス || 関連情報 | tabiwa 富山地方鉄道 あいの風とやま鉄道 万葉線 / myroute || 問合わせ | 富山myroute推進協議会 / || フリー区間 | とやま周遊２dayパス || 利用可能設備 | 新幹線ＪＲ特急・急行快速・普通 ライナー指定自由 ×▲▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 | 普通列車(新快速・快速を含む)の普通車自由席に乗車可。 特急・急行列車は、別途特急券、急行券等が必要。 新幹線には乗車できない。 || ねだん | 大人：1,550円／小人：770円 || 有効期間 | ２日間 || 発売期間 | 2026年3月1日～2027年3月31日 || 利用期間 | 2026年4月1日～2027年4月1日 || 発売箇所 | tabiwa my route(マイルート)
限制事项: 普通列車(新快速・快速を含む)の普通車自由席に乗車可。 特急・急行列車は、別途特急券、急行券等が必要。 新幹線には乗車できない。
相关信息: tabiwa 富山地方鉄道 あいの風とやま鉄道 万葉線 / myroute
咨询: 富山myroute推進協議会 /","大人：1,550円／小人：770円",,,,,,,,,,２日間,2026年3月1日～2027年3月31日,,2026年4月1日～2027年4月1日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrwest38.gif,,新幹線ＪＲ特急・急行快速・普通 ライナー指定自由 ×▲▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrwest39.htm | https://app.tabi-wester.westjr.co.jp/eticketDetails?ticket_id=J0001600 | https://top.myroute.fun/ticket/toyama#toyamawide | https://toyama-city.myroute.fun/info/459/ | https://www.chitetsu.co.jp/?p=63386,tabiwa my route(マイルート),,,,
45,hokusinetu_45,サマーワンコインきっぷ,"サマーワンコインきっぷ || 関連情報 | 富山地方鉄道 || 問合わせ | 富山地方鉄道・地鉄テレホンセンター：076-432-5540 || フリー区間 | サマーワンコインきっぷ / || 制限事項 | 特急乗車の場合、特急券必要。 / 購入時に、富山県内在住とわかるもの(免許証や保険証など)の提示が必要。 || ねだん | 大人：500円 || 有効期間 | 1日間 || 発売期間 | 2025年7月19日～2025年8月31日 || 利用期間 | 発売当日の9時～15時台降車 || 発売箇所 | 富山地方鉄道主要駅 / 富山地鉄乗車券センター / 鉄道線列車内
限制事项: 特急乗車の場合、特急券必要。 / 購入時に、富山県内在住とわかるもの(免許証や保険証など)の提示が必要。
相关信息: 富山地方鉄道
咨询: 富山地方鉄道・地鉄テレホンセンター：076-432-5540",大人：500円,,,,,,,,,,1日間,2025年7月19日～2025年8月31日,,発売当日の9時～15時台降車,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/titetu99.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/titetu99.htm | https://www.chitetsu.co.jp/?p=78374,富山地方鉄道主要駅 / 富山地鉄乗車券センター / 鉄道線列車内,,,,
46,hokusinetu_46,くろワンきっぷ,"くろワンきっぷ || 関連情報 | 富山地方鉄道 黒部まちづくり協議会 || 問合わせ | 富山地方鉄道・地鉄テレホンセンター TEL:076-432-5540 / くろワンきっぷ事務局 TEL:0765-56-9687 || フリー区間 | くろワンきっぷ / || 制限事項 | 区間外からの乗り越し精算等不可実施日に購入する時に黒部市在住あるいは黒部市へ通勤・通学していることを証明できるものを提示必要。 || ねだん | 大人：500円 小人：250円 || 有効期間 | １日間 || 発売期間 | 2026年3月14日～2024年4月26日 / 2025年9月13日～2025年10月26日 / || 利用期間 | 2026年3月14日～2024年4月26日の土休日 / 2025年9月14日～2025年10月26日の土休日 / || 発売箇所 | 電鉄黒部,宇奈月温泉 / くろワンきっぷ事務局 / 黒部市地域観光ギャラリー「観光案内所」 / 一部くろワンスタンプラリー加盟店
限制事项: 区間外からの乗り越し精算等不可実施日に購入する時に黒部市在住あるいは黒部市へ通勤・通学していることを証明できるものを提示必要。
相关信息: 富山地方鉄道 黒部まちづくり協議会
咨询: 富山地方鉄道・地鉄テレホンセンター TEL:076-432-5540 / くろワンきっぷ事務局 TEL:0765-56-9687",大人：500円 小人：250円,,,,,,,,,,１日間,2026年3月14日～2024年4月26日 / 2025年9月13日～2025年10月26日 /,,2026年3月14日～2024年4月26日の土休日 / 2025年9月14日～2025年10月26日の土休日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/kuroone.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/titetu92_2024s.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/titetu92.htm | http://www.kurowan.com/,"電鉄黒部,宇奈月温泉 / くろワンきっぷ事務局 / 黒部市地域観光ギャラリー「観光案内所」 / 一部くろワンスタンプラリー加盟店",,,,
47,hokusinetu_47,プチパス,"プチパス || 関連情報 | 富山地方鉄道 || 問合わせ | 富山地方鉄道・地鉄テレホンセンター：076-432-3456 || フリー区間 | プチパス / || 制限事項 | 購入の際には学生証等の提示必要高速バス(城端線含む),ぶりかにバス,フィーダーバス,コミュニティバス,富山市内周遊バス,その他特殊路線は利用不可。 || ねだん | 高校生以上：8,000円 中学生：6,500円 小学生：3,500円 || 有効期間 | 利用期間内の連続する14日間 || 発売期間 | 2025年7月12日～2025年8月31日 || 利用期間 | 2025年7月19日～2025年8月31日 || 発売箇所 | 富山地鉄乗車券センター,富山地鉄西町乗車券センター / 電車各駅(有人駅),各バス営業所 / 委託売札所(加越能バス乗車券センター,(有)呉西トラベル) /
限制事项: 購入の際には学生証等の提示必要高速バス(城端線含む),ぶりかにバス,フィーダーバス,コミュニティバス,富山市内周遊バス,その他特殊路線は利用不可。
相关信息: 富山地方鉄道
咨询: 富山地方鉄道・地鉄テレホンセンター：076-432-3456","高校生以上：8,000円 中学生：6,500円 小学生：3,500円",,,,,,,,,,利用期間内の連続する14日間,2025年7月12日～2025年8月31日,,2025年7月19日～2025年8月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/titetu91.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/titetu90.htm | https://www.chitetsu.co.jp/?p=72634,"富山地鉄乗車券センター,富山地鉄西町乗車券センター / 電車各駅(有人駅),各バス営業所 / 委託売札所(加越能バス乗車券センター,(有)呉西トラベル) /",,,,
48,hokusinetu_48,年末年始ふりーきっぷ,"年末年始ふりーきっぷ || 関連情報 | 富山地方鉄道 my route || 問合わせ | 富山地方鉄道・地鉄テレホンセンター：076-432-5540 || フリー区間 | 年末年始ふりーきっぷ / || 制限事項 | 特急乗車の場合、特急券必要。 || ねだん | 大人：2,600円 小人：1,300円 || 有効期間 | ７日間 || 発売期間 | 2024年12月8日～2025年1月9日 || 利用期間 | 2023年12月20日～2024年1月9日 || 発売箇所 | 富山地方鉄道主要駅 / 富山地鉄乗車券センター / 富山地鉄・西町乗車券センター, 富山地鉄案内所,各バス営業所,呉西トラベル,加越能バス乗車券センター / my route
限制事项: 特急乗車の場合、特急券必要。
相关信息: 富山地方鉄道 my route
咨询: 富山地方鉄道・地鉄テレホンセンター：076-432-5540","大人：2,600円 小人：1,300円",,,,,,,,,,７日間,2024年12月8日～2025年1月9日,,2023年12月20日～2024年1月9日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/titetu91.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/titetu91.htm | https://toyama-city.myroute.fun/info/1149/ | https://www.chitetsu.co.jp/?p=74873,"富山地方鉄道主要駅 / 富山地鉄乗車券センター / 富山地鉄・西町乗車券センター, 富山地鉄案内所,各バス営業所,呉西トラベル,加越能バス乗車券センター / my route",,,,
49,hokusinetu_49,乗り放題きっぷ(1DAY),"乗り放題きっぷ(1DAY) || 関連情報 | 黒部峡谷鉄道 || 問合わせ | 黒部峡谷鉄道 TEL:0765-62-1800 || フリー区間 | 乗り放題きっぷ(1DAY) / || 制限事項 | プレミアムタイプ：全ての客車に乗車可能 / ベーシックタイプ：普通客車のみ乗車可能 || ねだん | タイプ大人小人 プレミアムタイプ5,100円3,100円 ベーシックタイプ4,000円2,000円 || 有効期間 | １日間 || 発売期間 | 当日限定 / 2023年5月10日～2023年11月23日 || 利用期間 | 2023年5月10日～2023年11月23日 / 8月6日～8月16日,10月22日～10月23日,10月29日～11月6日は除く || 発売箇所 | 宇奈月駅
限制事项: プレミアムタイプ：全ての客車に乗車可能 / ベーシックタイプ：普通客車のみ乗車可能
相关信息: 黒部峡谷鉄道
咨询: 黒部峡谷鉄道 TEL:0765-62-1800","タイプ大人小人 プレミアムタイプ5,100円3,100円 ベーシックタイプ4,000円2,000円",,,,,,,,,,１日間,当日限定 / 2023年5月10日～2023年11月23日,,"2023年5月10日～2023年11月23日 / 8月6日～8月16日,10月22日～10月23日,10月29日～11月6日は除く",,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kurobekyokoku.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kurobekyokoku01.htm | https://www.kurotetu.co.jp/value_info/,宇奈月駅,,,,
50,hokusinetu_50,１日フリーきっぷ,"１日フリーきっぷ || 関連情報 | あいの風とやま鉄道 my route || 問合わせ | あいの風とやま鉄道 TEL: || フリー区間 | １日フリーきっぷ || 制限事項 | 「あいの風ライナー」は別途ライナー券が必要 || ねだん | 大人：1,500円／小人：750円 || 有効期間 | １日間 || 発売期間 | 2026年3月4日～2027年3月28日 / || 利用期間 | 2026年4月4日～2027年3月28日の土休日 / 2026年4月30日～2026年5月1日 / 2026年8月3日～2026年8月14日 / 2026年12月21日～2026年12月31日 || 発売箇所 | あいの風とやま鉄道有人駅 / 全国の近畿日本ツーリストグループ取扱各店 / ビッグホリデー株式会社 / my route
限制事项: 「あいの風ライナー」は別途ライナー券が必要
相关信息: あいの風とやま鉄道 my route
咨询: あいの風とやま鉄道 TEL:","大人：1,500円／小人：750円",,,,,,,,,,１日間,2026年3月4日～2027年3月28日 /,,2026年4月4日～2027年3月28日の土休日 / 2026年4月30日～2026年5月1日 / 2026年8月3日～2026年8月14日 / 2026年12月21日～2026年12月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/ainokaze.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/ainokaze01.htm | https://ainokaze.co.jp/ticket/plan#s02 | https://top.myroute.fun/ticket/toyama#toyamawide | https://www.myroute.fun/,あいの風とやま鉄道有人駅 / 全国の近畿日本ツーリストグループ取扱各店 / ビッグホリデー株式会社 / my route,,,,
51,hokusinetu_51,あいの風・IR１日フリーきっぷ,"IR・あいの風１日フリーきっぷ / あいの風・IR１日フリーきっぷ || 関連情報 | IRいしかわ鉄道 あいの風とやま鉄道 my route || 問合わせ | IRいしかわ鉄道 TEL:076-256-0560 || フリー区間 | / IR・あいの風1日フリーきっぷ || 制限事項 | 「あいの風ライナー」,金沢～津幡間の特急列車を利用の際は、別途、ライナー券,特急券が必要 || ねだん | 大人：2,000円／小人：1,000円 || 有効期間 | １日 || 発売期間 | 2026年3月4日～2027年3月28日 / || 利用期間 | 2026年4月4日～2027年3月28日の土休日 / 2026年4月30日～2026年5月1日 / 2026年8月3日～2026年8月14日 / 2026年12月21日～2026年12月31日 || 発売箇所 | IRいしかわ鉄道： / 金沢,津幡,松任,小松,加賀温泉 / あいの風とやま鉄道： / 石動,福岡,西高岡,高岡,越中大門,小杉,呉羽,富山,東富山,水橋,滑川,魚津,黒部,生地,入善,泊 / my route
限制事项: 「あいの風ライナー」,金沢～津幡間の特急列車を利用の際は、別途、ライナー券,特急券が必要
相关信息: IRいしかわ鉄道 あいの風とやま鉄道 my route
咨询: IRいしかわ鉄道 TEL:076-256-0560","大人：2,000円／小人：1,000円",,,,,,,,,,１日,2026年3月4日～2027年3月28日 /,,2026年4月4日～2027年3月28日の土休日 / 2026年4月30日～2026年5月1日 / 2026年8月3日～2026年8月14日 / 2026年12月21日～2026年12月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/irtoyama.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/irtoyama01.htm | http://www.ishikawa-railway.jp/ticket/ticket_plan.html | https://ainokaze.co.jp/ticket/plan#s04 | https://top.myroute.fun/ticket/toyama,"IRいしかわ鉄道： / 金沢,津幡,松任,小松,加賀温泉 / あいの風とやま鉄道： / 石動,福岡,西高岡,高岡,越中大門,小杉,呉羽,富山,東富山,水橋,滑川,魚津,黒部,生地,入善,泊 / my route",,,,
52,hokusinetu_52,とやま１日乗り放題きっぷ(中央エリア),"とやま１日乗り放題きっぷ（中央エリア） || 関連情報 | あいの風とやま鉄道 富山県 my route || 問合わせ | 富山県交通政策局 交通戦略企画課 PHONE:0076-444-3124 || フリー区間 | とやま１日乗り放題きっぷ（中央エリア） / || 制限事項 | 「一万三千尺物語」、あいの風サイクルトレインは利用不可「あいの風ライナー」は、別途ライナー券300円が必要 || ねだん | 大人：1,000円／小人：500円 / || 有効期間 | １日 || 発売期間 | 2026年4月1日～2027年3月28日 || 利用期間 | 2026年4月5日～2027年3月28日の土日祝日 || 発売箇所 | あいの風とやま鉄道：高岡,越中大門,小杉,呉羽,富山 / 新高岡駅観光交流センター / my route
限制事项: 「一万三千尺物語」、あいの風サイクルトレインは利用不可「あいの風ライナー」は、別途ライナー券300円が必要
相关信息: あいの風とやま鉄道 富山県 my route
咨询: 富山県交通政策局 交通戦略企画課 PHONE:0076-444-3124","大人：1,000円／小人：500円 /",,,,,,,,,,１日,2026年4月1日～2027年3月28日,,2026年4月5日～2027年3月28日の土日祝日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/toyama111.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toyama111.htm | https://ainokaze.co.jp/ticket/plan#s03 | https://toyama-city.myroute.fun/ | https://toyama-city.myroute.fun/info/967/ | https://www.pref.toyama.jp/8000/kendodukuri/koukyou/koukyoukoutsuu/kj00060702.html,"あいの風とやま鉄道：高岡,越中大門,小杉,呉羽,富山 / 新高岡駅観光交流センター / my route",,,,
53,hokusinetu_53,とやま周遊２dayパス,"とやま周遊２dayパス || 関連情報 | tabiwa 富山地方鉄道 あいの風とやま鉄道 万葉線 / myroute || 問合わせ | 富山myroute推進協議会 / || フリー区間 | とやま周遊２dayパス || 利用可能設備 | 新幹線ＪＲ特急・急行快速・普通 ライナー指定自由 ×▲▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 | 普通列車(新快速・快速を含む)の普通車自由席に乗車可。 特急・急行列車は、別途特急券、急行券等が必要。 新幹線には乗車できない。 || ねだん | 大人：1,550円／小人：770円 || 有効期間 | ２日間 || 発売期間 | 2026年3月1日～2027年3月31日 || 利用期間 | 2026年4月1日～2027年4月1日 || 発売箇所 | tabiwa my route(マイルート)
限制事项: 普通列車(新快速・快速を含む)の普通車自由席に乗車可。 特急・急行列車は、別途特急券、急行券等が必要。 新幹線には乗車できない。
相关信息: tabiwa 富山地方鉄道 あいの風とやま鉄道 万葉線 / myroute
咨询: 富山myroute推進協議会 /","大人：1,550円／小人：770円",,,,,,,,,,２日間,2026年3月1日～2027年3月31日,,2026年4月1日～2027年4月1日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrwest38.gif,,新幹線ＪＲ特急・急行快速・普通 ライナー指定自由 ×▲▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrwest39.htm | https://app.tabi-wester.westjr.co.jp/eticketDetails?ticket_id=J0001600 | https://top.myroute.fun/ticket/toyama#toyamawide | https://toyama-city.myroute.fun/info/459/ | https://www.chitetsu.co.jp/?p=63386,tabiwa my route(マイルート),,,,
