sortOrder,id,name_cn,description,price_adult_regular,price_adult_phone,price_child_regular,price_child_phone,price_over65,price_under25,price_under18,price_under15,price_free,bestFor,duration,validityPeriod_startDate,validityPeriod_endDate,validityPeriod_description,coverage_regions,coverage_map,targetAudience,trainTypes,officialLinks,purchaseLinks,category,popularity,isLimitedPeriod,ticket_note
29,tyugoku_29,一畑電車フリー乗車券,"１日フリー乗車券 || 関連情報 | 一畑電車 || 問合わせ | 一畑電車・運輸部営業課 TEL:0853-62-3383 || フリー区間 | １日フリー乗車券 || 制限事項 || ねだん | 大人：1,800円 小人：900円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 松江しんじ湖温泉,雲州平田,川跡,電鉄出雲市,出雲大社前
相关信息: 一畑電車
咨询: 一畑電車・運輸部営業課 TEL:0853-62-3383","大人：1,800円 小人：900円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/ichibata01.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/ichibata01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/itibata01.htm | https://railway.ichibata.co.jp/tichet/free/,"松江しんじ湖温泉,雲州平田,川跡,電鉄出雲市,出雲大社前",,,,
30,tyugoku_30,一畑電車シルバーきっぷ,"シルバーきっぷ || 関連情報 | 一畑電車 || 問合わせ | 一畑電車 TEL:0852-21-2429 || フリー区間 | シルバーきっぷ || 制限事項 | 65歳以上のみ利用可(公的証明書要) || ねだん | 大人：1,700円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 12月31日～1月3日,松江水郷祭・出雲神話まつり開催日を除く毎日 || 発売箇所 | 松江しんじ湖温泉,雲州平田,川跡,電鉄出雲市,出雲大社前
限制事项: 65歳以上のみ利用可(公的証明書要)
相关信息: 一畑電車
咨询: 一畑電車 TEL:0852-21-2429","大人：1,700円",,,,,,,,,,１日,通年,,"12月31日～1月3日,松江水郷祭・出雲神話まつり開催日を除く毎日",,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/ichibata01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/itibata02.htm | https://railway.ichibata.co.jp/tichet/silver/,"松江しんじ湖温泉,雲州平田,川跡,電鉄出雲市,出雲大社前",,,,
31,tyugoku_31,フォーゲル＆フリーチケット,"フォーゲル＆フリーチケット || 関連情報 | 一畑電車 || 問合わせ | 一畑電車・運輸部営業課 TEL:0853-62-3383 || フリー区間 | フォーゲル＆フリーチケット || 制限事項 || ねだん | 大人：2,300円／中学生：1,800円／小人：1,200円 || 有効期間 | 販売当日のみ || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 松江しんじ湖温泉,雲州平田,川跡,電鉄出雲市,出雲大社前
相关信息: 一畑電車
咨询: 一畑電車・運輸部営業課 TEL:0853-62-3383","大人：2,300円／中学生：1,800円／小人：1,200円",,,,,,,,,,販売当日のみ,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/ichibata04.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/itibata04.htm | https://railway.ichibata.co.jp/tichet/vogel/,"松江しんじ湖温泉,雲州平田,川跡,電鉄出雲市,出雲大社前",,,,
32,tyugoku_32,古代出雲歴博入場券＆フリーチケット,"古代出雲歴博入場券 / ＆フリーチケット || 関連情報 | 一畑電車 || 問合わせ | 一畑電車 TEL:0852-21-2429 || フリー区間 | 古代出雲歴博入場券＆フリーチケット || 制限事項 || ねだん | 大人：1,900円 || 有効期間 | 販売当日のみ || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 松江しんじ湖温泉,雲州平田,川跡,電鉄出雲市
相关信息: 一畑電車
咨询: 一畑電車 TEL:0852-21-2429","大人：1,900円",,,,,,,,,,販売当日のみ,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/ichibata01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/itibata05.htm | https://railway.ichibata.co.jp/tichet/izm/,"松江しんじ湖温泉,雲州平田,川跡,電鉄出雲市",,,,
33,tyugoku_33,松江・出雲 旅PASS 2Days,"松江・出雲 旅PASS 2Days || 関連情報 | 一畑電車 tabiwa || 問合わせ | 一畑電車 TEL:0852-21-2429 || フリー区間 | 松江・出雲 旅PASS 2Days || 制限事項 | 高速バス,臨時バス,米子・出雲両空港への連絡バスには乗車不可。 || ねだん | 大人：3,500円 小人：1,750円 || 有効期間 | 2日 || 発売期間 | 2026年4月1日～2027年3月30日 || 利用期間 | 2026年4月1日～2027年3月31日 || 発売箇所 | 「tabiwa」
限制事项: 高速バス,臨時バス,米子・出雲両空港への連絡バスには乗車不可。
相关信息: 一畑電車 tabiwa
咨询: 一畑電車 TEL:0852-21-2429","大人：3,500円 小人：1,750円",,,,,,,,,,2日,2026年4月1日～2027年3月30日,,2026年4月1日～2027年3月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/ichibata06.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/itibata06.htm | https://app.tabi-wester.westjr.co.jp/eticketDetails?ticket_id=N6000700,「tabiwa」,,,,
34,tyugoku_34,特別１日フリー乗車券,"特別１日フリー乗車券 || 関連情報 | 一畑電鉄 || 問合わせ | 一畑電車・運輸部営業課 TEL:0853-62-3383 || フリー区間 | 特別１日フリー乗車券 || 制限事項 || ねだん | 大人：500円 小人：250円 || 有効期間 | １日 || 発売期間 | 2023年10月15日 || 利用期間 | 2023年10月15日 || 発売箇所 | 松江しんじ湖温泉,雲州平田,川跡,電鉄出雲市,出雲大社前,電車内
相关信息: 一畑電鉄
咨询: 一畑電車・運輸部営業課 TEL:0853-62-3383",大人：500円 小人：250円,,,,,,,,,,１日,2023年10月15日,,2023年10月15日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/ichibata01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/itibata92.htm | https://www.ichibata.co.jp/railway/newsrelease-new/77/,"松江しんじ湖温泉,雲州平田,川跡,電鉄出雲市,出雲大社前,電車内",,,,
35,tyugoku_35,路面電車１日乗車券,"路面電車１日乗車券 || 関連情報 | 岡山電気軌道 tabiwa || 問合わせ | 岡山電気軌道： || フリー区間 | 路面電車１日乗車券フリーエリア || 制限事項 || ねだん | 大人：400円 小人：200円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 路面電車車内,運輸課(徳吉町),岡山駅前バス総合案内所 / 岡山電気軌道本社(岡南町) / tabiwa
相关信息: 岡山電気軌道 tabiwa
咨询: 岡山電気軌道：",大人：400円 小人：200円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/okaden.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/okaden.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/okaden02.htm | https://app.tabi-wester.westjr.co.jp/eticketDetails?ticket_id=N4001800 | https://okayama-kido.co.jp/tram/route-map/,"路面電車車内,運輸課(徳吉町),岡山駅前バス総合案内所 / 岡山電気軌道本社(岡南町) / tabiwa",,,,
36,tyugoku_36,令和８年初参り 路面電車一日乗車券付き「紙絵馬」引換券,"令和８年初参り / 路面電車一日乗車券付き / 「紙絵馬」引換券 || 関連情報 | 岡山電気軌道 RYDE PASS || 問合わせ | 岡山電気軌道 TEL：086-272-5520 || フリー区間 | 令和８年初参り 路面電車一日乗車券付き「紙絵馬」引換券 || 制限事項 || ねだん | 大人：800円／小人：600円 || 有効期間 | １日 || 発売期間 | 2026年1月1日～2026年3月31日 || 利用期間 | 2026年1月1日～2026年3月31日 || 発売箇所 | RYDE PASS / 路面電車車内 / おかでんチャギントンミュージアム / 岡山駅東口案内所 /
相关信息: 岡山電気軌道 RYDE PASS
咨询: 岡山電気軌道 TEL：086-272-5520",大人：800円／小人：600円,,,,,,,,,,１日,2026年1月1日～2026年3月31日,,2026年1月1日～2026年3月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/okaden.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/okaden98.htm | https://okayama-kido.co.jp/tram/event/post-3119/ | https://pass.ryde-go.com/products/2X8KWESYJ680,RYDE PASS / 路面電車車内 / おかでんチャギントンミュージアム / 岡山駅東口案内所 /,,,,
37,tyugoku_37,岡山カルチャーゾーン40周年記念 路面電車＋岡電バス(一部区間)１日乗車券,"岡山カルチャーゾーン40周年記念 / 路面電車＋岡電バス(一部区間)１日乗車券 || 関連情報 | 岡山電気軌道 RYDE PASS || 問合わせ | 岡山電気軌道： || フリー区間 | 岡山カルチャーゾーン40周年記念 路面電車＋岡電バス(一部区間)１日乗車券 || 制限事項 || ねだん | 大人：400円 小人：200円 || 有効期間 | １日 || 発売期間 | 2025年4月1日～2026年3月31日 || 利用期間 | 2025年4月1日～2026年3月31日 || 発売箇所 | 路面電車車内おかでんチャギントンミュージアム岡山駅東口案内所
相关信息: 岡山電気軌道 RYDE PASS
咨询: 岡山電気軌道：",大人：400円 小人：200円,,,,,,,,,,１日,2025年4月1日～2026年3月31日,,2025年4月1日～2026年3月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/okaden97.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/okaden97.htm | https://okayama-kido.co.jp/tram/tram-status-info/post-2275/ | https://pass.ryde-go.com/products/17394ZSG4Z80,路面電車車内おかでんチャギントンミュージアム岡山駅東口案内所,,,,
38,tyugoku_38,サマーキッズパス【小中生】,"サマーキッズパス || 関連情報 | 岡山電気軌道 || 問合わせ | 岡山電気軌道： || フリー区間 | サマーキッズパス || 制限事項 | ハレカカードが必要購入時には、身分証の提示が必要 || ねだん | 中学生：3,100円、小学生2,100円 || 有効期間 | 有効期間内全日 || 発売期間 | 2025年7月10日～2025年8月15日 || 利用期間 | 2025年7月19日～2025年8月31日 || 発売箇所 | 岡山駅バス総合案内所,岡電本社,岡山駅西口バスセンターなど / 岡電バスの各定期券発売窓口
限制事项: ハレカカードが必要購入時には、身分証の提示が必要
相关信息: 岡山電気軌道
咨询: 岡山電気軌道：","中学生：3,100円、小学生2,100円",,,,,,,,,,有効期間内全日,2025年7月10日～2025年8月15日,,2025年7月19日～2025年8月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/okaden94.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/okaden94.htm | https://okayama-kido.co.jp/bus/others/%e3%82%b5%e3%83%9e%e3%83%bc%e3%82%ad%e3%83%83%e3%82%ba%e3%83%91%e3%82%b9%e3%81%ae%e7%99%ba%e5%a3%b2%e3%81%ab%e3%81%a4%e3%81%84%e3%81%a6-2,"岡山駅バス総合案内所,岡電本社,岡山駅西口バスセンターなど / 岡電バスの各定期券発売窓口",,,,
39,tyugoku_39,1日乗り放題乗車券,"1日乗り放題乗車券 || 関連情報 | 水島臨海鉄道 || 問合わせ | 水島臨海鉄道：086-446-0931 (平日8:30～17:30) || フリー区間 | 1日乗り放題乗車券 || 制限事項 || ねだん | 大人：---円 小人：---円 || 有効期間 | １日 || 発売期間 | 2026年2月1日～ / || 利用期間 | 2026年2月1日～ || 発売箇所 | ジョルダン
相关信息: 水島臨海鉄道
咨询: 水島臨海鉄道：086-446-0931 (平日8:30～17:30)",大人：---円 小人：---円,,,,,,,,,,１日,2026年2月1日～ /,,2026年2月1日～,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/mizushima.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/mizushima01.htm | https://ticket.jorudan.co.jp/ja/#okayama | https://www.mizurin.co.jp/info_detail/index/392.html,ジョルダン,,,,
40,tyugoku_40,昭和100年記念1日フリーきっぷ,"昭和100年記念1日フリーきっぷ || 関連情報 | 水島臨海鉄道 / || 問合わせ | 水島臨海鉄道：086-446-0931 (平日8:30～17:30) || フリー区間 | 昭和100年記念1日フリーきっぷ || 制限事項 || ねだん | 大人：1,100円／小人：---円 || 有効期間 | １日 || 発売期間 | 2025年12月31日 || 利用期間 | 2025年12月31日 / || 発売箇所 | 倉敷市 || 発売枚数 | 大人：100枚 || 備考
其他详情: {""発売枚数"": ""大人：100枚""}
相关信息: 水島臨海鉄道 /
咨询: 水島臨海鉄道：086-446-0931 (平日8:30～17:30)","大人：1,100円／小人：---円",,,,,,,,,,１日,2025年12月31日,,2025年12月31日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/mizushima.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/mizushima96.htm | https://www.mizurin.co.jp/event_detail/index/243.html,倉敷市,,,,
41,tyugoku_41,昭和101年記念1日フリーきっぷ,"昭和101年記念1日フリーきっぷ || 関連情報 | 水島臨海鉄道 / || 問合わせ | 水島臨海鉄道：086-446-0931 (平日8:30～17:30) || フリー区間 | 昭和101年記念1日フリーきっぷ || 制限事項 || ねだん | 大人：800円／小人：---円 || 有効期間 | １日 || 発売期間 | 2026年1月1日 || 利用期間 | 2026年1月1日 / || 発売箇所 | 倉敷市 || 発売枚数 | 大人：100枚 || 備考
其他详情: {""発売枚数"": ""大人：100枚""}
相关信息: 水島臨海鉄道 /
咨询: 水島臨海鉄道：086-446-0931 (平日8:30～17:30)",大人：800円／小人：---円,,,,,,,,,,１日,2026年1月1日,,2026年1月1日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/mizushima.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/mizushima97.htm | https://www.mizurin.co.jp/event_detail/index/243.html,倉敷市,,,,
42,tyugoku_42,スーパーホリデーパス,"スーパーホリデーパス || 関連情報 | 井原鉄道 RYDE PASS || 問合わせ | 井原駅 TEL:0866-62-6669 || フリー区間 | スーパーホリデーパス || 制限事項 | 総社－清音間のＪＲ電車には乗車できない。 || ねだん | 大人：1,400円 小人：700円 || 有効期間 | １日 || 発売期間 | 2025年4月1日～2026年3月31日 || 利用期間 | 2025年4月1日～2026年3月31日の土日祝日 / 2025年4月26日～2025年5月6日 / 2025年8月9日～2025年8月17日 / 2025年12月27日～2026年1月4日 || 発売箇所 | 清音,矢掛,井原,神辺,吉備真備[太田文具],列車内 / RYDE PASS
限制事项: 総社－清音間のＪＲ電車には乗車できない。
相关信息: 井原鉄道 RYDE PASS
咨询: 井原駅 TEL:0866-62-6669","大人：1,400円 小人：700円",,,,,,,,,,１日,2025年4月1日～2026年3月31日,,2025年4月1日～2026年3月31日の土日祝日 / 2025年4月26日～2025年5月6日 / 2025年8月9日～2025年8月17日 / 2025年12月27日～2026年1月4日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/ibara12.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/ibara.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/ibara12.htm | https://pass.ryde-go.com/products/X987XQS01L8Q | https://www.ibara-railway.co.jp/fare/super-holiday/,"清音,矢掛,井原,神辺,吉備真備[太田文具],列車内 / RYDE PASS",,,,
43,tyugoku_43,井原線１日乗り放題切符,"井原線１日乗り放題切符 || 関連情報 | 井原鉄道 || 問合わせ | 井原駅 TEL:0866-62-6669 || フリー区間 | 井原線１日乗り放題切符 || 制限事項 | 総社－清音間のＪＲ電車には乗車できない。 || ねだん | 大人：500円 小人：300円 || 有効期間 | １日 || 発売期間 | 2025年12月20日～2026年1月11日 || 利用期間 | 2026年1月11日 || 発売箇所 | 清音,矢掛,井原,神辺 / 太田文具店(吉備真備駅)
限制事项: 総社－清音間のＪＲ電車には乗車できない。
相关信息: 井原鉄道
咨询: 井原駅 TEL:0866-62-6669",大人：500円 小人：300円,,,,,,,,,,１日,2025年12月20日～2026年1月11日,,2026年1月11日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/ibara.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/ibara91.htm | https://www.ibara-railway.co.jp/wp-content/uploads/2025/12/f2c7b7df7e7c6f425cd3a1dde0ebd0cf.pdf,"清音,矢掛,井原,神辺 / 太田文具店(吉備真備駅)",,,,
44,tyugoku_44,一日乗車券,"一日乗車券 || 関連情報 | 広島高速交通 || 問合わせ | 広島高速交通(アストラムライン) TEL:082-830-3115 || フリー区間 | アストラムライン || 制限事項 || ねだん | 大人：950円／小人：480円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | アストラムライン各駅
相关信息: 広島高速交通
咨询: 広島高速交通(アストラムライン) TEL:082-830-3115",大人：950円／小人：480円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/astram01.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/astrum.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/astrum01.htm | http://www.astramline.co.jp/card.html#one day,アストラムライン各駅,,,,
45,tyugoku_45,サンフレッチェ応援乗車券,"サンフレッチェ応援乗車券 || 関連情報 | 広島高速交通 / || 問合わせ | 広島高速交通(アストラムライン) TEL:082-830-3115 || フリー区間 | サンフレッチェ応援乗車券 || 制限事項 || ねだん | 大人：630円／小人：320円 || 有効期間 | １日 || 発売期間 | 広島広域公園陸上競技場で開催されるサンフレッチェ広島及びサンフレッチェレジーナの公式戦当日 / キックオフの４時間前～キックオフ時刻まで / || 利用期間 | サンフレッチェ戦試合開催日 / || 発売箇所 | アストラムライン各駅自動販売機
相关信息: 広島高速交通 /
咨询: 広島高速交通(アストラムライン) TEL:082-830-3115",大人：630円／小人：320円,,,,,,,,,,１日,広島広域公園陸上競技場で開催されるサンフレッチェ広島及びサンフレッチェレジーナの公式戦当日 / キックオフの４時間前～キックオフ時刻まで /,,サンフレッチェ戦試合開催日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/astram11.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/astrum.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/astrum11.htm | https://www.astramline.co.jp/ride-guidance/ticket.html#link03,アストラムライン各駅自動販売機,,,,
46,tyugoku_46,電車一日乗車券,"電車一日乗車券 || 関連情報 | 広島電鉄 || 問合わせ | 広島電鉄 TEL:082-243-4848 || フリー区間 | 電車一日乗車券 || 制限事項 || ねだん | 大人：700円／小人：350円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 電車車内乗務員（運転士・車掌） / 広島駅電車案内所（路面電車のりば） / 電車定期券窓口、広島市内主要ホテルなど
相关信息: 広島電鉄
咨询: 広島電鉄 TEL:082-243-4848",大人：700円／小人：350円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/hirosima.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hiroshima01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hiroden01.htm | http://www.hiroden.co.jp/ticket-pass/bargain-tickets/oneday.html,電車車内乗務員（運転士・車掌） / 広島駅電車案内所（路面電車のりば） / 電車定期券窓口、広島市内主要ホテルなど,,,,
47,tyugoku_47,広電電車乗車券,"広電電車乗車券(デジタルチケット) || 関連情報 | MOBIRY TRAVEL || 問合わせ | 広島電鉄 TEL:082-243-4848 || フリー区間 | 広電電車乗車券(デジタルチケット) || 制限事項 || ねだん | 8時間券 大人：600円／小人：300円 / 24時間券 大人：700円／小人：350円 || 有効期間 | 8時間券：使用開始より8時間 / 24時間券：使用開始より24時間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | MOBIRY TRAVEL
相关信息: MOBIRY TRAVEL
咨询: 広島電鉄 TEL:082-243-4848",8時間券 大人：600円／小人：300円 / 24時間券 大人：700円／小人：350円,,,,,,,,,,8時間券：使用開始より8時間 / 24時間券：使用開始より24時間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/hiroden03.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hiroshima01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hiroden03.htm | https://www.mobirytravel.jp/ticket/3f4008_6ds0/,MOBIRY TRAVEL,,,,
48,tyugoku_48,一日乗車乗船券,"一日乗車乗船券 || 関連情報 | 広島電鉄 || 問合わせ | 広島電鉄 TEL:082-243-4848 || フリー区間 | 一日乗車乗船券 || 制限事項 | 宮島口－宮島間の航路は宮島松大観光船のみ利用可能 || ねだん | 大人：1,000円／小人：550円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 電車車内乗務員（運転士・車掌） / 広島駅電車案内所（路面電車のりば） / 電車定期券窓口、広島市内主要ホテルなど
限制事项: 宮島口－宮島間の航路は宮島松大観光船のみ利用可能
相关信息: 広島電鉄
咨询: 広島電鉄 TEL:082-243-4848","大人：1,000円／小人：550円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/hiroden02.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hiroshima02.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hiroden02.htm | http://www.hiroden.co.jp/ticket-pass/bargain-tickets/oneday.html,電車車内乗務員（運転士・車掌） / 広島駅電車案内所（路面電車のりば） / 電車定期券窓口、広島市内主要ホテルなど,,,,
49,tyugoku_49,広電電車乗車乗船券,"広電電車乗車乗船券(デジタルチケット) || 関連情報 | MOBIRY TRAVEL || 問合わせ | 広島電鉄 TEL:082-243-4848 || フリー区間 | 広電電車乗車乗船券(デジタルチケット) || 制限事項 || ねだん | 大人：1,000円／小人：550円 || 有効期間 | 使用開始より24時間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | MOBIRY TRAVEL
相关信息: MOBIRY TRAVEL
咨询: 広島電鉄 TEL:082-243-4848","大人：1,000円／小人：550円",,,,,,,,,,使用開始より24時間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hiroshima02.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hiroden04.htm | https://www.mobirytravel.jp/ticket/iqiksgeq1/,MOBIRY TRAVEL,,,,
50,tyugoku_50,広島たびパス(紙チケット),"広島たびパス || 関連情報 | 広島電鉄 || 問合わせ | ●広電電車バステレホンセンター TEL:0570-550700 || フリー区間 | 広島たびパス || 制限事項 | 【対象外バス路線】 / 高速バス,広島空港リムジンバス,深夜バス,コミュニティバス,イベント輸送バス,定期観光バス || ねだん | 1dayパス：大人：1,000円 / 2dayパス：大人：1,500円 / 3dayパス：大人：2,000円 || 有効期間 | 1dayパス：１日 / 2dayパス：２日 / 3dayパス：３日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 広島駅南口交通案内所 / JR広島駅新幹線口1階 バスきっぷ売り場(交通案内所) / 広島バスセンター / 広島電鉄：定期券うりば,宮島口営業センター / 広島バス：トラベルセンター,大州営業所 / ホテルニューヒロデン / ひろでん中国新聞旅行 /
限制事项: 【対象外バス路線】 / 高速バス,広島空港リムジンバス,深夜バス,コミュニティバス,イベント輸送バス,定期観光バス
相关信息: 広島電鉄
咨询: ●広電電車バステレホンセンター TEL:0570-550700","1dayパス：大人：1,000円 / 2dayパス：大人：1,500円 / 3dayパス：大人：2,000円",,,,,,,,,,1dayパス：１日 / 2dayパス：２日 / 3dayパス：３日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hiroshima11.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hiroshima01.htm | https://www.hiroden.co.jp/ticket-pass/bargain-tickets/travel.html,"広島駅南口交通案内所 / JR広島駅新幹線口1階 バスきっぷ売り場(交通案内所) / 広島バスセンター / 広島電鉄：定期券うりば,宮島口営業センター / 広島バス：トラベルセンター,大州営業所 / ホテルニューヒロデン / ひろでん中国新聞旅行 /",,,,
51,tyugoku_51,広島たびパス(デジタルチケット),"広島たびパス(デジタルチケット) || 関連情報 | 広島電鉄 デジタルチケットサービスMOBIRY || 問合わせ | ●広電電車バステレホンセンター TEL:0570-550700 || フリー区間 | 広島たびパス || 制限事項 | 宮島を訪問する場合、宮島訪問税（100円）の支払いが必要 【対象外バス路線】 / 高速バス,広島空港リムジンバス,深夜バス,コミュニティバス,イベント輸送バス,定期観光バス || ねだん | 24時間券：大人：1,000円 / 48時間券：大人：1,500円 / 72時間券：大人：2,000円 || 有効期間 | 24時間券：使用開始より24時間 / 48時間券：使用開始より48時間 / 72時間券：使用開始より72時間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | MOBIRYデジタルチケットサービス
限制事项: 宮島を訪問する場合、宮島訪問税（100円）の支払いが必要 【対象外バス路線】 / 高速バス,広島空港リムジンバス,深夜バス,コミュニティバス,イベント輸送バス,定期観光バス
相关信息: 広島電鉄 デジタルチケットサービスMOBIRY
咨询: ●広電電車バステレホンセンター TEL:0570-550700","24時間券：大人：1,000円 / 48時間券：大人：1,500円 / 72時間券：大人：2,000円",,,,,,,,,,24時間券：使用開始より24時間 / 48時間券：使用開始より48時間 / 72時間券：使用開始より72時間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hiroshima11.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hiroshima02.htm | https://www.hiroden.co.jp/ticket-pass/bargain-tickets/travel.html | https://www.mobirytravel.jp/ticket/1vf0m4hys4/,MOBIRYデジタルチケットサービス,,,,
52,tyugoku_52,広島たびパス(ミドルエリア),"広島たびパス(ミドルエリア) || 関連情報 | 広島電鉄 || 問合わせ | ●広電電車バステレホンセンター TEL:0570-550700 || フリー区間 | 広島たびパス(ミドルエリア) / 郊外バス呉、竹原、三原、三次、庄原、東広島、岩国エリアの一部路線バス 高速バス三段峡線(高速),クレアライン,かぐや姫号(広島～竹原),三次庄原線,広島～岩国線 / ※対象路線の内、2回乗車が可能 / 対象路線詳細 || 制限事項 | 【対象外バス路線】 / 高速バス,広島空港リムジンバス,深夜バス,コミュニティバス,イベント輸送バス,定期観光バス 宮島訪問税は含まれていない。 || ねだん | 大人：4,500円 || 有効期間 | ３日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 広島駅南口交通案内所 / JR広島駅新幹線口1階 バスきっぷ売り場(交通案内所) / 広島バスセンター / 広島電鉄：定期券うりば,宮島口営業センター / 広島バス：トラベルセンター,大州営業所 / ホテルニューヒロデン / ひろでん中国新聞旅行 / MOBIRY TRAVE
限制事项: 【対象外バス路線】 / 高速バス,広島空港リムジンバス,深夜バス,コミュニティバス,イベント輸送バス,定期観光バス 宮島訪問税は含まれていない。
相关信息: 広島電鉄
咨询: ●広電電車バステレホンセンター TEL:0570-550700","大人：4,500円",,,,,,,,,,３日間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hiroshima11.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hiroshima08.htm | https://www.hiroden.co.jp/ticket-pass/bargain-tickets/pdf/map-middlearea.pdf | https://www.hiroden.co.jp/ticket-pass/bargain-tickets/travel.html | https://www.mobirytravel.jp/,"広島駅南口交通案内所 / JR広島駅新幹線口1階 バスきっぷ売り場(交通案内所) / 広島バスセンター / 広島電鉄：定期券うりば,宮島口営業センター / 広島バス：トラベルセンター,大州営業所 / ホテルニューヒロデン / ひろでん中国新聞旅行 / MOBIRY TRAVE",,,,
